  I     	  II     	  AO     	  AO'		
  6.71   	-70.19   	112.65   	 406.92		
  8.54   	-64.70   	114.28   	 437.43		
 15.87   	-58.59   	116.03   	 432.35		
 18.62   	-51.88   	117.76   	 396.74		
 19.84   	-47.91   	119.35   	 320.45		
 24.72   	-45.17   	120.63   	 233.98		
 28.99   	-36.01   	121.57   	 137.33		
 30.82   	-28.38   	122.12   	  61.04		
 38.45   	-22.58   	122.36   	  20.35		
 51.57   	 -8.54   	122.44   	  15.26		
 59.81   	  2.14   	122.50   	  45.78		
 68.66   	 14.04   	122.69   	  91.56		
 76.90   	 28.08   	123.05   	 142.42		
 85.14   	 44.86   	123.62   	 183.11		
 93.69   	 58.29   	124.35   	 213.63		
104.68   	 70.80   	125.21   	 213.63		
113.83   	 84.84   	126.06   	 178.03		
117.19   	 91.55   	126.77   	 122.07		
120.85   	101.32   	127.26   	  45.78		
131.23   	115.66   	127.45   	 -20.35		
142.82   	129.09   	127.36   	 -71.21		
149.23   	144.65   	127.08   	 -91.56		
154.42   	154.42   	126.71   	 -81.38		
159.30   	167.24   	126.39   	 -50.86		
161.74   	178.53   	126.18   	   0.00		
163.88   	184.94   	126.18   	  40.69		
168.76   	195.01   	126.35   	  71.21		
163.88   	197.14   	126.63   	  81.38		
153.81   	191.65   	126.96   	  71.21		
147.40   	185.85   	127.24   	  45.78		
136.41   	172.42   	127.43   	  10.17		
118.10   	154.11   	127.47   	 -20.35		
105.59   	137.02   	127.39   	 -45.78		
 88.81   	113.53   	127.20   	 -50.86		
 73.24   	 90.94   	127.00   	 -50.86		
 67.14   	 71.11   	126.80   	 -25.43		
 49.74   	 46.69   	126.69   	   0.00		
 37.84   	 29.30   	126.69   	  25.43		
 32.35   	 17.09   	126.80   	  35.61		
 19.53   	  5.19   	126.94   	  45.78		
 18.62   	 -3.05   	127.12   	  25.43		
 12.82   	-12.51   	127.22   	  -5.09		
  4.88   	-24.11   	127.20   	 -50.86		
  3.66   	-33.26   	127.00   	-111.90		
  0.92   	-41.20   	126.55   	-188.20		
  2.75   	-46.08   	125.80   	-254.32		
  1.53   	-47.30   	124.78   	-320.45		
  0.92   	-49.74   	123.50   	-381.48		
  0.31   	-47.30   	121.97   	-412.00		
 -0.92   	-45.78   	120.33   	-422.18		
 -3.05   	-47.00   	118.64   	-396.74		
 -8.54   	-48.83   	117.05   	-350.97		
 -9.16   	-51.88   	115.65   	-279.75		
 -8.24   	-48.83   	114.53   	-208.54		
 -7.32   	-47.61   	113.69   	-137.33		
 -4.58   	-44.25   	113.14   	 -71.21		
 -8.85   	-43.64   	112.86   	 -25.43		
-13.73   	-47.91   	112.76   	  15.26		
-12.21   	-47.61   	112.82   	  25.43		
 -8.24   	-44.56   	112.92   	  20.35		
 -8.85   	-44.56   	113.00   	   0.00		
 -1.53   	-42.72   	113.00   	 -30.52		
 -0.61   	-43.03   	112.88   	 -66.12		
 -5.49   	-43.33   	112.61   	-106.82		
 -4.88   	-43.33   	112.19   	-137.33		
 -0.92   	-39.37   	111.64   	-162.77		
 -6.71   	-39.67   	110.99   	-172.94		
 -3.66   	-41.81   	110.29   	-193.29		
  1.83   	-37.84   	109.52   	-198.37		
  1.22   	-35.40   	108.73   	-193.29		
  2.75   	-33.26   	107.95   	-183.11		
  3.97   	-29.60   	107.22   	-152.59		
  7.32   	-32.04   	106.61   	-116.99		
  3.97   	-34.48   	106.14   	 -66.12		
  6.41   	-30.21   	105.88   	 -20.35		
  3.66   	-31.74   	105.80   	  30.52		
  4.27   	-26.86   	105.92   	  66.12		
  1.83   	-25.02   	106.18   	  96.64		
  0.61   	-28.08   	106.57   	 101.73		
  6.41   	-27.47   	106.98   	  96.64		
  4.88   	-29.60   	107.36   	  76.30		
 10.07   	-28.99   	107.67   	  35.61		
  7.63   	-30.21   	107.81   	   5.09		
  4.27   	-30.52   	107.83   	 -40.69		
  1.83   	-31.74   	107.67   	 -76.30		
 -1.53   	-34.79   	107.36   	 -96.64		
  3.97   	-34.48   	106.98   	-101.73		
  9.46   	-34.48   	106.57   	-101.73		
  6.41   	-36.01   	106.16   	 -86.47		
  2.14   	-38.76   	105.82   	 -66.12		
 -2.14   	-40.89   	105.55   	 -45.78		
 -7.32   	-42.42   	105.37   	 -30.52		
 -4.88   	-37.84   	105.25   	 -30.52		
  0.31   	-33.57   	105.13   	 -45.78		
  1.53   	-31.74   	104.94   	 -66.12		
 -0.31   	-32.04   	104.68   	 -91.56		
 -2.75   	-39.06   	104.31   	-122.07		
 -6.41   	-41.81   	103.82   	-147.51		
 -6.71   	-40.89   	103.23   	-162.77		
 -3.66   	-39.67   	102.58   	-167.85		
 -3.66   	-37.54   	101.91   	-172.94		
 -1.22   	-38.45   	101.22   	-172.94		
 -4.58   	-41.50   	100.53   	-162.77		
 -1.83   	-44.56   	 99.88   	-147.51		
 -0.61   	-44.56   	 99.29   	-122.07		
 -3.66   	-48.22   	 98.80   	 -96.64		
 -3.66   	-51.57   	 98.41   	 -76.30		
 -5.80   	-51.27   	 98.11   	 -61.04		
 -4.88   	-51.57   	 97.86   	 -61.04		
 -3.36   	-48.52   	 97.62   	 -81.38		
  0.00   	-43.03   	 97.29   	-111.90		
 -2.75   	-45.17   	 96.85   	-137.33		
 -7.93   	-48.22   	 96.30   	-157.68		
 -7.63   	-47.91   	 95.67   	-162.77		
 -7.32   	-47.30   	 95.01   	-142.42		
 -4.58   	-44.86   	 94.45   	-106.82		
 -6.71   	-44.56   	 94.02   	 -61.04		
 -6.10   	-46.08   	 93.77   	  -5.09		
 -4.58   	-46.39   	 93.75   	  35.61		
 -2.75   	-38.76   	 93.90   	  71.21		
  7.32   	-23.80   	 94.18   	  91.56		
 12.82   	 -0.31   	 94.55   	  86.47		
 11.90   	 26.86   	 94.89   	  76.30		
 18.62   	 58.29   	 95.20   	  40.69		
 24.11   	 80.26   	 95.36   	 -10.17		
 28.08   	 88.81   	 95.32   	 -71.21		
 32.96   	 87.89   	 95.04   	-137.33		
 37.23   	 83.92   	 94.49   	-208.54		
 41.50   	 94.91   	 93.65   	-244.15		
 50.96   	117.80   	 92.68   	-259.41		
 68.97   	154.11   	 91.64   	-228.89		
 82.70   	175.48   	 90.72   	-172.94		
 93.99   	182.19   	 90.03   	 -76.30		
108.95   	189.82   	 89.72   	  20.35		
120.85   	184.63   	 89.81   	  76.30		
122.68   	177.31   	 90.11   	  86.47		
117.80   	168.46   	 90.46   	  40.69		
 96.44   	141.30   	 90.62   	 -20.35		
 72.33   	104.68   	 90.54   	 -86.47		
 54.02   	 62.26   	 90.19   	-116.99		
 29.30   	 15.87   	 89.72   	-132.25		
 17.40   	-19.23   	 89.20   	-111.90		
  2.14   	-52.19   	 88.75   	 -76.30		
-16.78   	-69.89   	 88.44   	 -40.69		
-12.82   	-76.90   	 88.28   	  -5.09		
-14.04   	-92.77   	 88.26   	  20.35		
-19.23   	-99.49   	 88.34   	  15.26		
-17.70   	-106.81   	 88.40   	   0.00		
-22.28   	-111.39   	 88.40   	 -30.52		
-28.08   	-112.30   	 88.28   	 -61.04		
-32.04   	-115.97   	 88.04   	 -76.30		
-36.32   	-116.88   	 87.73   	 -81.38		
-39.98   	-120.24   	 87.41   	 -61.04		
-45.78   	-124.51   	 87.16   	 -30.52		
-43.33   	-124.21   	 87.04   	  15.26		
-36.32   	-121.15   	 87.10   	  61.04		
-37.84   	-122.07   	 87.34   	 101.73		
-33.87   	-118.10   	 87.75   	 116.99		
-34.48   	-113.83   	 88.22   	 111.90		
-40.28   	-119.02   	 88.67   	  86.47		
-34.79   	-115.97   	 89.01   	  35.61		
-29.60   	-108.64   	 89.16   	 -25.43		
-29.30   	-109.56   	 89.05   	 -96.64		
-37.54   	-115.36   	 88.67   	-167.85		
-61.04   	-131.84   	 88.00   	-218.72		
-93.08   	-151.37   	 87.12   	-244.15		
-113.53   	-156.86   	 86.14   	-239.06		
