  I     	  II     	  AO     	  AO'		
-136.72   	-98.57   	142.58   	 513.73		
-139.77   	-105.90   	144.64   	 488.30		
-144.35   	-111.08   	146.59   	 457.78		
-148.93   	-110.47   	148.42   	 432.35		
-152.59   	-104.37   	150.15   	 406.92		
-154.11   	-97.05   	151.78   	 376.40		
-154.42   	-93.08   	153.29   	 345.88		
-154.11   	-93.08   	154.67   	 320.45		
-153.81   	-93.08   	155.95   	 289.93		
-153.50   	-90.03   	157.11   	 264.50		
-151.98   	-82.40   	158.17   	 244.15		
-148.32   	-72.63   	159.14   	 213.63		
-142.52   	-64.39   	160.00   	 193.29		
-135.80   	-57.98   	160.77   	 167.85		
-128.48   	-51.88   	161.44   	 147.51		
-121.46   	-43.33   	162.03   	 122.07		
-113.53   	-31.43   	162.52   	 106.82		
-104.98   	-17.09   	162.95   	  81.38		
-95.52   	 -2.75   	163.28   	  55.95		
-86.67   	 10.07   	163.50   	  35.61		
-78.74   	 20.75   	163.64   	  15.26		
-71.72   	 29.30   	163.70(S)	 -10.17		
-65.61   	 36.93   	163.66   	 -30.52		
-60.12   	 43.33   	163.54   	 -55.95		
-55.54   	 48.52   	163.32   	 -71.21		
-52.19   	 52.19   	163.03   	 -96.64		
-49.44   	 54.02   	162.64   	-122.07		
-47.30   	 53.41   	162.16   	-142.42		
-45.78   	 50.05   	161.59   	-172.94		
-44.86   	 44.25   	160.89   	-203.46		
-44.56   	 36.62   	160.08   	-228.89		
-45.78   	 27.77   	159.17   	-254.32		
-48.22   	 18.92   	158.15   	-279.75		
-50.96   	 10.07   	157.03   	-300.10		
-53.10   	  1.22   	155.83   	-320.45		
-54.93   	 -7.32   	154.55   	-330.62		
-55.85   	-14.95   	153.22   	-345.88		
-57.37   	-21.97   	151.84   	-345.88		
-59.20   	-28.38   	150.46   	-335.71		
-61.34   	-34.18   	149.11   	-310.27		
-63.48   	-39.06   	147.87   	-264.50		
-64.70   	-42.42   	146.82   	-213.63		
-65.00   	-43.03   	145.96   	-167.85		
-63.48   	-40.89   	145.29   	-137.33		
-60.73   	-35.10   	144.74   	-111.90		
-57.68   	-26.25   	144.29   	 -96.64		
-55.54   	-14.34   	143.91   	 -71.21		
-55.54   	 -0.31   	143.62   	 -61.04		
-58.29   	 15.56   	143.38   	 -45.78		
-62.26   	 32.96   	143.19   	 -40.69		
-65.31   	 50.96   	143.03   	 -50.86		
-65.61   	 70.19   	142.83   	 -61.04		
-62.26   	 89.11   	142.58   	 -71.21		
-56.15   	105.90   	142.30   	 -76.30		
-48.83   	117.80   	141.99   	 -76.30		
-42.72   	122.99   	141.69   	 -86.47		
-40.59   	120.54   	141.34   	 -96.64		
-41.81   	112.00   	140.96   	-101.73		
-43.33   	100.10   	140.55   	-101.73		
-41.20   	 86.98   	140.14   	-106.82		
-33.26   	 72.63   	139.71   	-106.82		
-20.14   	 56.46   	139.29   	-106.82		
 -6.41   	 39.37   	138.86   	-111.90		
  3.66   	 22.28   	138.41   	-111.90		
  7.32   	  8.54   	137.96   	-116.99		
  3.05   	 -0.92   	137.50   	-111.90		
 -9.77   	 -8.24   	137.05   	-111.90		
-28.99   	-18.31   	136.60   	-116.99		
-50.05   	-33.87   	136.13   	-111.90		
-67.14   	-54.02   	135.69   	-116.99		
-75.99   	-73.55   	135.22   	-116.99		
-76.60   	-86.36   	134.75   	-116.99		
-73.24   	-90.64   	134.28   	-122.07		
-70.19   	-88.20   	133.79   	-127.16		
-69.58   	-84.23   	133.29   	-122.07		
-70.80   	-82.09   	132.80   	-127.16		
-72.02   	-83.01   	132.29   	-127.16		
-72.33   	-85.14   	131.78   	-127.16		
-71.72   	-86.36   	131.27   	-122.07		
-71.11   	-86.36   	130.78   	-122.07		
-70.80   	-85.75   	130.29   	-122.07		
-70.80   	-85.14   	129.81   	-116.99		
-70.80   	-84.84   	129.34   	-116.99		
-69.58   	-83.92   	128.87   	-111.90		
-65.61   	-80.57   	128.42   	-111.90		
-56.46   	-72.02   	127.98   	-116.99		
-41.50   	-56.76   	127.51   	-106.82		
-21.97   	-32.96   	127.08   	-111.90		
  0.31   	 -0.92   	126.63   	-111.90		
 23.19   	 37.84   	126.18   	-106.82		
 44.25   	 78.13   	125.76   	-111.90		
 58.59   	109.86   	125.31   	-106.82		
 61.65   	122.38   	124.88   	-111.90		
 55.85   	109.86   	124.43   	-101.73		
 56.76   	 78.43   	124.03   	-106.82		
 88.81   	 45.17   	123.60   	-101.73		
169.98   	 28.08   	123.19   	-101.73		
292.97   	 37.54   	122.79   	 -96.64		
424.80   	 73.24   	122.40   	-101.73		
524.90   	122.99   	121.99   	 -96.64		
571.59   	169.98   	121.61   	-101.73		
573.12   	199.89   	121.20   	-101.73		
556.03   	205.69(R)	120.79   	 -96.64		
543.21   	190.73   	120.41   	 -96.64		
538.33   	167.24   	120.02   	 -96.64		
528.26   	148.01   	119.63   	 -91.56		
500.18   	137.33   	119.27   	 -91.56		
452.58   	128.78   	118.90   	 -91.56		
398.25   	112.61   	118.53   	 -86.47		
354.61   	 83.31   	118.19   	 -86.47		
333.86   	 43.64   	117.84   	 -81.38		
334.78   	  0.92   	117.52   	 -76.30		
346.68   	-39.06   	117.21   	 -76.30		
356.14   	-74.46   	116.91   	 -76.30		
355.53   	-105.59   	116.60   	 -76.30		
343.93   	-132.14   	116.30   	 -71.21		
324.40   	-151.37   	116.01   	 -66.12		
299.38   	-159.61   	115.75   	 -66.12		
269.78   	-155.94   	115.48   	 -50.86		
234.68   	-145.26   	115.28   	 -40.69		
194.70   	-136.72   	115.12   	 -35.61		
149.23   	-139.77   	114.97   	 -30.52		
 99.18   	-157.17   	114.85   	 -30.52		
 46.08   	-179.75   	114.73   	 -35.61		
 -6.41   	-191.65   	114.59   	 -30.52		
-53.41   	-181.27   	114.47   	 -30.52		
-91.55   	-149.54   	114.34   	 -25.43		
-120.24   	-111.39   	114.24   	 -30.52		
-141.30   	-83.92   	114.12   	 -25.43		
-155.94   	-75.68   	114.02   	 -35.61		
-163.57   	-80.87   	113.88   	 -40.69		
-164.79   	-88.20   	113.71   	 -45.78		
-162.05   	-89.42   	113.53   	 -45.78		
-159.61   	-84.23   	113.35   	 -50.86		
-158.69   	-76.90   	113.14   	 -50.86		
-159.61   	-72.02   	112.94   	 -45.78		
-160.22   	-70.19   	112.76   	 -45.78		
-159.91   	-70.19   	112.57   	 -30.52		
-158.69   	-69.89   	112.45   	 -15.26		
-157.78   	-69.27   	112.39(D)	  10.17		
-157.78   	-68.05   	112.43   	  45.78		
-157.78   	-66.53   	112.61   	  91.56		
-157.78   	-65.61   	112.98   	 137.33		
-157.47   	-65.00   	113.53   	 193.29		
-156.86   	-65.00   	114.30   	 254.32		
-155.94   	-64.70   	115.32   	 315.36		
-154.72   	-64.09   	116.58   	 366.22		
-153.50   	-62.87   	118.05   	 427.26		
-152.89   	-61.65   	119.76   	 467.95		
-152.59   	-60.73   	121.63   	 513.73		
-152.59   	-60.12   	123.68   	 544.25		
-152.59   	-59.20   	125.86   	 574.77		
-152.59   	-58.29   	128.16   	 600.20		
-153.20   	-57.68   	130.56   	 610.37		
-154.42   	-57.07   	133.00   	 620.55		
-156.25   	-57.37   	135.48   	 625.63		
-158.08   	-57.37   	137.99   	 615.46		
-160.22   	-57.07   	140.45   	 605.29		
-162.35   	-56.46   	142.87   	 584.94		
-165.10   	-56.15   	145.21   	 554.42		
-168.15   	-55.54   	147.43   	 528.99		
-172.12   	-55.24   	149.54   	 498.47		
-175.78   	-54.32   	151.54   	 467.95		
-178.83   	-53.10   	153.41   	 437.43		
-181.27   	-51.27   	155.16   	 417.09		
-183.11   	-48.83   	156.83   	 386.57		
-185.24   	-45.78   	158.37   	 361.14		
-186.46   	-41.81   	159.82   	 330.62		
-187.07   	-36.93   	161.14   	 305.19		
-186.16   	-30.82   	162.36   	 274.67		
-183.72   	-24.11   	163.46   	 244.15		
-180.66   	-16.78   	164.43   	 218.72		
-177.00   	 -9.16   	165.31   	 198.37		
-172.42   	 -0.92   	166.10   	 172.94		
-166.63   	  8.24   	166.79   	 147.51		
-159.91   	 18.31   	167.38   	 122.07		
-151.98   	 28.69   	167.87   	  96.64		
-143.74   	 38.76   	168.26   	  76.30		
-134.89   	 47.91   	168.56   	  50.86		
-126.65   	 55.85   	168.77   	  30.52		
-119.02   	 62.87   	168.89   	   5.09		
-112.30   	 69.27   	168.91(S)	 -15.26		
-106.51   	 74.77   	168.85   	 -35.61		
-101.01   	 79.65   	168.71   	 -66.12		
-96.13   	 82.09   	168.44   	 -86.47		
-91.25   	 82.09   	168.10   	-116.99		
-86.36   	 79.35   	167.63   	-147.51		
-80.87   	 73.85   	167.04   	-178.03		
-75.38   	 66.83   	166.33   	-208.54		
-69.58   	 58.59   	165.49   	-233.98		
-64.70   	 49.74   	164.56   	-259.41		
-61.04   	 39.98   	163.52   	-284.84		
-59.51   	 29.60   	162.38   	-305.19		
-58.90   	 18.92   	161.16   	-325.53		
-59.20   	  8.24   	159.86   	-340.79		
-59.20   	 -1.22   	158.49   	-350.97		
-58.90   	 -9.46   	157.09   	-361.14		
-58.59   	-15.56   	155.65   	-356.05		
-58.29   	-20.45   	154.22   	-330.62		
-58.29   	-24.72   	152.90   	-289.93		
-58.59   	-27.77   	151.74   	-244.15		
-58.29   	-29.91   	150.76   	-203.46		
-57.37   	-28.99   	149.95   	-167.85		
-55.54   	-24.41   	149.28   	-142.42		
-53.41   	-15.87   	148.71   	-122.07		
-52.19   	 -3.36   	148.22   	-101.73		
-52.80   	 11.60   	147.81   	 -86.47		
-55.85   	 27.47   	147.47   	 -76.30		
-59.81   	 43.64   	147.16   	 -71.21		
-63.17   	 60.42   	146.88   	 -76.30		
-64.39   	 77.82   	146.57   	 -81.38		
-62.87   	 95.83   	146.25   	 -91.56		
-58.59   	112.00   	145.88   	 -91.56		
-53.41   	122.38   	145.51   	-101.73		
-49.44   	124.82   	145.11   	-106.82		
-48.52   	118.10   	144.68   	-116.99		
-50.05   	104.98   	144.21   	-122.07		
-51.27   	 89.11   	143.72   	-122.07		
-47.91   	 73.24   	143.23   	-127.16		
-37.84   	 57.68   	142.73   	-127.16		
-22.58   	 43.03   	142.22   	-127.16		
 -6.41   	 29.91   	141.71   	-132.25		
  5.49   	 18.92   	141.18   	-132.25		
 10.07   	 11.29   	140.65   	-132.25		
  4.88   	  5.49   	140.12   	-132.25		
-10.38   	 -1.53   	139.59   	-132.25		
-32.35   	-13.73   	139.06   	-127.16		
-54.63   	-31.74   	138.55   	-132.25		
-70.50   	-52.49   	138.03   	-132.25		
-76.90   	-70.50   	137.50   	-127.16		
-75.38   	-81.48   	136.99   	-132.25		
-71.11   	-83.92   	136.46   	-137.33		
-68.66   	-81.48   	135.91   	-132.25		
-68.97   	-78.43   	135.38   	-137.33		
-70.80   	-77.82   	134.83   	-132.25		
-72.33   	-79.65   	134.30   	-137.33		
-72.94   	-81.79   	133.75   	-132.25		
-72.33   	-83.01   	133.22   	-127.16		
-71.41   	-83.01   	132.72   	-127.16		
-70.80   	-82.40   	132.21   	-122.07		
-70.50   	-82.09   	131.72   	-116.99		
-70.19   	-82.40   	131.25   	-116.99		
-68.66   	-81.79   	130.78   	-116.99		
-64.09   	-78.13   	130.31   	-111.90		
-54.63   	-68.97   	129.87   	-116.99		
-39.98   	-52.19   	129.40   	-111.90		
-21.06   	-27.16   	128.95   	-116.99		
  0.31   	  5.80   	128.48   	-116.99		
 22.28   	 44.86   	128.02   	-116.99		
 42.42   	 83.62   	127.55   	-111.90		
 55.85   	111.39   	127.10   	-116.99		
 58.29   	118.10   	126.63   	-116.99		
 54.02   	 97.96   	126.16   	-116.99		
 59.51   	 58.59   	125.70   	-116.99		
100.40   	 18.31   	125.23   	-111.90		
191.04   	 -4.27   	124.78   	-116.99		
320.74   	  0.61   	124.31   	-111.90		
454.10   	 32.04   	123.87   	-111.90		
552.06   	 76.90   	123.42   	-106.82		
595.70   	117.80   	122.99   	-111.90		
596.01   	141.30(R)	122.54   	-106.82		
580.44   	140.99   	122.12   	-101.73		
570.07   	122.07   	121.71   	 -96.64		
566.71   	 98.88   	121.32   	 -96.64		
556.95   	 82.70   	120.94   	 -96.64		
527.34   	 75.38   	120.55   	 -86.47		
478.21   	 69.27   	120.20   	 -86.47		
422.36   	 53.10   	119.86   	 -86.47		
377.81   	 22.58   	119.51   	 -76.30		
355.53   	-16.48   	119.21   	 -76.30		
354.31   	-56.15   	118.90   	 -71.21		
362.85   	-91.86   	118.62   	 -71.21		
369.57   	-122.07   	118.33   	 -71.21		
367.74   	-147.71   	118.05   	 -71.21		
356.75   	-168.46   	117.76   	 -66.12		
339.05   	-180.05   	117.50   	 -66.12		
315.25   	-179.44   	117.23   	 -61.04		
284.42   	-166.32   	116.99   	 -61.04		
246.28   	-146.79   	116.74   	 -55.95		
201.42   	-130.92   	116.52   	 -50.86		
151.06   	-128.17   	116.32   	 -50.86		
 96.44   	-141.60   	116.11   	 -50.86		
 39.98   	-162.66   	115.91   	 -50.86		
-14.34   	-175.17   	115.71   	 -45.78		
-61.04   	-167.24   	115.52   	 -50.86		
-97.66   	-139.16   	115.32   	 -45.78		
-123.90   	-104.06   	115.14   	 -50.86		
-142.82   	-78.13   	114.93   	 -55.95		
-155.03   	-70.19   	114.71   	 -50.86		
-160.83   	-74.77   	114.51   	 -55.95		
-161.44   	-81.79   	114.28   	 -50.86		
-159.30   	-83.31   	114.08   	 -50.86		
-157.47   	-79.04   	113.88   	 -45.78		
-157.78   	-72.94   	113.69   	 -50.86		
-159.30   	-69.27   	113.49   	 -40.69		
-160.52   	-67.75   	113.33   	 -35.61		
-160.22   	-67.44   	113.18   	 -20.35		
-159.00   	-66.53   	113.10   	  -5.09		
-157.78   	-65.00   	113.08(D)	  20.35		
-157.17   	-63.48   	113.16   	  50.86		
-157.17   	-62.56   	113.37   	  96.64		
-157.47   	-62.26   	113.75   	 147.51		
-157.17   	-62.26   	114.34   	 203.46		
-156.86   	-61.95   	115.16   	 259.41		
-155.94   	-61.65   	116.19   	 315.36		
-155.64   	-61.34   	117.46   	 371.31		
-155.64   	-61.34   	118.94   	 427.26		
-155.64   	-61.34   	120.65   	 467.95		
-155.33   	-61.04   	122.52   	 508.65		
-155.03   	-60.12   	124.56   	 539.16		
-154.42   	-59.20   	126.71   	 569.68		
-154.11   	-58.29   	128.99   	 584.94		
-154.42   	-57.68   	131.33   	 600.20		
-155.33   	-57.37   	133.73   	 610.37		
-156.86   	-57.68   	136.17   	 610.37		
-159.00   	-57.68   	138.62   	 600.20		
-161.44   	-57.37   	141.02   	 595.11		
-163.88   	-56.46   	143.40   	 574.77		
-166.63   	-55.54   	145.70   	 549.34		
-169.98   	-54.63   	147.89   	 523.90		
-173.95   	-54.32   	149.99   	 493.39		
-177.92   	-54.02   	151.96   	 462.87		
-181.27   	-53.10   	153.81   	 432.35		
-184.02   	-51.27   	155.54   	 401.83		
-185.85   	-48.52   	157.15   	 376.40		
-187.38   	-44.86   	158.66   	 340.79		
-188.60   	-40.59   	160.02   	 320.45		
-189.21   	-35.40   	161.30   	 289.93		
-189.51   	-29.91   	162.46   	 259.41		
-188.90   	-24.11   	163.50   	 239.06		
-186.77   	-17.70   	164.46   	 218.72		
-183.41   	-10.38   	165.33   	 188.20		
-178.22   	 -2.44   	166.08   	 172.94		
-171.81   	  6.71   	166.77   	 147.51		
-164.18   	 16.48   	167.36   	 122.07		
-155.94   	 26.55   	167.85   	 101.73		
-148.01   	 36.01   	168.26   	  81.38		
-139.77   	 44.86   	168.59   	  55.95		
-131.84   	 52.80   	168.81   	  30.52		
-124.51   	 59.51   	168.93   	  10.17		
-117.80   	 65.31   	168.97(S)	 -15.26		
-111.69   	 70.19   	168.91   	 -35.61		
-106.20   	 73.85   	168.77   	 -55.95		
-100.71   	 75.99   	168.54   	 -86.47		
-94.91   	 75.68   	168.20   	-111.90		
-89.11   	 73.24   	167.75   	-142.42		
-83.31   	 68.97   	167.18   	-172.94		
-78.13   	 62.87   	166.49   	-208.54		
-73.55   	 55.24   	165.66   	-233.98		
-69.89   	 46.08   	164.72   	-259.41		
-67.14   	 35.71   	163.68   	-284.84		
-65.61   	 24.41   	162.54   	-310.27		
-65.31   	 13.43   	161.30   	-330.62		
-65.31   	  3.66   	159.98   	-345.88		
-65.31   	 -4.58   	158.60   	-356.05		
-65.31   	-11.29   	157.17   	-366.22		
