  I     	  II     	  AO     	  AO'		
-68.05   	-139.77   	 84.64   	 386.57		
-66.83   	-138.24   	 86.18   	 371.31		
-65.31   	-133.97   	 87.67   	 366.22		
-63.78   	-128.48   	 89.13   	 345.88		
-62.56   	-124.82   	 90.52   	 330.62		
-61.65   	-124.21   	 91.84   	 310.27		
-60.12   	-125.73   	 93.08   	 289.93		
-57.37   	-126.04   	 94.24   	 274.67		
-54.63   	-123.60   	 95.34   	 259.41		
-53.41   	-119.63   	 96.38   	 249.24		
-54.32   	-116.27   	 97.37   	 244.15		
-57.07   	-115.66   	 98.35   	 239.06		
-59.51   	-116.58   	 99.31   	 244.15		
-59.81   	-115.66   	100.28   	 259.41		
-57.37   	-111.08   	101.32   	 269.58		
-51.57   	-101.62   	102.40   	 295.01		
-44.25   	-88.20   	103.58   	 310.27		
-35.40   	-72.63   	104.82   	 330.62		
-27.16   	-56.76   	106.14   	 350.97		
-21.67   	-43.33   	107.55   	 366.22		
-21.06   	-34.79   	109.01   	 381.48		
-24.72   	-30.52   	110.54   	 391.66		
-30.21   	-26.25   	112.11   	 391.66		
-32.35   	-17.09   	113.67   	 396.74		
-27.77   	 -0.61   	115.26   	 391.66		
-16.48   	 21.97   	116.83   	 381.48		
 -1.83   	 46.08   	118.35   	 356.05		
 11.29   	 67.14   	119.78   	 330.62		
 20.75   	 83.62   	121.10   	 295.01		
 27.77   	 97.05   	122.28   	 254.32		
 34.48   	108.95   	123.30   	 213.63		
 41.50   	119.93   	124.15   	 183.11		
 47.30   	128.17   	124.88   	 147.51		
 50.35   	131.23   	125.47   	 132.25		
 50.66   	130.00   	126.00   	 111.90		
 50.35   	126.95   	126.45   	 111.90		
 50.66   	124.51   	126.90   	 106.82		
 51.88   	123.90   	127.32   	 111.90		
 52.80   	122.07   	127.77   	 111.90		
 51.57   	115.97   	128.22   	 116.99		
 48.52   	104.68   	128.69   	 111.90		
 44.25   	 89.72   	129.13   	 106.82		
 40.28   	 74.16   	129.56   	 101.73		
 35.71   	 59.51   	129.97   	  86.47		
 30.21   	 46.69   	130.31   	  81.38		
 22.89   	 34.18   	130.64   	  61.04		
 14.34   	 20.75   	130.88   	  50.86		
  5.49   	  6.71   	131.09   	  40.69		
 -2.14   	 -7.32   	131.25   	  25.43		
 -7.63   	-19.84   	131.35   	  10.17		
-11.60   	-30.52   	131.39   	   5.09		
-15.26   	-39.37   	131.41(S)	 -15.26		
-19.23   	-47.61   	131.35   	 -25.43		
-23.80   	-55.24   	131.25   	 -40.69		
-26.86   	-61.04   	131.09   	 -50.86		
-26.86   	-64.09   	130.88   	 -66.12		
-22.28   	-62.87   	130.62   	 -76.30		
-14.04   	-56.76   	130.31   	 -91.56		
 -6.10   	-49.44   	129.95   	-111.90		
 -4.27   	-46.39   	129.50   	-122.07		
-12.51   	-53.10   	129.01   	-152.59		
-28.99   	-69.58   	128.40   	-172.94		
-47.61   	-90.64   	127.71   	-203.46		
-59.81   	-107.12   	126.90   	-239.06		
-61.34   	-112.61   	125.94   	-269.58		
-54.93   	-107.12   	124.86   	-295.01		
-46.08   	-96.44   	123.68   	-310.27		
-40.28   	-87.89   	122.44   	-320.45		
-37.84   	-84.23   	121.16   	-320.45		
-37.84   	-84.84   	119.88   	-305.19		
-37.84   	-87.28   	118.66   	-295.01		
-37.54   	-88.20   	117.48   	-269.58		
-37.84   	-86.36   	116.40   	-249.24		
-38.15   	-83.01   	115.40   	-233.98		
-38.45   	-80.87   	114.47   	-218.72		
-38.15   	-80.87   	113.59   	-213.63		
-37.54   	-83.31   	112.74   	-213.63		
-36.93   	-85.45   	111.88   	-203.46		
-36.93   	-85.45   	111.07   	-208.54		
-37.23   	-83.01   	110.23   	-208.54		
-37.84   	-79.65   	109.40   	-203.46		
-37.54   	-75.99   	108.59   	-198.37		
-36.32   	-72.33   	107.79   	-193.29		
-32.96   	-67.44   	107.02   	-188.20		
-28.69   	-61.34   	106.27   	-183.11		
-25.02   	-55.85   	105.53   	-172.94		
-24.72   	-52.19   	104.84   	-162.77		
-28.08   	-50.96   	104.19   	-152.59		
-33.57   	-51.88   	103.58   	-152.59		
-37.54   	-52.80   	102.97   	-147.51		
-37.54   	-53.41   	102.38   	-142.42		
-33.26   	-52.80   	101.81   	-142.42		
-27.16   	-50.05   	101.24   	-147.51		
-20.14   	-44.25   	100.65   	-142.42		
-14.34   	-35.71   	100.08   	-142.42		
-10.99   	-28.69   	 99.51   	-147.51		
-13.12   	-28.08   	 98.92   	-147.51		
-21.36   	-37.23   	 98.33   	-147.51		
-32.96   	-53.10   	 97.74   	-142.42		
-43.03   	-67.75   	 97.17   	-142.42		
-47.00   	-74.16   	 96.60   	-137.33		
-43.64   	-70.80   	 96.05   	-127.16		
-36.62   	-62.26   	 95.54   	-127.16		
-30.82   	-55.85   	 95.04   	-116.99		
-28.38   	-55.54   	 94.57   	-111.90		
-28.69   	-59.81   	 94.12   	-101.73		
-29.30   	-64.70   	 93.71   	 -96.64		
-29.60   	-66.83   	 93.33   	 -96.64		
-28.99   	-65.61   	 92.94   	 -86.47		
-28.38   	-62.56   	 92.59   	 -86.47		
-27.47   	-58.90   	 92.25   	 -81.38		
-25.33   	-54.93   	 91.92   	 -81.38		
-22.89   	-47.30   	 91.60   	 -81.38		
-20.14   	-34.18   	 91.27   	 -81.38		
-17.70   	-16.78   	 90.95   	 -86.47		
-15.87   	  0.92   	 90.60   	 -91.56		
-14.65   	 14.65   	 90.23   	 -91.56		
-13.43   	 22.58   	 89.87   	 -96.64		
-11.90   	 28.69   	 89.48   	-101.73		
 -9.16   	 39.67   	 89.07   	-111.90		
 -2.44   	 59.51   	 88.63   	-116.99		
  8.85   	 84.53   	 88.16   	-127.16		
 23.50   	105.29   	 87.65   	-127.16		
 38.15   	115.05   	 87.14   	-137.33		
 48.22   	110.78   	 86.59   	-137.33		
 50.66   	 97.05   	 86.04   	-142.42		
 46.39   	 80.87   	 85.47   	-132.25		
 39.37   	 65.31   	 84.94   	-122.07		
 32.35   	 47.91   	 84.46   	-101.73		
 25.63   	 27.77   	 84.05   	 -66.12		
 17.70   	  5.49   	 83.78   	 -35.61		
  5.80   	-15.87   	 83.64   	  10.17		
 -9.46   	-33.26   	 83.68   	  40.69		
-24.41   	-47.00   	 83.85   	  55.95		
-36.01   	-59.51   	 84.07   	  61.04		
-42.42   	-72.33   	 84.31   	  35.61		
-44.86   	-85.14   	 84.46   	   0.00		
-44.56   	-96.13   	 84.46   	 -50.86		
-43.03   	-104.98   	 84.25   	-106.82		
-41.20   	-111.69   	 83.82   	-152.59		
-40.28   	-116.27   	 83.21   	-198.37		
-41.20   	-119.32   	 82.42   	-228.89		
-43.03   	-120.85   	 81.51   	-239.06		
-44.56   	-121.15   	 80.55   	-239.06		
-45.17   	-120.54   	 79.59   	-228.89		
-44.56   	-119.93   	 78.68   	-213.63		
-42.72   	-120.54   	 77.82   	-188.20		
-40.28   	-122.68   	 77.07   	-167.85		
-36.62   	-123.90   	 76.40   	-147.51		
-30.52   	-115.66   	 75.81   	-127.16		
-18.01   	-87.59   	 75.30   	-111.90		
 10.99   	-25.33   	 74.85   	-101.73		
 69.89   	 85.14   	 74.45   	 -96.64		
168.46   	247.19   	 74.06   	 -81.38		
303.34   	448.91   	 73.73   	 -76.30		
451.97   	655.82   	 73.43   	-106.82		
627.75   	846.25(R)	 73.00   	 -25.43		
588.99   	757.45   	 72.90   	  -5.09		
466.61   	576.78   	 72.88(D)	  25.43		
301.51   	372.62   	 72.98   	  40.69		
146.48   	206.30   	 73.14   	  66.12		
 41.20   	 93.99   	 73.41   	  86.47		
 -5.80   	 14.65   	 73.75   	  91.56		
-14.65   	-52.49   	 74.12   	  91.56		
-12.82   	-105.90   	 74.49   	  91.56		
-18.31   	-130.92   	 74.85   	  81.38		
-32.96   	-126.04   	 75.18   	  61.04		
-49.13   	-108.95   	 75.42   	  45.78		
-61.34   	-104.68   	 75.60   	  25.43		
-68.97   	-120.54   	 75.71   	   5.09		
-73.55   	-144.65   	 75.73   	  -5.09		
-75.68   	-157.78   	 75.71   	 -20.35		
-74.77   	-154.72   	 75.63   	 -25.43		
-70.80   	-143.13   	 75.52   	 -25.43		
-66.83   	-134.89   	 75.42   	 -10.17		
-65.31   	-134.28   	 75.38   	   0.00		
-66.22   	-138.24   	 75.38   	  25.43		
-68.36   	-140.38   	 75.48   	  50.86		
-70.80   	-139.16   	 75.69   	  76.30		
-72.33   	-135.80   	 75.99   	 111.90		
-72.94   	-133.97   	 76.44   	 142.42		
-72.63   	-134.58   	 77.01   	 172.94		
-70.19   	-136.41   	 77.70   	 208.54		
-66.83   	-137.63   	 78.53   	 228.89		
-64.09   	-135.80   	 79.45   	 259.41		
-63.17   	-131.53   	 80.49   	 279.75		
-63.17   	-124.82   	 81.61   	 300.10		
-62.87   	-118.41   	 82.81   	 320.45		
-61.04   	-113.83   	 84.09   	 330.62		
-58.29   	-112.92   	 85.41   	 345.88		
-57.68   	-115.97   	 86.80   	 356.05		
-60.12   	-122.07   	 88.22   	 371.31		
-65.61   	-127.87   	 89.70   	 386.57		
-71.11   	-131.53   	 91.25   	 396.74		
-73.85   	-131.84   	 92.84   	 406.92		
-72.33   	-128.48   	 94.47   	 422.18		
-67.44   	-121.77   	 96.15   	 422.18		
-61.34   	-113.22   	 97.84   	 432.35		
-56.15   	-104.06   	 99.57   	 427.26		
-53.41   	-96.44   	101.28   	 422.18		
-51.57   	-91.55   	102.97   	 412.00		
-49.74   	-88.20   	104.62   	 396.74		
-46.08   	-83.31   	106.21   	 371.31		
-39.98   	-73.85   	107.69   	 350.97		
-32.65   	-59.81   	109.09   	 315.36		
-26.86   	-44.25   	110.36   	 289.93		
-23.80   	-30.21   	111.52   	 269.58		
-22.89   	-17.70   	112.59   	 249.24		
-21.06   	 -3.66   	113.59   	 244.15		
-15.56   	 13.73   	114.57   	 249.24		
 -6.71   	 33.26   	115.56   	 254.32		
  2.75   	 51.88   	116.58   	 279.75		
 10.68   	 67.44   	117.70   	 295.01		
 17.40   	 79.96   	118.88   	 320.45		
 24.11   	 92.47   	120.16   	 335.71		
 32.04   	105.29   	121.51   	 345.88		
 39.67   	116.58   	122.89   	 350.97		
 44.86   	123.29   	124.29   	 340.79		
 46.39   	125.12   	125.66   	 330.62		
 45.17   	124.51   	126.98   	 300.10		
 44.25   	123.90   	128.18   	 269.58		
 45.78   	124.51   	129.26   	 233.98		
 49.74   	125.43   	130.19   	 203.46		
 54.63   	124.82   	131.01   	 157.68		
 57.68   	119.93   	131.64   	 122.07		
 57.07   	110.78   	132.13   	  86.47		
 52.19   	 96.74   	132.47   	  55.95		
 42.42   	 78.13   	132.70   	  20.35		
 30.21   	 57.07   	132.78(S)	  -5.09		
 17.70   	 36.62   	132.76   	 -25.43		
  7.32   	 18.62   	132.65   	 -40.69		
  1.53   	  4.88   	132.49   	 -55.95		
 -0.31   	 -4.58   	132.27   	 -66.12		
 -0.61   	-12.21   	132.00   	 -71.21		
 -3.05   	-20.45   	131.72   	 -76.30		
 -9.77   	-29.91   	131.41   	 -76.30		
-19.53   	-40.28   	131.11   	 -81.38		
-28.69   	-51.57   	130.78   	 -76.30		
-34.18   	-61.65   	130.48   	 -86.47		
-35.40   	-69.89   	130.13   	 -86.47		
-34.79   	-75.38   	129.79   	 -96.64		
-34.79   	-78.13   	129.40   	-101.73		
-36.62   	-78.13   	128.99   	-116.99		
-39.37   	-77.51   	128.52   	-132.25		
-40.89   	-77.82   	128.00   	-152.59		
-39.67   	-79.04   	127.39   	-172.94		
-36.62   	-79.65   	126.69   	-208.54		
-32.35   	-79.04   	125.86   	-239.06		
-29.60   	-76.60   	124.90   	-264.50		
-29.91   	-74.16   	123.84   	-295.01		
-33.26   	-73.55   	122.66   	-305.19		
-38.45   	-75.68   	121.44   	-320.45		
-43.03   	-79.35   	120.16   	-310.27		
-44.86   	-83.62   	118.92   	-305.19		
-43.64   	-86.98   	117.70   	-284.84		
-39.98   	-87.89   	116.56   	-264.50		
-35.71   	-85.75   	115.50   	-244.15		
-31.74   	-81.18   	114.53   	-218.72		
-30.21   	-76.90   	113.65   	-208.54		
-31.13   	-74.46   	112.82   	-193.29		
-33.87   	-74.46   	112.04   	-188.20		
-36.93   	-75.38   	111.29   	-183.11		
-39.06   	-75.99   	110.56   	-178.03		
-40.28   	-76.60   	109.85   	-183.11		
-42.11   	-77.21   	109.11   	-178.03		
-44.86   	-78.13   	108.40   	-178.03		
-47.00   	-76.90   	107.69   	-178.03		
-46.69   	-72.02   	106.98   	-172.94		
-43.64   	-65.00   	106.29   	-172.94		
-39.67   	-58.90   	105.59   	-172.94		
-36.93   	-54.93   	104.90   	-167.85		
-35.71   	-52.80   	104.23   	-172.94		
-35.40   	-50.05   	103.54   	-162.77		
-34.79   	-46.08   	102.89   	-167.85		
-33.87   	-42.42   	102.22   	-162.77		
-34.18   	-40.89   	101.57   	-157.68		
-35.40   	-41.20   	100.94   	-157.68		
-36.32   	-41.20   	100.30   	-152.59		
-36.32   	-39.98   	 99.69   	-152.59		
-34.79   	-37.84   	 99.08   	-157.68		
-32.35   	-36.32   	 98.45   	-152.59		
-31.43   	-36.93   	 97.84   	-147.51		
-32.35   	-39.37   	 97.25   	-152.59		
-34.48   	-42.11   	 96.64   	-142.42		
-36.01   	-44.25   	 96.07   	-137.33		
-35.40   	-44.56   	 95.52   	-132.25		
-32.04   	-43.64   	 94.99   	-116.99		
-26.86   	-41.20   	 94.53   	-116.99		
-21.97   	-36.93   	 94.06   	-101.73		
-18.62   	-33.57   	 93.65   	 -96.64		
-18.62   	-33.87   	 93.27   	 -91.56		
-23.19   	-40.59   	 92.90   	 -86.47		
-32.04   	-52.80   	 92.55   	 -86.47		
-41.81   	-64.39   	 92.21   	 -86.47		
-47.30   	-68.97   	 91.86   	 -86.47		
-46.08   	-64.70   	 91.52   	 -81.38		
-38.45   	-53.41   	 91.19   	 -86.47		
-28.08   	-39.67   	 90.84   	 -86.47		
-20.45   	-27.47   	 90.50   	 -86.47		
-18.01   	-17.70   	 90.15   	 -91.56		
-21.36   	 -9.46   	 89.79   	 -86.47		
-27.16   	 -3.05   	 89.44   	 -91.56		
-31.74   	  2.75   	 89.07   	 -91.56		
-32.04   	  9.16   	 88.71   	 -96.64		
-26.55   	 18.92   	 88.32   	 -96.64		
-17.09   	 33.57   	 87.93   	 -96.64		
 -6.71   	 54.32   	 87.55   	-101.73		
  2.14   	 78.74   	 87.14   	-106.82		
  9.16   	101.32   	 86.71   	-101.73		
 16.17   	115.66   	 86.31   	-101.73		
 23.50   	118.10   	 85.90   	-101.73		
 29.30   	110.17   	 85.49   	-101.73		
 32.04   	 97.05   	 85.09   	-101.73		
 31.13   	 83.92   	 84.68   	-101.73		
 27.47   	 70.19   	 84.27   	 -96.64		
 21.97   	 52.49   	 83.89   	-101.73		
 14.95   	 30.82   	 83.48   	 -96.64		
  6.10   	  9.46   	 83.09   	 -96.64		
 -4.27   	 -6.41   	 82.71   	-101.73		
-16.17   	-16.78   	 82.30   	 -91.56		
-27.47   	-26.25   	 81.93   	 -96.64		
-36.93   	-39.67   	 81.55   	 -86.47		
-42.42   	-57.37   	 81.20   	 -86.47		
-43.33   	-74.16   	 80.85   	 -81.38		
-39.37   	-84.53   	 80.53   	 -81.38		
-32.96   	-86.98   	 80.20   	 -71.21		
-26.55   	-85.14   	 79.92   	 -76.30		
-24.11   	-83.92   	 79.61   	 -66.12		
-27.47   	-88.20   	 79.35   	 -71.21		
-36.93   	-96.74   	 79.06   	 -66.12		
-46.69   	-104.98   	 78.80   	 -66.12		
-50.96   	-107.73   	 78.53   	 -66.12		
-47.91   	-105.29   	 78.27   	 -66.12		
-41.20   	-104.68   	 78.01   	 -61.04		
-38.45   	-112.00   	 77.76   	 -61.04		
-41.81   	-122.07   	 77.52   	 -66.12		
-45.17   	-120.54   	 77.25   	 -61.04		
-34.48   	-87.28   	 77.01   	 -61.04		
  5.80   	 -5.19   	 76.76   	 -61.04		
 85.75   	132.45   	 76.52   	 -61.04		
205.69   	318.60   	 76.28   	 -61.04		
350.95   	531.31   	 76.03   	 -61.04		
492.55   	728.15   	 75.79   	-127.16		
611.57   	843.20(R)	 75.28   	 -61.04		
541.08   	721.44   	 75.04   	 -66.12		
401.00   	529.17   	 74.77   	 -61.04		
238.34   	335.39   	 74.53   	 -55.95		
101.62   	185.85   	 74.30   	 -61.04		
 18.92   	 81.18   	 74.06   	 -55.95		
-12.51   	  0.61   	 73.83   	 -61.04		
-17.09   	-65.61   	 73.59   	 -55.95		
-19.23   	-110.17   	 73.37   	 -61.04		
-29.60   	-123.60   	 73.12   	 -55.95		
-44.86   	-113.22   	 72.90   	 -55.95		
-57.07   	-100.71   	 72.68   	 -50.86		
-62.87   	-102.84   	 72.47   	 -45.78		
-63.78   	-117.80   	 72.29   	 -35.61		
-63.48   	-132.14   	 72.15   	 -15.26		
-65.00   	-136.41   	 72.09(D)	   5.09		
-67.14   	-132.45   	 72.11   	  35.61		
-67.14   	-126.95   	 72.25   	  66.12		
-64.09   	-124.21   	 72.51   	 101.73		
-59.81   	-123.60   	 72.92   	 137.33		
-57.68   	-124.82   	 73.47   	 172.94		
-60.12   	-128.17   	 74.16   	 213.63		
-65.92   	-133.97   	 75.01   	 244.15		
-71.11   	-139.16   	 75.99   	 269.58		
-71.72   	-138.85   	 77.07   	 295.01		
-66.22   	-131.84   	 78.25   	 315.36		
-57.37   	-121.15   	 79.51   	 330.62		
-50.05   	-112.30   	 80.83   	 340.79		
-48.52   	-110.78   	 82.20   	 350.97		
-54.32   	-118.10   	 83.60   	 350.97		
-65.31   	-130.92   	 85.00   	 356.05		
-75.38   	-140.99   	 86.43   	 350.97		
-78.74   	-142.52   	 87.83   	 350.97		
-74.46   	-134.89   	 89.24   	 340.79		
-67.14   	-123.90   	 90.60   	 330.62		
-62.26   	-116.88   	 91.92   	 325.53		
-62.87   	-115.36   	 93.22   	 315.36		
-67.14   	-117.49   	 94.49   	 310.27		
-70.50   	-118.41   	 95.73   	 295.01		
-69.58   	-116.88   	 96.91   	 284.84		
-64.39   	-113.53   	 98.05   	 279.75		
-57.68   	-108.95   	 99.17   	 269.58		
-53.10   	-103.76   	100.24   	 259.41		
-50.35   	-97.35   	101.28   	 259.41		
-49.13   	-89.72   	102.32   	 254.32		
-47.00   	-82.70   	103.34   	 259.41		
-43.33   	-76.29   	104.37   	 264.50		
-37.84   	-69.27   	105.43   	 264.50		
-30.52   	-58.90   	106.49   	 274.67		
-22.28   	-43.95   	107.59   	 284.84		
-15.26   	-26.25   	108.73   	 284.84		
-10.99   	-10.07   	109.87   	 295.01		
 -9.77   	  2.44   	111.05   	 305.19		
 -8.85   	 13.12   	112.27   	 300.10		
 -4.88   	 25.63   	113.47   	 310.27		
  4.27   	 43.03   	114.71   	 300.10		
 16.48   	 63.48   	115.91   	 300.10		
 28.08   	 83.31   	117.11   	 289.93		
 36.62   	 98.57   	118.27   	 279.75		
 41.20   	107.73   	119.39   	 269.58		
 41.81   	110.78   	120.47   	 249.24		
 39.06   	109.25   	121.46   	 233.98		
 34.48   	104.98   	122.40   	 213.63		
 31.43   	101.62   	123.25   	 198.37		
 32.96   	101.32   	124.05   	 178.03		
 38.45   	104.06   	124.76   	 162.77		
 44.86   	106.20   	125.41   	 142.42		
 48.52   	104.98   	125.98   	 132.25		
 48.83   	 99.18   	126.51   	 116.99		
 45.78   	 89.42   	126.98   	 106.82		
 39.98   	 76.60   	127.41   	  91.56		
 32.04   	 62.87   	127.77   	  76.30		
 23.50   	 48.83   	128.08   	  66.12		
 16.17   	 36.01   	128.34   	  50.86		
 11.60   	 25.02   	128.54   	  35.61		
  9.16   	 13.73   	128.69   	  20.35		
  5.49   	  1.22   	128.77   	  10.17		
 -0.92   	-13.73   	128.81(S)	 -10.17		
 -9.16   	-28.69   	128.77   	 -25.43		
-16.48   	-41.50   	128.67   	 -30.52		
-19.84   	-49.74   	128.54   	 -50.86		
-20.14   	-53.71   	128.34   	 -55.95		
-19.84   	-56.15   	128.12   	 -71.21		
-21.97   	-59.81   	127.83   	 -86.47		
-28.08   	-65.61   	127.49   	 -96.64		
-36.93   	-73.24   	127.10   	-111.90		
-44.86   	-79.96   	126.65   	-132.25		
-48.52   	-83.01   	126.12   	-157.68		
-47.61   	-82.70   	125.49   	-172.94		
-43.33   	-81.18   	124.80   	-203.46		
-39.67   	-80.57   	123.99   	-233.98		
-37.54   	-81.18   	123.05   	-254.32		
-36.93   	-81.79   	122.03   	-274.67		
-35.71   	-80.57   	120.94   	-295.01		
-33.26   	-76.60   	119.76   	-305.19		
-29.60   	-72.02   	118.53   	-310.27		
-28.08   	-69.89   	117.29   	-300.10		
-30.21   	-72.33   	116.09   	-284.84		
-36.01   	-78.74   	114.95   	-269.58		
-43.33   	-86.67   	113.88   	-249.24		
-47.91   	-91.55   	112.88   	-228.89		
-47.00   	-90.94   	111.96   	-208.54		
-41.50   	-85.75   	111.13   	-193.29		
-34.48   	-79.04   	110.36   	-188.20		
-29.60   	-74.16   	109.60   	-172.94		
-28.08   	-72.02   	108.91   	-172.94		
-28.99   	-71.41   	108.22   	-167.85		
-30.52   	-69.58   	107.55   	-162.77		
-31.13   	-64.70   	106.90   	-167.85		
-29.91   	-58.29   	106.23   	-162.77		
-28.99   	-54.02   	105.57   	-162.77		
-30.21   	-54.63   	104.92   	-157.68		
-33.87   	-58.90   	104.29   	-162.77		
-38.45   	-62.56   	103.64   	-152.59		
-41.20   	-61.34   	103.03   	-152.59		
-39.67   	-54.32   	102.42   	-147.51		
-35.40   	-45.78   	101.83   	-142.42		
-31.13   	-39.98   	101.26   	-132.25		
-28.69   	-39.67   	100.73   	-132.25		
-28.69   	-43.03   	100.20   	-127.16		
-30.21   	-47.61   	 99.69   	-127.16		
-30.82   	-49.74   	 99.19   	-127.16		
-29.30   	-47.91   	 98.68   	-127.16		
-26.25   	-43.64   	 98.17   	-122.07		
-21.67   	-37.84   	 97.68   	-122.07		
-16.48   	-32.04   	 97.19   	-116.99		
-13.73   	-28.69   	 96.72   	-116.99		
-15.87   	-30.52   	 96.26   	-111.90		
-22.89   	-38.45   	 95.81   	-106.82		
-32.04   	-50.05   	 95.38   	-106.82		
-38.76   	-60.12   	 94.95   	-106.82		
-39.06   	-64.09   	 94.53   	-106.82		
-32.96   	-60.73   	 94.10   	-106.82		
-25.63   	-53.10   	 93.67   	-111.90		
-21.36   	-46.08   	 93.22   	-111.90		
-20.14   	-40.59   	 92.78   	-116.99		
-19.23   	-36.01   	 92.31   	-116.99		
-15.87   	-31.13   	 91.84   	-116.99		
-11.60   	-26.86   	 91.37   	-116.99		
-10.38   	-24.11   	 90.91   	-122.07		
-14.04   	-22.58   	 90.42   	-116.99		
-19.84   	-18.31   	 89.95   	-116.99		
-22.89   	 -7.93   	 89.48   	-116.99		
-20.75   	  7.63   	 89.01   	-111.90		
-15.87   	 22.89   	 88.57   	-106.82		
-12.21   	 34.18   	 88.14   	-106.82		
-10.38   	 43.03   	 87.71   	-101.73		
 -7.32   	 55.24   	 87.30   	-101.73		
  0.00   	 75.38   	 86.90   	 -96.64		
 12.82   	100.71   	 86.51   	 -91.56		
 27.77   	122.68   	 86.14   	 -91.56		
 39.67   	131.84   	 85.78   	 -91.56		
 44.25   	125.43   	 85.41   	 -91.56		
 40.89   	108.03   	 85.05   	 -86.47		
 33.57   	 88.81   	 84.70   	 -91.56		
 28.38   	 73.24   	 84.33   	 -86.47		
 26.86   	 60.73   	 83.99   	 -86.47		
 26.86   	 47.30   	 83.64   	 -81.38		
 22.28   	 29.91   	 83.32   	 -86.47		
  9.46   	  8.24   	 82.97   	 -76.30		
 -9.16   	-14.65   	 82.66   	 -81.38		
-26.86   	-34.48   	 82.34   	 -71.21		
-36.62   	-48.83   	 82.05   	 -71.21		
-37.84   	-58.59   	 81.77   	 -71.21		
-33.87   	-67.14   	 81.48   	 -61.04		
-29.60   	-75.68   	 81.24   	 -66.12		
-25.94   	-84.23   	 80.98   	 -61.04		
-23.19   	-89.72   	 80.73   	 -61.04		
-20.14   	-91.86   	 80.49   	 -61.04		
-18.92   	-91.55   	 80.24   	 -61.04		
-22.28   	-92.47   	 80.00   	 -66.12		
-32.04   	-96.74   	 79.74   	 -66.12		
-45.17   	-104.37   	 79.47   	 -66.12		
-55.24   	-112.61   	 79.21   	 -71.21		
