  I     	  II     	  AO     	  AO'		
-21.06   	-86.98   	 85.31   	 -66.12		
-20.75   	-86.36   	 85.05   	 -86.47		
-20.45   	-85.45   	 84.70   	 -96.64		
-19.53   	-83.92   	 84.31   	 -96.64		
-18.31   	-81.48   	 83.93   	 -96.64		
-17.09   	-78.74   	 83.54   	 -91.56		
-16.17   	-76.29   	 83.17   	 -76.30		
-15.87   	-74.77   	 82.87   	 -71.21		
-16.17   	-73.55   	 82.58   	 -55.95		
-16.78   	-72.33   	 82.36   	 -45.78		
-17.70   	-70.50   	 82.18   	 -35.61		
-19.23   	-68.97   	 82.03   	 -35.61		
-21.36   	-68.66   	 81.89   	 -30.52		
-22.89   	-68.97   	 81.77   	 -35.61		
-23.80   	-68.97   	 81.63   	 -40.69		
-23.80   	-68.36   	 81.46   	 -50.86		
-22.58   	-66.22   	 81.26   	 -61.04		
-21.67   	-64.09   	 81.02   	 -71.21		
-21.06   	-62.56   	 80.73   	 -81.38		
-20.45   	-62.56   	 80.41   	 -86.47		
-19.53   	-63.48   	 80.06   	 -96.64		
-18.62   	-64.70   	 79.67   	 -91.56		
-18.01   	-65.31   	 79.31   	 -96.64		
-17.40   	-65.31   	 78.92   	 -86.47		
-16.17   	-64.09   	 78.58   	 -81.38		
-15.26   	-62.87   	 78.25   	 -71.21		
-14.34   	-61.95   	 77.97   	 -61.04		
-14.34   	-62.56   	 77.72   	 -50.86		
-15.87   	-64.70   	 77.52   	 -45.78		
-18.31   	-67.44   	 77.33   	 -35.61		
-19.53   	-69.89   	 77.19   	 -40.69		
-19.53   	-70.80   	 77.03   	 -35.61		
-18.01   	-70.50   	 76.89   	 -40.69		
-16.48   	-70.50   	 76.72   	 -45.78		
-16.17   	-71.41   	 76.54   	 -50.86		
-17.09   	-73.24   	 76.34   	 -55.95		
-18.31   	-74.77   	 76.11   	 -66.12		
-18.92   	-75.99   	 75.85   	 -66.12		
-18.92   	-76.60   	 75.58   	 -71.21		
-18.31   	-77.82   	 75.30   	 -76.30		
-17.70   	-78.74   	 74.99   	 -76.30		
-17.70   	-79.96   	 74.69   	 -81.38		
-17.40   	-80.57   	 74.36   	 -76.30		
-17.70   	-81.18   	 74.06   	 -81.38		
-17.70   	-81.48   	 73.73   	 -81.38		
-18.31   	-82.09   	 73.41   	 -81.38		
-18.92   	-82.70   	 73.08   	 -81.38		
-19.53   	-82.70   	 72.76   	 -81.38		
-19.53   	-82.09   	 72.43   	 -81.38		
-18.92   	-81.48   	 72.11   	 -81.38		
-18.01   	-80.87   	 71.78   	 -81.38		
-16.78   	-80.57   	 71.45   	 -81.38		
-15.87   	-80.57   	 71.13   	 -81.38		
-15.26   	-80.57   	 70.80   	 -76.30		
-15.26   	-80.87   	 70.50   	 -76.30		
-15.56   	-81.18   	 70.19   	 -71.21		
-16.17   	-81.18   	 69.91   	 -66.12		
-16.78   	-81.48   	 69.64   	 -61.04		
-16.78   	-81.18   	 69.40   	 -55.95		
-16.17   	-80.87   	 69.18   	 -55.95		
-15.56   	-80.57   	 68.95   	 -45.78		
-14.95   	-80.26   	 68.77   	 -40.69		
-14.34   	-80.26   	 68.61   	 -35.61		
-14.34   	-80.26   	 68.46   	 -30.52		
-14.04   	-80.26   	 68.34   	 -30.52		
-13.73   	-79.96   	 68.22   	 -25.43		
-13.73   	-79.96   	 68.12   	 -30.52		
-14.04   	-79.65   	 68.00   	 -35.61		
-14.34   	-79.35   	 67.85   	 -35.61		
-14.34   	-78.43   	 67.71   	 -50.86		
-14.34   	-77.82   	 67.51   	 -61.04		
-14.34   	-77.21   	 67.26   	 -71.21		
-14.04   	-77.51   	 66.98   	 -81.38		
-13.43   	-77.82   	 66.65   	 -91.56		
-12.51   	-78.13   	 66.29   	 -96.64		
-11.90   	-78.13   	 65.90   	 -96.64		
-11.90   	-78.13   	 65.51   	 -96.64		
-12.51   	-78.43   	 65.13   	 -91.56		
-12.82   	-78.74   	 64.76   	 -76.30		
-12.82   	-78.74   	 64.46   	 -66.12		
-12.51   	-78.43   	 64.19   	 -55.95		
-12.51   	-77.82   	 63.97   	 -45.78		
-12.51   	-77.51   	 63.78   	 -30.52		
-13.12   	-77.21   	 63.66   	 -30.52		
-13.73   	-77.21   	 63.54   	 -25.43		
-14.04   	-77.21   	 63.44   	 -20.35		
-14.04   	-76.60   	 63.36   	 -30.52		
-13.43   	-75.99   	 63.23   	 -30.52		
-12.21   	-75.38   	 63.11   	 -40.69		
-11.29   	-75.07   	 62.95   	 -45.78		
-10.68   	-74.46   	 62.77   	 -45.78		
-10.99   	-74.16   	 62.58   	 -50.86		
-11.90   	-73.85   	 62.38   	 -55.95		
-12.51   	-73.85   	 62.16   	 -50.86		
-12.51   	-73.24   	 61.95   	 -50.86		
-12.21   	-72.94   	 61.75   	 -40.69		
-11.90   	-72.63   	 61.59   	 -45.78		
-12.21   	-72.33   	 61.40   	 -35.61		
-13.12   	-72.02   	 61.26   	 -35.61		
-13.73   	-71.72   	 61.12   	 -30.52		
-14.04   	-71.41   	 61.00   	 -35.61		
-13.73   	-71.11   	 60.85   	 -35.61		
-14.04   	-71.11   	 60.71   	 -40.69		
-14.04   	-71.41   	 60.55   	 -40.69		
-14.34   	-71.11   	 60.39   	 -45.78		
-14.34   	-70.19   	 60.20   	 -50.86		
-14.34   	-68.66   	 60.00   	 -50.86		
-13.73   	-67.44   	 59.80   	 -50.86		
-13.12   	-66.53   	 59.59   	 -55.95		
-12.51   	-66.22   	 59.37   	 -45.78		
-11.90   	-66.22   	 59.19   	 -45.78		
-11.60   	-65.92   	 59.00   	 -40.69		
-11.90   	-65.92   	 58.84   	 -35.61		
-11.90   	-65.61   	 58.70   	 -30.52		
-11.60   	-65.00   	 58.58   	 -25.43		
-10.07   	-64.09   	 58.47   	 -25.43		
 -7.93   	-62.26   	 58.37   	 -20.35		
 -6.10   	-59.81   	 58.29   	 -20.35		
 -5.19   	-57.98   	 58.21   	 -20.35		
 -5.19   	-57.07   	 58.13   	 -25.43		
 -5.80   	-57.07   	 58.03   	 -30.52		
 -5.49   	-57.37   	 57.90   	 -35.61		
 -4.27   	-57.37   	 57.76   	 -35.61		
 -2.75   	-56.76   	 57.62   	 -40.69		
 -1.83   	-56.15   	 57.46   	 -45.78		
 -1.83   	-55.54   	 57.27   	 -45.78		
 -2.14   	-55.54   	 57.09   	 -40.69		
 -3.05   	-55.85   	 56.93   	 -40.69		
 -3.36   	-56.46   	 56.76   	 -40.69		
 -3.66   	-56.76   	 56.60   	 -35.61		
 -3.66   	-56.76   	 56.46   	 -35.61		
 -4.27   	-57.07   	 56.32   	 -30.52		
 -5.19   	-57.07   	 56.20   	 -30.52		
 -6.10   	-57.37   	 56.07   	 -25.43		
 -6.41   	-57.07   	 55.97   	 -25.43		
 -6.10   	-55.85   	 55.87   	 -25.43		
 -4.58   	-53.41   	 55.77   	 -20.35		
 -2.75   	-51.27   	 55.69   	 -25.43		
 -1.22   	-49.74   	 55.58   	 -30.52		
 -0.31   	-50.05   	 55.46   	 -25.43		
  0.31   	-51.27   	 55.36   	 -30.52		
  0.00   	-52.19   	 55.24   	 -25.43		
  0.00   	-52.19   	 55.14   	 -30.52		
 -0.31   	-51.57   	 55.02   	 -30.52		
 -0.31   	-50.96   	 54.89   	 -30.52		
 -0.31   	-50.05   	 54.77   	 -25.43		
  0.00   	-49.74   	 54.67   	 -25.43		
  0.00   	-49.13   	 54.57   	 -30.52		
  0.00   	-49.13   	 54.45   	 -20.35		
 -0.92   	-49.13   	 54.36   	 -25.43		
 -2.44   	-49.44   	 54.26   	 -30.52		
 -3.97   	-49.74   	 54.14   	 -25.43		
 -5.49   	-50.05   	 54.04   	 -30.52		
 -5.80   	-50.05   	 53.92   	 -30.52		
 -5.19   	-49.44   	 53.79   	 -35.61		
 -4.27   	-48.22   	 53.65   	 -35.61		
 -3.36   	-47.00   	 53.51   	 -40.69		
 -3.05   	-46.08   	 53.35   	 -40.69		
 -3.36   	-44.86   	 53.18   	 -35.61		
 -3.36   	-42.42   	 53.04   	 -40.69		
 -3.36   	-35.40   	 52.88   	 -35.61		
 -2.44   	-20.75   	 52.74   	 -35.61		
 -1.83   	  0.92   	 52.59   	 -30.52		
 -1.53   	 25.33   	 52.47   	 -30.52		
 -1.22   	 44.86   	 52.35   	 -25.43		
 -0.61   	 54.63   	 52.25   	 -25.43		
  1.22   	 54.93   	 52.15   	 -20.35		
  4.27   	 51.88   	 52.06   	 -20.35		
  7.93   	 51.27   	 51.98   	 -20.35		
 11.60   	 55.54   	 51.90   	 -20.35		
 14.34   	 61.65   	 51.82   	 -25.43		
 17.70   	 66.53   	 51.72   	 -20.35		
 21.67   	 70.50   	 51.64   	 -20.35		
 26.25   	 75.68   	 51.56   	 -25.43		
 30.21   	 82.70   	 51.45   	 -20.35		
 32.04   	 87.28   	 51.37   	 -25.43		
 32.04   	 81.48   	 51.27   	 -20.35		
 31.74   	 60.42   	 51.19   	 -20.35		
 32.96   	 27.16   	 51.11   	 -20.35		
 34.18   	 -8.24   	 51.03   	 -20.35		
 32.65   	-36.32   	 50.95   	 -25.43		
 24.72   	-51.88   	 50.84   	 -20.35		
 10.68   	-56.76   	 50.76   	 -25.43		
 -5.80   	-58.29   	 50.66   	 -30.52		
-18.31   	-63.48   	 50.54   	 -25.43		
-23.80   	-74.77   	 50.44   	 -30.52		
-22.28   	-89.42   	 50.32   	 -25.43		
-17.09   	-102.54   	 50.21   	 -30.52		
-12.82   	-109.25   	 50.09   	 -25.43		
-11.29   	-108.95   	 49.99   	 -25.43		
-11.90   	-104.37   	 49.89   	 -20.35		
-12.82   	-100.10   	 49.81   	 -15.26		
-13.12   	-97.66   	 49.75   	 -15.26		
-12.82   	-96.74   	 49.68   	 -10.17		
-12.51   	-95.83   	 49.64   	 -10.17		
-12.82   	-93.38   	 49.60   	  -5.09		
-13.12   	-90.03   	 49.58   	   0.00		
-13.12   	-86.06   	 49.58   	  -5.09		
-12.82   	-82.70   	 49.56   	  -5.09		
-12.51   	-79.65   	 49.54   	 -10.17		
-12.51   	-76.90   	 49.50   	 -10.17		
-12.51   	-74.77   	 49.46   	 -10.17		
-12.82   	-72.02   	 49.42   	 -20.35		
-13.12   	-68.66   	 49.34   	 -25.43		
-13.12   	-65.00   	 49.24   	 -35.61		
-12.82   	-61.04   	 49.09   	 -40.69		
-12.51   	-57.98   	 48.93   	 -55.95		
-12.21   	-55.85   	 48.71   	 -61.04		
-11.60   	-54.32   	 48.46   	 -71.21		
-10.68   	-52.49   	 48.18   	 -76.30		
 -9.77   	-50.35   	 47.87   	 -76.30		
 -9.16   	-48.22   	 47.57   	 -66.12		
 -8.85   	-46.39   	 47.30   	 -61.04		
 -8.54   	-44.25   	 47.06   	 -50.86		
 -8.24   	-41.50   	 46.86   	 -40.69		
 -7.93   	-37.84   	 46.69   	 -20.35		
 -7.63   	-33.26   	 46.61   	 -10.17		
 -7.93   	-25.94   	 46.57   	   0.00		
 -8.24   	-12.82   	 46.57   	  10.17		
 -7.93   	 10.99   	 46.61   	  15.26		
 -4.27   	 48.52   	 46.67   	  10.17		
  5.80   	 97.66   	 46.71   	  10.17		
 28.08   	155.03   	 46.75   	   0.00		
 67.44   	218.51   	 46.75   	  -5.09		
124.51   	293.27   	 46.73   	 -20.35		
191.96   	386.96   	 46.65   	 -25.43		
256.04   	492.25   	 46.55   	 -30.52		
298.77   	570.37(R)	 46.43   	 -35.61		
302.73   	557.56   	 46.29   	 -40.69		
263.06   	403.44   	 46.12   	 -35.61		
191.35   	123.60   	 45.98   	 -35.61		
113.53   	-188.90   	 45.84   	 -25.43		
 55.85   	-405.58   	 45.74   	 -15.26		
 31.43   	-443.12   	 45.68   	 -15.26		
 32.04   	-317.69   	 45.62   	  -5.09		
 37.23   	-129.09   	 45.59   	   0.00		
 32.04   	 14.04   	 45.59   	   5.09		
 16.78   	 63.78   	 45.62   	   0.00		
  0.92   	 43.33   	 45.62   	  -5.09		
 -6.71   	  8.54   	 45.59   	  -5.09		
 -6.10   	 -2.75   	 45.57   	 -15.26		
 -2.75   	 10.07   	 45.51   	 -15.26		
 -2.75   	 27.16   	 45.45   	 -15.26		
 -6.10   	 33.26   	 45.39   	 -15.26		
 -9.46   	 28.69   	 45.33   	  -5.09		
-10.68   	 22.28   	 45.31(D)	   5.09		
 -9.77   	 20.45   	 45.33   	  20.35		
 -7.93   	 23.80   	 45.41   	  45.78		
 -6.41   	 28.69   	 45.59   	  71.21		
 -6.10   	 32.04   	 45.88   	  91.56		
 -6.10   	 32.65   	 46.25   	 127.16		
 -6.10   	 32.04   	 46.75   	 152.59		
 -5.80   	 32.04   	 47.37   	 188.20		
 -5.49   	 33.26   	 48.12   	 213.63		
 -4.88   	 36.01   	 48.97   	 249.24		
 -4.27   	 39.06   	 49.97   	 284.84		
 -3.66   	 41.81   	 51.11   	 325.53		
 -2.75   	 43.95   	 52.41   	 361.14		
 -2.75   	 45.17   	 53.86   	 401.83		
 -3.05   	 46.08   	 55.46   	 442.52		
 -3.05   	 47.30   	 57.23   	 473.04		
 -2.44   	 49.13   	 59.12   	 488.30		
 -1.22   	 51.27   	 61.08   	 498.47		
  0.00   	 54.02   	 63.07   	 483.21		
  0.61   	 57.07   	 65.00   	 457.78		
  0.61   	 60.12   	 66.84   	 422.18		
  0.31   	 63.48   	 68.52   	 371.31		
  0.92   	 67.75   	 70.01   	 320.45		
  2.75   	 72.63   	 71.29   	 269.58		
  5.19   	 78.43   	 72.37   	 223.80		
  7.02   	 83.92   	 73.27   	 188.20		
  7.93   	 89.11   	 74.02   	 157.68		
  7.32   	 93.38   	 74.65   	 142.42		
  6.41   	 97.05   	 75.22   	 132.25		
  5.49   	100.71   	 75.75   	 137.33		
  4.88   	104.98   	 76.30   	 152.59		
  5.19   	110.47   	 76.91   	 167.85		
  6.10   	116.88   	 77.58   	 188.20		
  7.63   	124.21   	 78.33   	 218.72		
  9.77   	131.84   	 79.21   	 233.98		
 11.60   	139.16   	 80.14   	 259.41		
 12.51   	146.18   	 81.18   	 264.50		
 12.82   	153.20   	 82.24   	 279.75		
 13.73   	160.52   	 83.36   	 274.67		
 15.87   	169.37   	 84.46   	 264.50		
 18.92   	178.83   	 85.51   	 254.32		
 21.36   	189.21   	 86.53   	 233.98		
 22.58   	198.97   	 87.47   	 213.63		
 22.89   	208.44   	 88.32   	 188.20		
 23.19   	217.90   	 89.07   	 167.85		
 24.72   	227.66   	 89.75   	 147.51		
 26.86   	237.73   	 90.34   	 127.16		
 28.38   	248.72   	 90.84   	 116.99		
 29.60   	260.31   	 91.31   	 106.82		
 30.52   	272.83   	 91.74   	 106.82		
 32.04   	285.34   	 92.17   	 106.82		
 33.87   	297.85   	 92.59   	 111.90		
 36.01   	308.84   	 93.04   	 106.82		
 37.54   	319.21   	 93.47   	 106.82		
 39.06   	328.98   	 93.90   	 101.73		
 40.59   	339.36   	 94.30   	 101.73		
 43.33   	350.34   	 94.71   	  91.56		
 46.39   	361.33   	 95.08   	  91.56		
 49.13   	371.09   	 95.44   	  81.38		
 50.66   	378.42   	 95.77   	  76.30		
 50.96   	383.30   	 96.07   	  76.30		
 51.27   	386.96   	 96.38   	  71.21		
 51.88   	389.40   	 96.66   	  76.30		
 53.10   	391.85   	 96.97   	  81.38		
 54.32   	393.68   	 97.29   	  76.30		
 54.93   	394.90   	 97.60   	  81.38		
 54.93   	395.20   	 97.92   	  71.21		
 54.63   	393.98   	 98.21   	  66.12		
 54.63   	390.63   	 98.47   	  55.95		
 54.32   	384.52   	 98.70   	  45.78		
 53.71   	375.37   	 98.88   	  25.43		
 52.49   	363.46   	 98.98   	  15.26		
 50.96   	347.90   	 99.04   	   5.09		
 48.52   	328.06   	 99.06(S)	  -5.09		
 45.47   	304.26   	 99.04   	  -5.09		
 41.20   	276.79   	 99.02   	 -15.26		
 36.93   	247.80   	 98.96   	 -10.17		
 32.96   	218.51   	 98.92   	 -10.17		
 29.91   	189.21   	 98.88   	  -5.09		
 27.16   	159.61   	 98.86   	 -15.26		
 23.50   	130.00   	 98.80   	 -15.26		
 18.92   	101.32   	 98.74   	 -30.52		
 14.04   	 74.46   	 98.62   	 -40.69		
  9.46   	 50.05   	 98.45   	 -61.04		
  5.80   	 28.08   	 98.21   	 -76.30		
  2.44   	  8.54   	 97.90   	-106.82		
 -0.92   	 -8.85   	 97.48   	-127.16		
 -4.27   	-23.80   	 96.97   	-157.68		
 -7.02   	-36.62   	 96.34   	-188.20		
 -9.16   	-47.00   	 95.58   	-223.80		
-10.07   	-55.54   	 94.69   	-249.24		
-10.68   	-62.87   	 93.69   	-279.75		
-11.29   	-68.97   	 92.57   	-295.01		
-12.51   	-74.16   	 91.39   	-300.10		
-14.34   	-78.43   	 90.19   	-284.84		
-15.56   	-81.18   	 89.05   	-264.50		
-16.17   	-82.40   	 88.00   	-218.72		
-15.87   	-82.70   	 87.12   	-172.94		
-14.95   	-82.70   	 86.43   	-127.16		
-14.04   	-83.31   	 85.92   	 -86.47		
-14.04   	-84.23   	 85.57   	 -50.86		
-14.34   	-85.14   	 85.37   	 -35.61		
-14.65   	-85.14   	 85.23   	 -30.52		
-14.34   	-84.53   	 85.11   	 -35.61		
-13.43   	-83.62   	 84.96   	 -55.95		
-12.21   	-83.01   	 84.74   	 -76.30		
-11.29   	-82.09   	 84.44   	-101.73		
-11.60   	-81.48   	 84.03   	-111.90		
-12.51   	-80.26   	 83.58   	-116.99		
-13.43   	-78.74   	 83.11   	-116.99		
-13.73   	-77.21   	 82.64   	-106.82		
-13.12   	-75.38   	 82.22   	 -91.56		
-12.21   	-73.85   	 81.85   	 -66.12		
-12.21   	-72.63   	 81.59   	 -50.86		
-12.82   	-71.41   	 81.38   	 -30.52		
-14.04   	-70.19   	 81.26   	 -20.35		
-15.26   	-68.97   	 81.18   	 -15.26		
-15.87   	-67.75   	 81.12   	 -20.35		
-15.56   	-66.22   	 81.04   	 -30.52		
-14.65   	-65.00   	 80.92   	 -35.61		
-14.04   	-63.48   	 80.77   	 -55.95		
-13.43   	-62.56   	 80.55   	 -61.04		
-13.12   	-61.65   	 80.30   	 -76.30		
-12.82   	-61.34   	 80.00   	 -81.38		
-12.51   	-60.42   	 79.67   	 -81.38		
-12.51   	-59.81   	 79.35   	 -86.47		
-13.12   	-59.20   	 79.00   	 -76.30		
-14.34   	-59.20   	 78.70   	 -76.30		
-15.26   	-59.81   	 78.39   	 -71.21		
-15.26   	-60.73   	 78.11   	 -61.04		
-14.65   	-61.65   	 77.86   	 -55.95		
-13.73   	-62.87   	 77.64   	 -55.95		
-13.43   	-64.09   	 77.42   	 -55.95		
-13.43   	-65.31   	 77.19   	 -50.86		
-13.73   	-66.53   	 76.99   	 -55.95		
-14.34   	-67.44   	 76.76   	 -61.04		
