  I     	  II     	  AO     	  AO'		
-29.30   	-46.39   	107.57   	 -20.35		
-25.33   	-41.81   	107.49   	 -25.43		
-23.80   	-37.54   	107.39   	 -20.35		
-27.47   	-36.01   	107.30   	 -30.52		
-34.48   	-38.45   	107.18   	 -30.52		
-39.98   	-43.03   	107.06   	 -30.52		
-38.76   	-47.91   	106.94   	 -40.69		
-31.43   	-51.27   	106.77   	 -40.69		
-23.19   	-52.19   	106.61   	 -45.78		
-19.53   	-51.88   	106.43   	 -50.86		
-21.97   	-52.19   	106.23   	 -55.95		
-27.77   	-52.80   	106.00   	 -55.95		
-34.18   	-53.71   	105.78   	 -61.04		
-39.06   	-53.71   	105.53   	 -66.12		
-41.50   	-51.88   	105.27   	 -66.12		
-41.20   	-47.61   	105.00   	 -76.30		
-38.15   	-43.64   	104.70   	 -71.21		
-33.57   	-44.25   	104.41   	 -81.38		
-30.21   	-50.96   	104.09   	 -81.38		
-29.60   	-60.42   	103.76   	 -81.38		
-31.13   	-65.92   	103.44   	 -86.47		
-31.43   	-63.17   	103.09   	 -86.47		
-29.60   	-53.71   	102.75   	 -86.47		
-26.55   	-45.17   	102.40   	 -86.47		
-25.02   	-44.56   	102.05   	 -91.56		
-25.33   	-50.96   	101.69   	 -86.47		
-26.55   	-58.59   	101.34   	 -86.47		
-27.47   	-61.65   	101.00   	 -91.56		
-28.38   	-58.59   	100.63   	 -86.47		
-28.99   	-53.10   	100.28   	 -91.56		
-30.21   	-48.83   	 99.92   	 -86.47		
-30.21   	-47.00   	 99.57   	 -91.56		
-28.99   	-46.69   	 99.21   	 -86.47		
-28.38   	-49.13   	 98.86   	 -86.47		
-29.60   	-53.71   	 98.51   	 -86.47		
-32.04   	-59.81   	 98.17   	 -86.47		
-32.35   	-65.00   	 97.82   	 -86.47		
-28.99   	-66.22   	 97.48   	 -81.38		
-23.50   	-62.56   	 97.15   	 -86.47		
-21.06   	-58.29   	 96.81   	 -81.38		
-23.50   	-55.24   	 96.48   	 -81.38		
-28.99   	-54.02   	 96.15   	 -81.38		
-33.57   	-54.02   	 95.83   	 -76.30		
-33.87   	-53.71   	 95.52   	 -81.38		
-31.13   	-52.19   	 95.20   	 -76.30		
-27.47   	-50.66   	 94.89   	 -76.30		
-25.33   	-49.74   	 94.59   	 -76.30		
-24.11   	-48.52   	 94.28   	 -71.21		
-23.80   	-48.52   	 94.00   	 -76.30		
-24.41   	-50.35   	 93.69   	 -71.21		
-25.02   	-53.10   	 93.41   	 -71.21		
-24.72   	-54.02   	 93.12   	 -71.21		
-21.67   	-49.44   	 92.84   	 -71.21		
-15.56   	-36.62   	 92.55   	 -66.12		
 -7.93   	-19.23   	 92.29   	 -66.12		
 -2.44   	 -3.66   	 92.02   	 -71.21		
 -0.92   	  3.05   	 91.74   	 -66.12		
 -1.83   	  0.00   	 91.47   	 -66.12		
 -2.14   	 -8.54   	 91.21   	 -66.12		
  0.92   	-16.48   	 90.95   	 -66.12		
  6.10   	-18.62   	 90.68   	 -66.12		
 11.90   	-11.90   	 90.42   	 -61.04		
 15.56   	  2.44   	 90.17   	 -61.04		
 17.40   	 20.14   	 89.93   	 -66.12		
 18.31   	 34.48   	 89.66   	 -55.95		
 19.53   	 37.84   	 89.44   	 -61.04		
 23.19   	 28.99   	 89.20   	 -55.95		
 28.99   	 13.73   	 88.97   	 -61.04		
 36.01   	  1.53   	 88.73   	 -55.95		
 40.28   	 -3.36   	 88.50   	 -55.95		
 38.45   	 -3.05   	 88.28   	 -50.86		
 29.91   	 -3.97   	 88.08   	 -55.95		
 17.09   	 -9.77   	 87.85   	 -50.86		
  4.27   	-18.01   	 87.65   	 -50.86		
 -6.71   	-24.11   	 87.45   	 -45.78		
-15.87   	-26.86   	 87.26   	 -50.86		
-25.33   	-29.91   	 87.06   	 -45.78		
-34.79   	-36.93   	 86.88   	 -45.78		
-41.50   	-49.13   	 86.69   	 -45.78		
-43.03   	-63.48   	 86.51   	 -50.86		
-40.59   	-75.07   	 86.31   	 -45.78		
-36.93   	-81.18   	 86.12   	 -45.78		
-35.10   	-81.79   	 85.94   	 -45.78		
-36.62   	-78.13   	 85.76   	 -50.86		
-40.28   	-74.16   	 85.55   	 -45.78		
-43.64   	-71.11   	 85.37   	 -45.78		
-44.25   	-70.50   	 85.19   	 -50.86		
-42.72   	-72.02   	 84.98   	 -45.78		
-40.89   	-74.46   	 84.80   	 -45.78		
-39.98   	-75.99   	 84.62   	 -45.78		
-39.98   	-74.16   	 84.44   	 -45.78		
-39.98   	-69.27   	 84.25   	 -45.78		
-37.84   	-63.17   	 84.07   	 -45.78		
-34.48   	-58.90   	 83.89   	 -40.69		
-32.35   	-59.51   	 83.72   	 -45.78		
-32.35   	-64.39   	 83.54   	 -40.69		
-33.26   	-68.36   	 83.38   	 -40.69		
-33.87   	-67.75   	 83.21   	 -35.61		
-32.96   	-61.65   	 83.07   	 -40.69		
-29.30   	-53.41   	 82.91   	 -35.61		
-18.01   	-46.69   	 82.77   	 -35.61		
  9.77   	-41.20   	 82.62   	 -35.61		
 61.04   	-27.47   	 82.48   	 -35.61		
136.41   	  8.54   	 82.34   	 -30.52		
227.36   	 79.65   	 82.22   	 -35.61		
317.69   	184.33   	 82.07   	 -35.61		
385.13   	296.63   	 81.93   	 -30.52		
409.24   	372.92   	 81.81   	 -35.61		
371.70   	376.59(R)	 81.67   	 -30.52		
270.39   	299.38   	 81.55   	 -35.61		
125.73   	169.98   	 81.40   	 -30.52		
-22.28   	 36.62   	 81.28   	 -35.61		
-130.62   	-61.04   	 81.14   	 -30.52		
-175.48   	-110.78   	 81.02   	 -35.61		
-163.88   	-122.68   	 80.87   	 -30.52		
-123.90   	-112.30   	 80.75   	 -30.52		
-84.84   	-93.08   	 80.63   	 -25.43		
-62.26   	-72.94   	 80.53   	 -30.52		
-54.63   	-56.76   	 80.41   	 -25.43		
-53.10   	-47.30   	 80.30   	 -30.52		
-51.57   	-43.33   	 80.18   	 -25.43		
-48.52   	-40.59   	 80.08   	 -20.35		
-44.86   	-36.62   	 80.00   	 -25.43		
-42.72   	-32.35   	 79.90   	 -20.35		
-41.50   	-30.52   	 79.82   	 -20.35		
-41.20   	-33.26   	 79.74   	 -20.35		
-40.89   	-40.28   	 79.65   	 -15.26		
-40.59   	-47.61   	 79.59   	 -15.26		
-39.67   	-51.57   	 79.53   	 -15.26		
-39.06   	-50.96   	 79.47   	  -5.09		
-39.06   	-45.78   	 79.45   	  -5.09		
-39.06   	-38.45   	 79.43(D)	  10.17		
-38.45   	-32.96   	 79.47   	  20.35		
-36.93   	-31.43   	 79.55   	  35.61		
-34.48   	-33.87   	 79.69   	  61.04		
-31.43   	-36.93   	 79.94   	  76.30		
-29.60   	-37.23   	 80.24   	 106.82		
-28.08   	-32.35   	 80.67   	 132.25		
-27.77   	-22.58   	 81.20   	 157.68		
-28.08   	-13.12   	 81.83   	 193.29		
-28.08   	 -9.16   	 82.60   	 223.80		
-27.77   	-13.12   	 83.50   	 254.32		
-26.86   	-23.80   	 84.52   	 279.75		
-24.11   	-34.48   	 85.64   	 315.36		
-19.84   	-39.37   	 86.90   	 345.88		
-15.87   	-36.01   	 88.28   	 366.22		
-14.34   	-26.55   	 89.75   	 391.66		
-14.95   	-15.26   	 91.31   	 406.92		
-16.17   	 -5.49   	 92.94   	 427.26		
-14.95   	  0.31   	 94.65   	 432.35		
-11.29   	  3.36   	 96.38   	 442.52		
 -6.41   	  5.19   	 98.15   	 442.52		
 -2.44   	  8.54   	 99.92   	 437.43		
  0.61   	 14.04   	101.67   	 432.35		
  4.27   	 21.06   	103.40   	 422.18		
 10.38   	 28.38   	105.09   	 406.92		
 18.01   	 34.79   	106.71   	 396.74		
 25.33   	 39.06   	108.30   	 371.31		
 31.13   	 41.50   	109.79   	 356.05		
 36.32   	 43.64   	111.21   	 335.71		
 40.59   	 47.61   	112.55   	 310.27		
 45.47   	 55.54   	113.79   	 289.93		
 50.35   	 66.53   	114.95   	 269.58		
 53.71   	 78.13   	116.03   	 244.15		
