  I     	  II     	  AO     	  AO'		
-140.69   	-148.32   	 95.14   	 203.46		
-141.91   	-149.84   	 95.95   	 178.03		
-141.30   	-149.54   	 96.66   	 152.59		
-139.47   	-148.93   	 97.27   	 132.25		
-137.02   	-150.45   	 97.80   	 122.07		
-135.50   	-155.64   	 98.29   	 106.82		
-135.50   	-164.49   	 98.72   	 101.73		
-137.63   	-176.09   	 99.12   	 101.73		
-142.82   	-188.90   	 99.53   	 101.73		
-150.76   	-202.64   	 99.94   	 101.73		
-160.52   	-216.67   	100.35   	 101.73		
-171.20   	-229.49   	100.75   	 106.82		
-180.36   	-238.95   	101.18   	 106.82		
-187.38   	-242.92   	101.61   	 106.82		
-191.96   	-241.09   	102.03   	 106.82		
-195.62   	-234.68   	102.46   	 111.90		
-198.36   	-225.83   	102.91   	 116.99		
-200.50   	-214.54   	103.38   	 122.07		
-199.89   	-199.28   	103.87   	 127.16		
-196.23   	-177.61   	104.37   	 132.25		
-190.43   	-147.71   	104.90   	 132.25		
-182.80   	-109.86   	105.43   	 137.33		
-173.65   	-66.22   	105.98   	 127.16		
-162.35   	-21.36   	106.49   	 127.16		
-150.45   	 18.62   	107.00   	 111.90		
-142.52   	 49.44   	107.45   	 101.73		
-142.82   	 70.80   	107.85   	  86.47		
-151.67   	 86.67   	108.20   	  66.12		
-162.96   	102.23   	108.46   	  50.86		
-169.68   	120.24   	108.67   	  30.52		
-167.85   	139.16   	108.79   	  10.17		
-160.22   	155.33   	108.83   	 -10.17		
-153.50   	166.63   	108.79   	 -25.43		
-150.76   	173.95   	108.69   	 -45.78		
-151.06   	179.14   	108.50   	 -66.12		
-150.45   	183.41   	108.24   	 -81.38		
-146.48   	186.16   	107.91   	-101.73		
-139.47   	186.77   	107.51   	-116.99		
-131.23   	184.33   	107.04   	-127.16		
-123.29   	178.83   	106.53   	-127.16		
-115.97   	169.07   	106.02   	-132.25		
-108.95   	154.72   	105.49   	-127.16		
-102.23   	136.72   	104.98   	-122.07		
-96.13   	116.27   	104.50   	-106.82		
-90.64   	 95.83   	104.07   	 -91.56		
-85.45   	 76.29   	103.70   	 -81.38		
-80.57   	 57.98   	103.38   	 -71.21		
-76.60   	 40.28   	103.09   	 -61.04		
-73.55   	 23.50   	102.85   	 -55.95		
-71.41   	  8.54   	102.62   	 -55.95		
-69.58   	 -4.88   	102.40   	 -50.86		
-67.75   	-17.09   	102.20   	 -50.86		
-65.61   	-28.99   	101.99   	 -55.95		
-62.87   	-40.28   	101.77   	 -55.95		
-61.04   	-50.66   	101.55   	 -55.95		
-60.12   	-58.90   	101.32   	 -55.95		
-61.04   	-65.61   	101.10   	 -55.95		
-63.48   	-72.02   	100.87   	 -55.95		
-66.83   	-79.65   	100.65   	 -61.04		
-69.89   	-88.20   	100.41   	 -55.95		
-71.72   	-96.74   	100.18   	 -61.04		
-72.63   	-103.45   	 99.94   	 -66.12		
-72.94   	-109.56   	 99.67   	 -61.04		
-73.55   	-115.97   	 99.43   	 -66.12		
-74.77   	-124.21   	 99.17   	 -71.21		
-77.51   	-135.19   	 98.88   	 -61.04		
-81.79   	-148.62   	 98.64   	 -66.12		
-87.89   	-164.49   	 98.37   	 -55.95		
-95.21   	-183.11   	 98.15   	 -55.95		
-102.54   	-203.25   	 97.92   	 -50.86		
-107.73   	-222.47   	 97.72   	 -45.78		
-110.47   	-237.43   	 97.54   	 -40.69		
-111.08   	-245.97   	 97.37   	 -35.61		
-112.00   	-248.72   	 97.23   	 -40.69		
-113.83   	-247.50   	 97.07   	 -30.52		
-115.97   	-243.23   	 96.95   	 -35.61		
-116.58   	-234.99   	 96.81   	 -40.69		
-113.83   	-221.86   	 96.64   	 -35.61		
-108.03   	-202.33   	 96.50   	 -40.69		
-100.71   	-175.17   	 96.34   	 -40.69		
-91.55   	-140.38   	 96.17   	 -40.69		
-79.35   	-99.49   	 96.01   	 -40.69		
-64.09   	-59.51   	 95.85   	 -40.69		
-48.83   	-27.47   	 95.69   	 -45.78		
-39.98   	 -7.63   	 95.50   	 -40.69		
-40.89   	  3.05   	 95.34   	 -40.69		
-49.44   	 11.60   	 95.18   	 -40.69		
-57.98   	 23.80   	 95.01   	 -45.78		
-59.51   	 39.37   	 94.83   	 -45.78		
-52.80   	 52.49   	 94.65   	 -45.78		
-41.50   	 59.81   	 94.47   	 -45.78		
-32.04   	 61.34   	 94.28   	 -50.86		
-27.77   	 60.42   	 94.08   	 -45.78		
-27.77   	 58.59   	 93.90   	 -45.78		
-29.60   	 54.63   	 93.71   	 -40.69		
-30.82   	 46.39   	 93.55   	 -40.69		
-30.82   	 34.48   	 93.39   	 -30.52		
-29.60   	 21.36   	 93.27   	 -25.43		
-27.16   	 11.60   	 93.16   	 -20.35		
-25.02   	  7.32   	 93.08   	 -15.26		
-23.80   	  7.63   	 93.02   	  -5.09		
-24.72   	  8.24   	 93.00   	  -5.09		
-28.08   	  4.58   	 92.98   	  -5.09		
-32.04   	 -5.19   	 92.96   	 -10.17		
-35.40   	-17.40   	 92.92   	  -5.09		
-36.32   	-27.77   	 92.90   	 -15.26		
-35.71   	-32.65   	 92.84   	 -25.43		
-35.40   	-32.35   	 92.74   	 -30.52		
-37.23   	-32.04   	 92.61   	 -35.61		
-40.59   	-36.32   	 92.47   	 -45.78		
-44.56   	-44.86   	 92.29   	 -50.86		
-47.30   	-54.32   	 92.09   	 -55.95		
-48.22   	-59.51   	 91.86   	 -55.95		
-47.91   	-58.59   	 91.64   	 -66.12		
-48.22   	-54.02   	 91.37   	 -61.04		
-49.74   	-52.19   	 91.13   	 -66.12		
-52.49   	-56.76   	 90.86   	 -61.04		
-55.85   	-66.83   	 90.62   	 -66.12		
-57.68   	-76.29   	 90.36   	 -61.04		
-57.68   	-79.96   	 90.11   	 -61.04		
-55.85   	-77.21   	 89.87   	 -55.95		
-53.71   	-72.94   	 89.64   	 -61.04		
-52.80   	-74.77   	 89.40   	 -61.04		
-54.32   	-86.67   	 89.16   	 -55.95		
-57.68   	-105.90   	 88.93   	 -55.95		
-62.56   	-126.34   	 88.71   	 -55.95		
-68.36   	-144.04   	 88.48   	 -50.86		
-74.46   	-159.00   	 88.28   	 -55.95		
-81.18   	-173.65   	 88.06   	 -50.86		
-86.98   	-189.21   	 87.85   	 -50.86		
-90.33   	-203.25   	 87.65   	 -50.86		
