  I     	  II     	  AO     	  AO'		
  2.44   	 25.33   	 71.31   	 401.83		
  7.63   	 30.82   	 72.92   	 417.09		
 12.82   	 35.40   	 74.59   	 432.35		
 19.23   	 39.98   	 76.32   	 437.43		
 26.55   	 44.86   	 78.07   	 437.43		
 35.10   	 51.27   	 79.82   	 442.52		
 44.25   	 58.59   	 81.59   	 432.35		
 53.41   	 66.22   	 83.32   	 427.26		
 63.17   	 74.16   	 85.03   	 412.00		
 73.85   	 81.79   	 86.67   	 401.83		
 84.53   	 89.42   	 88.28   	 386.57		
 95.52   	 97.05   	 89.83   	 366.22		
105.29   	104.98   	 91.29   	 350.97		
113.83   	112.30   	 92.70   	 330.62		
121.15   	118.41   	 94.02   	 310.27		
127.56   	123.29   	 95.26   	 295.01		
133.67   	126.65   	 96.44   	 274.67		
139.47   	129.09   	 97.54   	 259.41		
145.26   	131.84   	 98.58   	 244.15		
150.76   	134.89   	 99.55   	 223.80		
154.42   	137.94   	100.45   	 213.63		
155.64   	139.47   	101.30   	 203.46		
153.20   	139.47   	102.12   	 188.20		
147.09   	137.33   	102.87   	 172.94		
137.63   	133.06   	103.56   	 162.77		
124.82   	127.56   	104.21   	 152.59		
109.25   	120.54   	104.82   	 137.33		
 91.25   	112.00   	105.37   	 132.25		
 71.41   	102.54   	105.90   	 122.07		
 50.96   	 91.55   	106.39   	 111.90		
 30.52   	 80.26   	106.84   	 106.82		
 11.29   	 68.36   	107.26   	  96.64		
 -6.10   	 57.37   	107.65   	  86.47		
-21.36   	 46.69   	108.00   	  76.30		
-34.48   	 36.93   	108.30   	  71.21		
-45.78   	 28.08   	108.59   	  61.04		
-55.54   	 19.53   	108.83   	  55.95		
-64.39   	 11.60   	109.05   	  45.78		
-71.72   	  4.58   	109.24   	  40.69		
-77.51   	 -1.22   	109.40   	  30.52		
-81.79   	 -5.19   	109.52   	  20.35		
-84.53   	 -8.24   	109.60   	  15.26		
-86.06   	-10.99   	109.66   	  10.17		
-86.98   	-13.73   	109.70(S)	   0.00		
-87.89   	-16.17   	109.70   	  -5.09		
-89.11   	-18.92   	109.68   	 -10.17		
-90.33   	-21.06   	109.64   	 -20.35		
-91.25   	-22.89   	109.56   	 -30.52		
-91.86   	-24.41   	109.44   	 -30.52		
-91.55   	-25.94   	109.32   	 -40.69		
-90.64   	-27.16   	109.16   	 -50.86		
-89.11   	-28.69   	108.95   	 -55.95		
-87.28   	-29.60   	108.73   	 -66.12		
-85.14   	-31.13   	108.46   	 -71.21		
-83.92   	-32.96   	108.18   	 -76.30		
-83.92   	-35.10   	107.87   	 -91.56		
-84.53   	-36.93   	107.51   	 -96.64		
-85.45   	-38.15   	107.12   	-101.73		
-85.75   	-38.76   	106.71   	-116.99		
-85.45   	-39.37   	106.25   	-127.16		
-84.84   	-40.28   	105.74   	-137.33		
-84.84   	-41.50   	105.19   	-147.51		
-84.84   	-42.42   	104.60   	-157.68		
-84.53   	-42.11   	103.97   	-172.94		
-83.62   	-41.50   	103.28   	-172.94		
-82.70   	-40.59   	102.58   	-188.20		
-82.09   	-39.98   	101.83   	-193.29		
-82.40   	-39.67   	101.06   	-198.37		
-83.01   	-39.98   	100.26   	-208.54		
-83.92   	-39.98   	 99.43   	-203.46		
-84.53   	-39.67   	 98.62   	-208.54		
-84.23   	-39.37   	 97.78   	-203.46		
-83.62   	-38.76   	 96.97   	-203.46		
-83.62   	-38.76   	 96.15   	-203.46		
-84.23   	-39.37   	 95.34   	-193.29		
-85.14   	-39.67   	 94.57   	-183.11		
-85.45   	-39.67   	 93.83   	-183.11		
-84.84   	-39.06   	 93.10   	-172.94		
-83.31   	-38.45   	 92.41   	-162.77		
-82.40   	-38.76   	 91.76   	-157.68		
-82.70   	-39.98   	 91.13   	-147.51		
-83.62   	-41.20   	 90.54   	-142.42		
-83.92   	-41.50   	 89.97   	-132.25		
-83.31   	-41.20   	 89.44   	-127.16		
-82.09   	-41.20   	 88.93   	-122.07		
-80.57   	-41.50   	 88.44   	-111.90		
-79.96   	-42.11   	 88.00   	-111.90		
-79.96   	-42.72   	 87.55   	-106.82		
-79.65   	-42.72   	 87.12   	-106.82		
-79.04   	-41.81   	 86.69   	 -96.64		
-78.13   	-40.59   	 86.31   	 -96.64		
-76.90   	-39.98   	 85.92   	 -91.56		
-75.68   	-39.67   	 85.55   	 -91.56		
-75.07   	-39.37   	 85.19   	 -91.56		
-75.07   	-39.37   	 84.82   	 -86.47		
-75.38   	-39.37   	 84.48   	 -86.47		
-76.29   	-39.06   	 84.13   	 -81.38		
-77.51   	-38.76   	 83.80   	 -81.38		
-77.82   	-38.45   	 83.48   	 -81.38		
-77.82   	-38.45   	 83.15   	 -76.30		
-77.51   	-39.37   	 82.85   	 -81.38		
-77.82   	-41.20   	 82.52   	 -76.30		
-79.04   	-43.03   	 82.22   	 -71.21		
-80.57   	-43.64   	 81.93   	 -76.30		
-81.79   	-43.03   	 81.63   	 -71.21		
-81.48   	-41.50   	 81.34   	 -71.21		
-79.96   	-39.67   	 81.06   	 -71.21		
-78.13   	-38.45   	 80.77   	 -71.21		
-76.90   	-37.84   	 80.49   	 -66.12		
-76.29   	-36.62   	 80.22   	 -71.21		
-76.29   	-34.79   	 79.94   	 -66.12		
-76.60   	-32.96   	 79.67   	 -66.12		
-76.90   	-32.04   	 79.41   	 -66.12		
-77.21   	-31.74   	 79.15   	 -66.12		
-77.21   	-31.43   	 78.88   	 -66.12		
-76.60   	-29.30   	 78.62   	 -66.12		
-74.77   	-23.50   	 78.35   	 -66.12		
-72.02   	-13.73   	 78.09   	 -66.12		
-67.75   	 -1.53   	 77.82   	 -66.12		
-62.87   	 11.29   	 77.56   	 -61.04		
-58.29   	 22.58   	 77.31   	 -66.12		
-54.63   	 31.13   	 77.05   	 -66.12		
-52.49   	 37.23   	 76.79   	 -61.04		
-51.88   	 41.81   	 76.54   	 -66.12		
-52.19   	 45.47   	 76.28   	 -66.12		
-51.88   	 48.22   	 76.01   	 -61.04		
-50.66   	 51.27   	 75.77   	 -61.04		
-48.52   	 55.54   	 75.52   	 -61.04		
-45.17   	 61.65   	 75.28   	 -66.12		
-41.20   	 69.27   	 75.01   	 -61.04		
-36.32   	 75.99   	 74.77   	 -61.04		
-30.52   	 78.43   	 74.53   	 -55.95		
-24.41   	 75.38   	 74.30   	 -61.04		
-20.14   	 69.27   	 74.06   	 -61.04		
-18.92   	 63.48   	 73.81   	 -61.04		
-21.97   	 61.65   	 73.57   	 -55.95		
-27.47   	 63.78   	 73.35   	 -61.04		
-32.35   	 65.61   	 73.10   	 -55.95		
-34.18   	 60.42   	 72.88   	 -55.95		
-32.35   	 45.78   	 72.65   	 -61.04		
-29.30   	 23.80   	 72.41   	 -55.95		
-29.60   	  1.22   	 72.19   	 -55.95		
-35.71   	-14.95   	 71.96   	 -55.95		
-47.61   	-24.41   	 71.74   	 -55.95		
-61.34   	-30.21   	 71.52   	 -55.95		
-72.63   	-36.62   	 71.29   	 -50.86		
-77.82   	-45.17   	 71.09   	 -55.95		
-76.29   	-54.02   	 70.86   	 -55.95		
-71.41   	-59.81   	 70.64   	 -50.86		
-67.14   	-62.56   	 70.44   	 -55.95		
-65.61   	-64.39   	 70.21   	 -50.86		
-67.44   	-66.83   	 70.01   	 -55.95		
-70.50   	-71.11   	 69.79   	 -50.86		
-72.63   	-75.38   	 69.58   	 -50.86		
-73.55   	-78.74   	 69.38   	 -50.86		
-72.94   	-79.96   	 69.18   	 -50.86		
-71.72   	-79.35   	 68.97   	 -50.86		
-69.89   	-77.51   	 68.77   	 -50.86		
-68.05   	-75.68   	 68.57   	 -45.78		
-66.53   	-74.16   	 68.38   	 -50.86		
-66.22   	-73.55   	 68.18   	 -45.78		
-67.14   	-74.16   	 68.00   	 -50.86		
-69.58   	-75.68   	 67.79   	 -45.78		
-71.72   	-76.90   	 67.61   	 -45.78		
-72.94   	-77.21   	 67.43   	 -50.86		
-71.72   	-76.29   	 67.22   	 -45.78		
-68.97   	-73.85   	 67.04   	 -45.78		
-66.83   	-70.19   	 66.86   	 -45.78		
-68.05   	-62.87   	 66.67   	 -45.78		
-76.29   	-46.08   	 66.49   	 -45.78		
-93.38   	-12.51   	 66.31   	 -40.69		
-119.02   	 40.89   	 66.14   	 -45.78		
-144.04   	105.59   	 65.96   	 -45.78		
-150.15   	164.49   	 65.78   	 -45.78		
-114.75   	201.42   	 65.59   	 -45.78		
-19.84   	213.32   	 65.41   	 -45.78		
134.58   	211.49   	 65.23   	 -45.78		
330.51   	198.67   	 65.05   	 -45.78		
540.47   	152.89   	 64.86   	 -40.69		
733.64   	 47.00   	 64.70   	 -45.78		
879.21   	-117.19   	 64.52   	 -45.78		
947.57(R)	-292.66   	 64.33   	 -40.69		
913.70   	-407.71   	 64.17   	 -45.78		
771.48   	-418.70   	 63.99   	 -40.69		
550.84   	-348.51   	 63.82   	 -40.69		
313.72   	-260.62   	 63.66   	 -40.69		
123.29   	-200.50   	 63.50   	 -40.69		
 15.26   	-168.46   	 63.34   	 -40.69		
-16.17   	-137.02   	 63.17   	 -40.69		
 -8.24   	-90.03   	 63.01   	 -40.69		
  2.14   	-40.59   	 62.85   	 -40.69		
 -2.14   	-14.04   	 62.69   	 -40.69		
-18.62   	-18.31   	 62.52   	 -45.78		
-36.32   	-37.84   	 62.34   	 -40.69		
-47.91   	-51.57   	 62.18   	 -40.69		
-52.80   	-51.57   	 62.01   	 -40.69		
-54.32   	-42.72   	 61.85   	 -40.69		
-56.46   	-35.10   	 61.69   	 -45.78		
-59.81   	-32.65   	 61.51   	 -40.69		
-63.78   	-34.48   	 61.34   	 -45.78		
-66.83   	-36.93   	 61.16   	 -45.78		
-68.97   	-37.54   	 60.98   	 -45.78		
-69.58   	-35.40   	 60.79   	 -45.78		
-69.27   	-31.43   	 60.61   	 -45.78		
-69.27   	-27.77   	 60.43   	 -45.78		
-69.27   	-25.94   	 60.24   	 -45.78		
-69.27   	-25.94   	 60.06   	 -40.69		
-68.66   	-25.94   	 59.90   	 -45.78		
-67.14   	-24.41   	 59.71   	 -40.69		
-65.00   	-21.36   	 59.55   	 -35.61		
-62.26   	-18.01   	 59.41   	 -35.61		
-59.51   	-15.26   	 59.27   	 -30.52		
-57.07   	-14.04   	 59.15   	 -30.52		
-55.85   	-14.65   	 59.02   	 -25.43		
-55.54   	-15.56   	 58.92   	 -15.26		
-55.85   	-15.56   	 58.86   	 -10.17		
-55.85   	-13.43   	 58.82(D)	   0.00		
-54.93   	-10.07   	 58.82   	  10.17		
-52.80   	 -7.02   	 58.86   	  30.52		
-49.44   	 -4.58   	 58.98   	  45.78		
-45.17   	 -2.75   	 59.17   	  71.21		
-40.28   	 -0.61   	 59.45   	  91.56		
-35.71   	  2.75   	 59.82   	 122.07		
-32.04   	  7.02   	 60.30   	 152.59		
-28.69   	 11.90   	 60.92   	 188.20		
-25.33   	 16.48   	 61.67   	 218.72		
-21.06   	 20.14   	 62.54   	 254.32		
-16.48   	 22.58   	 63.56   	 284.84		
-11.90   	 24.11   	 64.70   	 320.45		
 -7.63   	 25.33   	 65.98   	 345.88		
 -3.97   	 27.77   	 67.36   	 376.40		
  0.31   	 32.04   	 68.87   	 396.74		
  5.80   	 37.23   	 70.46   	 417.09		
 12.21   	 43.03   	 72.13   	 432.35		
 19.53   	 48.83   	 73.86   	 437.43		
 27.16   	 54.93   	 75.60   	 447.61		
 35.10   	 61.04   	 77.40   	 447.61		
 43.64   	 67.75   	 79.19   	 442.52		
 53.10   	 74.16   	 80.96   	 437.43		
 63.78   	 79.96   	 82.71   	 427.26		
 75.38   	 86.06   	 84.41   	 406.92		
 87.89   	 93.08   	 86.04   	 396.74		
100.10   	101.93   	 87.63   	 376.40		
111.08   	112.61   	 89.13   	 361.14		
120.54   	122.68   	 90.58   	 335.71		
128.48   	130.62   	 91.92   	 315.36		
135.50   	134.28   	 93.18   	 295.01		
141.60   	135.19   	 94.36   	 274.67		
147.40   	135.50   	 95.46   	 254.32		
152.89   	137.63   	 96.48   	 239.06		
158.08   	141.91   	 97.44   	 213.63		
162.05   	146.79   	 98.29   	 203.46		
164.18   	149.84   	 99.10   	 188.20		
163.27   	149.23   	 99.86   	 172.94		
159.61   	145.57   	100.55   	 157.68		
152.59   	139.77   	101.18   	 142.42		
142.82   	133.97   	101.75   	 137.33		
129.39   	128.78   	102.30   	 127.16		
112.61   	124.21   	102.81   	 111.90		
 93.08   	118.41   	103.25   	 106.82		
 71.11   	110.47   	103.68   	 101.73		
 48.22   	100.10   	104.09   	  91.56		
 26.55   	 88.50   	104.46   	  86.47		
  6.71   	 77.21   	104.80   	  76.30		
-10.68   	 66.83   	105.11   	  76.30		
-26.55   	 57.07   	105.41   	  66.12		
-40.28   	 47.61   	105.68   	  55.95		
-52.49   	 38.45   	105.90   	  55.95		
-62.26   	 30.82   	106.12   	  45.78		
-69.89   	 24.41   	106.31   	  40.69		
-75.38   	 18.62   	106.47   	  35.61		
-79.96   	 12.82   	106.61   	  25.43		
-83.92   	  6.10   	106.71   	  20.35		
-87.28   	  0.61   	106.80   	  15.26		
-89.42   	 -2.75   	106.86   	   5.09		
-91.25   	 -3.36   	106.88(S)	  -5.09		
-92.47   	 -2.75   	106.86   	 -10.17		
-93.69   	 -2.75   	106.82   	 -15.26		
-94.91   	 -5.19   	106.75   	 -25.43		
-96.13   	-10.07   	106.65   	 -35.61		
-97.35   	-15.56   	106.51   	 -40.69		
-97.66   	-19.53   	106.35   	 -50.86		
-96.74   	-21.06   	106.14   	 -55.95		
-94.91   	-19.84   	105.92   	 -71.21		
-92.47   	-17.40   	105.64   	 -76.30		
-89.72   	-15.56   	105.33   	 -86.47		
-87.28   	-14.95   	104.98   	 -96.64		
-85.75   	-15.56   	104.60   	-101.73		
-84.84   	-16.17   	104.19   	-122.07		
-84.84   	-17.09   	103.70   	-127.16		
-85.45   	-17.70   	103.19   	-137.33		
-86.67   	-18.92   	102.64   	-152.59		
-87.28   	-20.45   	102.03   	-157.68		
-86.36   	-22.58   	101.40   	-172.94		
-84.23   	-24.41   	100.71   	-183.11		
-82.09   	-25.33   	 99.98   	-188.20		
-80.87   	-23.80   	 99.23   	-198.37		
-80.87   	-20.45   	 98.43   	-208.54		
-81.18   	-16.17   	 97.60   	-203.46		
-80.57   	-13.73   	 96.78   	-213.63		
-79.96   	-14.34   	 95.93   	-208.54		
-79.04   	-17.70   	 95.10   	-203.46		
-78.43   	-21.67   	 94.28   	-203.46		
-79.04   	-24.41   	 93.47   	-198.37		
-79.96   	-25.94   	 92.68   	-193.29		
-81.79   	-26.25   	 91.90   	-183.11		
-83.31   	-26.86   	 91.17   	-172.94		
-83.62   	-27.16   	 90.48   	-167.85		
-82.40   	-26.86   	 89.81   	-152.59		
-80.57   	-25.94   	 89.20   	-147.51		
-78.74   	-25.33   	 88.61   	-142.42		
-78.13   	-25.63   	 88.04   	-127.16		
-78.43   	-26.86   	 87.53   	-122.07		
-78.43   	-28.38   	 87.04   	-116.99		
-78.13   	-29.30   	 86.57   	-106.82		
-78.13   	-29.91   	 86.14   	-106.82		
-78.74   	-30.52   	 85.72   	 -96.64		
-79.65   	-31.43   	 85.33   	 -96.64		
-80.26   	-31.74   	 84.94   	 -91.56		
-80.26   	-31.13   	 84.58   	 -91.56		
-79.96   	-28.99   	 84.21   	 -86.47		
-79.96   	-26.55   	 83.87   	 -81.38		
-80.26   	-24.72   	 83.54   	 -86.47		
-81.18   	-25.33   	 83.19   	 -81.38		
-82.09   	-28.38   	 82.87   	 -76.30		
-83.31   	-33.57   	 82.56   	 -81.38		
-84.23   	-38.76   	 82.24   	 -81.38		
-84.53   	-42.11   	 81.91   	 -76.30		
-83.92   	-42.11   	 81.61   	 -76.30		
-82.09   	-38.76   	 81.30   	 -76.30		
-80.87   	-34.79   	 81.00   	 -76.30		
-81.48   	-32.65   	 80.69   	 -76.30		
-83.92   	-32.65   	 80.39   	 -76.30		
-86.98   	-33.87   	 80.08   	 -76.30		
-88.50   	-34.18   	 79.78   	 -71.21		
-88.20   	-32.65   	 79.49   	 -76.30		
-86.98   	-30.52   	 79.19   	 -71.21		
-86.06   	-29.60   	 78.90   	 -71.21		
-84.84   	-29.60   	 78.62   	 -66.12		
-83.62   	-29.60   	 78.35   	 -71.21		
-81.18   	-27.77   	 78.07   	 -66.12		
-78.13   	-22.89   	 77.80   	 -71.21		
-74.46   	-15.56   	 77.52   	 -66.12		
-70.80   	 -7.02   	 77.25   	 -61.04		
-67.14   	  2.44   	 77.01   	 -66.12		
-63.48   	 11.29   	 76.74   	 -61.04		
-60.73   	 19.84   	 76.50   	 -61.04		
-58.59   	 27.47   	 76.26   	 -61.04		
-58.29   	 33.87   	 76.01   	 -55.95		
-58.29   	 39.06   	 75.79   	 -61.04		
-57.98   	 43.95   	 75.54   	 -55.95		
-56.76   	 49.44   	 75.32   	 -61.04		
-53.41   	 56.46   	 75.08   	 -55.95		
-48.52   	 65.00   	 74.85   	 -55.95		
-42.42   	 73.55   	 74.63   	 -50.86		
-35.71   	 79.04   	 74.42   	 -55.95		
-29.30   	 79.04   	 74.20   	 -55.95		
-23.50   	 73.55   	 73.98   	 -55.95		
-20.14   	 65.92   	 73.75   	 -55.95		
-20.75   	 60.42   	 73.53   	 -55.95		
-25.33   	 60.42   	 73.31   	 -55.95		
-31.74   	 65.00   	 73.08   	 -55.95		
-35.71   	 69.27   	 72.86   	 -50.86		
-35.40   	 66.83   	 72.65   	 -55.95		
-32.04   	 54.32   	 72.43   	 -61.04		
-29.30   	 32.96   	 72.19   	 -55.95		
-31.43   	  9.77   	 71.96   	 -55.95		
-39.06   	 -9.46   	 71.74   	 -55.95		
-50.05   	-21.97   	 71.52   	 -55.95		
-61.34   	-31.13   	 71.29   	 -61.04		
-69.58   	-39.67   	 71.05   	 -55.95		
-73.24   	-48.22   	 70.82   	 -61.04		
-72.33   	-54.32   	 70.58   	 -55.95		
-68.36   	-57.07   	 70.36   	 -61.04		
-64.09   	-57.37   	 70.11   	 -55.95		
-61.65   	-59.51   	 69.89   	 -61.04		
-61.95   	-64.70   	 69.64   	 -55.95		
-65.31   	-72.33   	 69.42   	 -55.95		
-69.58   	-78.74   	 69.20   	 -55.95		
-73.85   	-82.40   	 68.97   	 -55.95		
-76.29   	-83.31   	 68.75   	 -55.95		
-76.60   	-83.01   	 68.52   	 -50.86		
-75.38   	-82.40   	 68.32   	 -55.95		
-72.94   	-81.79   	 68.10   	 -50.86		
-70.80   	-81.79   	 67.89   	 -50.86		
-69.58   	-82.40   	 67.69   	 -50.86		
-68.97   	-83.62   	 67.49   	 -50.86		
-68.05   	-85.14   	 67.28   	 -45.78		
-66.83   	-85.75   	 67.10   	 -50.86		
-65.31   	-84.23   	 66.90   	 -45.78		
-64.39   	-80.87   	 66.71   	 -45.78		
-64.70   	-77.21   	 66.53   	 -45.78		
-65.31   	-74.46   	 66.35   	 -45.78		
-66.83   	-72.33   	 66.16   	 -45.78		
-70.50   	-65.92   	 65.98   	 -45.78		
-79.35   	-47.91   	 65.80   	 -45.78		
-96.74   	-11.29   	 65.62   	 -45.78		
-119.93   	 41.81   	 65.43   	 -40.69		
-136.72   	 97.66   	 65.27   	 -45.78		
-125.43   	139.47   	 65.09   	 -45.78		
-64.09   	155.94   	 64.90   	 -45.78		
 57.98   	152.28   	 64.72   	 -45.78		
232.54   	140.99   	 64.54   	 -45.78		
437.32   	116.27   	 64.35   	 -45.78		
643.92   	 52.80   	 64.17   	 -45.78		
822.45   	-67.14   	 63.99   	 -45.78		
938.72   	-225.52   	 63.80   	 -45.78		
958.56(R)	-362.55   	 63.62   	 -45.78		
858.76   	-412.90   	 63.44   	 -45.78		
652.16   	-361.33   	 63.26   	 -50.86		
395.20   	-254.21   	 63.05   	 -45.78		
163.57   	-156.56   	 62.87   	 -45.78		
 13.43   	-101.93   	 62.69   	 -45.78		
-42.11   	-79.04   	 62.50   	 -40.69		
-35.71   	-57.98   	 62.34   	 -45.78		
-12.82   	-29.60   	 62.16   	 -45.78		
 -3.05   	 -7.93   	 61.97   	 -45.78		
-10.99   	 -7.93   	 61.79   	 -45.78		
-27.47   	-27.16   	 61.61   	 -40.69		
-41.50   	-49.44   	 61.44   	 -45.78		
-49.74   	-61.65   	 61.26   	 -40.69		
-53.71   	-62.26   	 61.10   	 -45.78		
-56.15   	-57.37   	 60.92   	 -40.69		
-58.59   	-52.19   	 60.75   	 -40.69		
-60.42   	-47.91   	 60.59   	 -45.78		
-61.34   	-44.56   	 60.41   	 -40.69		
-61.04   	-43.03   	 60.24   	 -45.78		
-60.42   	-43.33   	 60.06   	 -40.69		
-60.73   	-44.25   	 59.90   	 -40.69		
-62.26   	-44.86   	 59.74   	 -40.69		
-64.09   	-44.86   	 59.57   	 -40.69		
-65.00   	-43.33   	 59.41   	 -35.61		
-63.17   	-39.67   	 59.27   	 -40.69		
-59.51   	-34.79   	 59.10   	 -35.61		
-55.54   	-29.91   	 58.96   	 -35.61		
-52.19   	-26.55   	 58.82   	 -30.52		
-50.05   	-24.72   	 58.70   	 -30.52		
-48.52   	-22.89   	 58.58   	 -25.43		
-46.69   	-20.75   	 58.47   	 -25.43		
-44.56   	-18.62   	 58.37   	 -20.35		
-42.11   	-17.40   	 58.29   	 -20.35		
-39.67   	-16.78   	 58.21   	 -10.17		
-36.93   	-14.65   	 58.17   	  -5.09		
-33.57   	 -9.46   	 58.15(D)	   5.09		
-29.60   	 -3.05   	 58.17   	  15.26		
-25.33   	  1.53   	 58.23   	  35.61		
-22.28   	  1.53   	 58.37   	  50.86		
-20.14   	 -1.53   	 58.58   	  71.21		
-18.31   	 -4.27   	 58.86   	  96.64		
-16.17   	 -3.66   	 59.25   	 127.16		
-13.73   	  0.00   	 59.76   	 152.59		
-10.38   	  3.66   	 60.37   	 183.11		
 -7.02   	  6.41   	 61.10   	 218.72		
 -2.75   	  8.54   	 61.97   	 244.15		
  2.44   	 12.51   	 62.95   	 279.75		
  8.54   	 18.31   	 64.07   	 305.19		
 15.87   	 24.72   	 65.29   	 335.71		
 23.50   	 29.60   	 66.63   	 356.05		
 31.43   	 32.35   	 68.06   	 376.40		
 39.06   	 33.87   	 69.56   	 396.74		
 46.39   	 36.32   	 71.15   	 401.83		
 54.32   	 40.59   	 72.76   	 417.09		
 63.17   	 47.30   	 74.42   	 417.09		
 73.24   	 55.54   	 76.09   	 417.09		
 83.31   	 64.39   	 77.76   	 417.09		
 92.77   	 72.94   	 79.43   	 401.83		
101.32   	 80.26   	 81.04   	 391.66		
110.47   	 86.36   	 82.60   	 376.40		
121.15   	 91.55   	 84.11   	 361.14		
133.06   	 96.74   	 85.55   	 340.79		
144.04   	102.54   	 86.92   	 325.53		
151.98   	108.64   	 88.22   	 300.10		
156.86   	114.44   	 89.42   	 279.75		
159.61   	119.02   	 90.54   	 259.41		
162.35   	122.07   	 91.58   	 239.06		
166.32   	124.21   	 92.53   	 223.80		
170.90   	125.43   	 93.43   	 198.37		
175.17   	126.34   	 94.22   	 188.20		
177.00   	126.95   	 94.97   	 167.85		
175.48   	126.65   	 95.65   	 152.59		
169.68   	124.82   	 96.26   	 142.42		
159.61   	122.38   	 96.83   	 132.25		
145.57   	120.54   	 97.35   	 116.99		
127.56   	118.71   	 97.82   	 111.90		
106.51   	115.36   	 98.27   	  96.64		
 83.62   	108.34   	 98.66   	  96.64		
 60.12   	 95.52   	 99.04   	  81.38		
 37.23   	 78.74   	 99.37   	  81.38		
 15.87   	 62.56   	 99.69   	  71.21		
 -2.44   	 50.35   	 99.98   	  66.12		
-17.70   	 42.72   	100.24   	  55.95		
-29.30   	 37.23   	100.47   	  55.95		
-38.76   	 31.13   	100.69   	  45.78		
-46.69   	 22.89   	100.87   	  40.69		
-53.71   	 13.73   	101.04   	  30.52		
-60.12   	  6.41   	101.16   	  30.52		
-65.61   	  1.83   	101.28   	  15.26		
-69.89   	  0.61   	101.34   	  15.26		
-72.94   	  0.31   	101.40   	   5.09		
-75.68   	 -0.61   	101.42(S)	  -5.09		
-78.74   	 -3.66   	101.40   	 -10.17		
-82.70   	 -9.77   	101.36   	 -20.35		
-86.98   	-18.01   	101.28   	 -30.52		
-90.33   	-26.55   	101.16   	 -35.61		
-91.55   	-31.43   	101.02   	 -45.78		
-90.33   	-31.13   	100.83   	 -50.86		
-87.59   	-26.25   	100.63   	 -61.04		
-84.53   	-19.84   	100.39   	 -71.21		
-83.31   	-16.17   	100.10   	 -81.38		
-83.92   	-17.09   	 99.78   	 -91.56		
-85.75   	-21.06   	 99.41   	-101.73		
-87.28   	-24.11   	 99.00   	-106.82		
-87.28   	-24.72   	 98.58   	-122.07		
-85.75   	-23.19   	 98.09   	-132.25		
-83.01   	-22.58   	 97.56   	-142.42		
-80.87   	-24.41   	 96.99   	-147.51		
-79.96   	-28.69   	 96.40   	-162.77		
-79.96   	-32.04   	 95.75   	-172.94		
-79.96   	-32.65   	 95.06   	-183.11		
-79.35   	-30.82   	 94.32   	-183.11		
