  I     	  II     	  AO     	  AO'		
-64.09   	 -4.58   	 88.40   	 -20.35		
-71.72   	 -7.02   	 88.32   	 -20.35		
-85.14   	 -3.05   	 88.24   	 -20.35		
-100.40   	  7.93   	 88.16   	 -20.35		
-103.15   	 29.30   	 88.08   	 -20.35		
-73.55   	 66.83   	 88.00   	 -20.35		
  4.88   	131.84   	 87.91   	 -20.35		
134.28   	233.15   	 87.83   	 -20.35		
302.12   	369.26   	 87.75   	 -25.43		
490.11   	524.90   	 87.65   	 -50.86		
864.87   	813.90   	 87.45   	 -25.43		
1014.10   	905.46   	 87.34   	 -25.43		
1096.50   	922.24(R)	 87.24   	 -25.43		
1068.42   	831.60   	 87.14   	 -20.35		
900.88   	625.31   	 87.06   	 -25.43		
614.93   	344.24   	 86.96   	 -25.43		
282.29   	 72.94   	 86.86   	 -20.35		
 -3.05   	-108.64   	 86.77   	 -20.35		
-166.32   	-173.65   	 86.69   	 -15.26		
-196.53   	-159.61   	 86.63   	 -20.35		
-148.62   	-135.80   	 86.55   	 -15.26		
-97.05   	-148.62   	 86.49   	 -10.17		
-86.36   	-197.14   	 86.45   	 -15.26		
-114.75   	-250.24   	 86.39   	 -10.17		
-152.59   	-279.54   	 86.35   	 -10.17		
-173.03   	-280.76   	 86.31   	 -10.17		
-172.73   	-268.25   	 86.27   	 -10.17		
-164.18   	-257.57   	 86.23   	  -5.09		
-159.30   	-253.60   	 86.21   	  -5.09		
-159.91   	-250.24   	 86.18   	   0.00		
-160.52   	-240.17   	 86.18   	   5.09		
-156.56   	-219.42   	 86.21   	  15.26		
-147.09   	-189.51   	 86.27   	  25.43		
-133.67   	-154.11   	 86.37   	  35.61		
-117.49   	-117.19   	 86.51   	  50.86		
-102.23   	-83.01   	 86.71   	  76.30		
-92.16   	-54.02   	 87.02   	  96.64		
-90.64   	-31.74   	 87.41   	 116.99		
-96.44   	-16.17   	 87.87   	 152.59		
-103.76   	 -4.27   	 88.48   	 172.94		
-103.76   	  6.41   	 89.18   	 208.54		
-93.69   	 16.17   	 90.01   	 239.06		
-77.51   	 24.11   	 90.97   	 264.50		
-63.17   	 29.30   	 92.02   	 284.84		
-55.85   	 32.04   	 93.16   	 305.19		
-55.54   	 32.65   	 94.38   	 315.36		
-57.07   	 31.74   	 95.65   	 330.62		
-56.46   	 28.08   	 96.97   	 330.62		
-53.10   	 21.97   	 98.29   	 335.71		
-49.44   	 14.04   	 99.63   	 320.45		
-46.69   	  6.10   	100.92   	 315.36		
-45.17   	 -0.61   	102.18   	 305.19		
-44.56   	 -6.71   	103.40   	 284.84		
-44.25   	-11.60   	104.54   	 279.75		
-44.25   	-16.78   	105.66   	 259.41		
-44.86   	-21.67   	106.69   	 254.32		
-45.78   	-27.47   	107.71   	 244.15		
-46.69   	-33.87   	108.69   	 239.06		
-47.61   	-40.59   	109.64   	 233.98		
-47.91   	-46.08   	110.58   	 233.98		
-47.91   	-49.74   	111.52   	 223.80		
-47.91   	-51.27   	112.41   	 218.72		
-47.91   	-52.19   	113.29   	 218.72		
-47.91   	-53.10   	114.16   	 213.63		
-47.30   	-54.32   	115.01   	 218.72		
-47.00   	-55.85   	115.89   	 218.72		
-47.30   	-56.76   	116.76   	 223.80		
-48.22   	-57.68   	117.66   	 218.72		
-49.13   	-58.29   	118.53   	 218.72		
-50.05   	-59.51   	119.41   	 213.63		
-50.35   	-60.42   	120.26   	 218.72		
-50.05   	-61.65   	121.14   	 213.63		
-48.83   	-62.87   	121.99   	 208.54		
-47.30   	-65.00   	122.83   	 208.54		
-45.47   	-68.97   	123.66   	 198.37		
-43.64   	-74.77   	124.46   	 193.29		
-43.33   	-83.31   	125.23   	 178.03		
-45.17   	-94.30   	125.94   	 172.94		
-48.83   	-107.12   	126.63   	 157.68		
-53.71   	-121.46   	127.26   	 152.59		
-57.37   	-135.80   	127.87   	 137.33		
-59.20   	-147.71   	128.42   	 127.16		
-58.59   	-155.03   	128.93   	 111.90		
-56.46   	-156.86   	129.38   	 101.73		
-54.32   	-154.42   	129.79   	  81.38		
-52.19   	-148.32   	130.11   	  61.04		
-48.52   	-139.16   	130.36   	  40.69		
-42.11   	-127.26   	130.52   	  15.26		
-32.35   	-111.08   	130.58(S)	 -10.17		
-19.53   	-88.81   	130.54   	 -45.78		
 -4.88   	-60.42   	130.36   	 -71.21		
 12.21   	-25.02   	130.07   	 -96.64		
 32.35   	 14.95   	129.68   	-122.07		
 52.19   	 55.54   	129.20   	-127.16		
 66.53   	 91.55   	128.69   	-137.33		
 70.80   	118.10   	128.14   	-137.33		
 65.61   	133.67   	127.59   	-122.07		
 57.98   	141.60   	127.10   	-106.82		
 55.85   	146.18   	126.67   	 -86.47		
 61.34   	150.45   	126.33   	 -66.12		
 69.58   	154.11   	126.06   	 -40.69		
 72.94   	154.42   	125.90   	 -30.52		
 68.36   	149.54   	125.78   	 -10.17		
 58.90   	139.16   	125.74   	  -5.09		
 49.44   	126.34   	125.72   	   0.00		
 43.64   	113.83   	125.72   	   5.09		
 39.98   	102.54   	125.74   	  -5.09		
 36.01   	 91.25   	125.72   	 -15.26		
 29.91   	 79.04   	125.66   	 -20.35		
 22.58   	 66.22   	125.57   	 -30.52		
 15.26   	 54.02   	125.45   	 -40.69		
  7.93   	 43.95   	125.29   	 -50.86		
  0.31   	 35.40   	125.09   	 -55.95		
 -7.63   	 27.47   	124.86   	 -55.95		
-15.56   	 18.92   	124.64   	 -55.95		
-22.58   	 11.29   	124.41   	 -61.04		
-28.38   	  5.49   	124.17   	 -61.04		
-33.26   	  1.53   	123.93   	 -61.04		
-37.84   	 -3.66   	123.68   	 -61.04		
-42.72   	-11.90   	123.44   	 -61.04		
-47.00   	-22.58   	123.19   	 -61.04		
-49.74   	-32.96   	122.95   	 -55.95		
-51.57   	-40.28   	122.73   	 -61.04		
-52.80   	-43.64   	122.48   	 -66.12		
-54.93   	-45.47   	122.22   	 -66.12		
-57.98   	-46.69   	121.95   	 -71.21		
-61.04   	-47.91   	121.67   	 -76.30		
-63.48   	-47.91   	121.36   	 -81.38		
-64.70   	-46.08   	121.04   	 -76.30		
-64.70   	-44.25   	120.73   	 -81.38		
-63.78   	-44.86   	120.41   	 -81.38		
-62.87   	-51.57   	120.08   	 -81.38		
-62.56   	-64.70   	119.76   	 -81.38		
-63.48   	-81.18   	119.43   	 -76.30		
-68.05   	-95.52   	119.12   	 -71.21		
-79.96   	-103.15   	118.84   	 -76.30		
-98.57   	-103.76   	118.53   	 -66.12		
-116.58   	-99.18   	118.27   	 -71.21		
-115.05   	-87.89   	117.99   	 -66.12		
-72.33   	-59.20   	117.72   	 -66.12		
 26.86   	  1.83   	117.46   	 -61.04		
180.05   	103.45   	117.21   	 -55.95		
371.70   	236.51   	116.99   	 -61.04		
583.19   	380.25   	116.74   	 -50.86		
796.51   	513.92   	116.54   	 -55.95		
986.94   	621.64   	116.32   	-116.99		
1143.49   	669.86   	115.85   	 -55.95		
1021.12   	560.00   	115.63   	 -66.12		
759.89   	367.43   	115.36   	 -61.04		
427.25   	154.72   	115.12   	 -66.12		
120.54   	  1.83   	114.85   	 -66.12		
-78.13   	-45.17   	114.59   	 -66.12		
-143.43   	 -5.49   	114.32   	 -66.12		
-116.58   	 57.07   	114.06   	 -66.12		
-66.83   	 86.67   	113.79   	 -61.04		
-40.89   	 70.80   	113.55   	 -66.12		
-47.00   	 35.40   	113.29   	 -55.95		
-66.53   	 11.90   	113.06   	 -55.95		
-79.35   	 10.99   	112.84   	 -50.86		
-77.51   	 22.58   	112.63   	 -45.78		
-68.05   	 32.35   	112.45   	 -50.86		
-59.81   	 32.04   	112.25   	 -45.78		
-56.46   	 24.11   	112.06   	 -45.78		
-56.46   	 14.04   	111.88   	 -50.86		
-56.46   	  6.71   	111.68   	 -50.86		
-55.54   	  3.97   	111.47   	 -50.86		
-53.10   	  4.27   	111.27   	 -61.04		
-50.35   	  4.27   	111.03   	 -66.12		
-48.52   	  0.61   	110.76   	 -66.12		
-48.52   	 -8.24   	110.50   	 -76.30		
-49.13   	-19.53   	110.19   	 -76.30		
-49.44   	-30.82   	109.89   	 -81.38		
-48.22   	-39.37   	109.56   	 -81.38		
-46.69   	-44.25   	109.24   	 -86.47		
-44.86   	-46.39   	108.89   	 -81.38		
-43.64   	-46.08   	108.57   	 -86.47		
-43.03   	-46.69   	108.22   	 -81.38		
-43.95   	-49.74   	107.89   	 -86.47		
-45.47   	-56.46   	107.55   	 -81.38		
-46.69   	-63.78   	107.22   	 -86.47		
-46.69   	-67.75   	106.88   	 -81.38		
-45.78   	-66.53   	106.55   	 -76.30		
-44.56   	-61.34   	106.25   	 -81.38		
-43.95   	-57.37   	105.92   	 -76.30		
-43.03   	-57.68   	105.62   	 -71.21		
-40.89   	-61.65   	105.33   	 -66.12		
-37.23   	-65.00   	105.07   	 -66.12		
-33.57   	-65.92   	104.80   	 -61.04		
-30.21   	-65.92   	104.56   	 -61.04		
-28.38   	-68.97   	104.31   	 -50.86		
-28.08   	-77.82   	104.11   	 -55.95		
-29.30   	-92.16   	103.89   	 -50.86		
-32.35   	-107.73   	103.68   	 -45.78		
-36.32   	-122.07   	103.50   	 -50.86		
-39.98   	-133.67   	103.30   	 -45.78		
-42.11   	-143.43   	103.11   	 -45.78		
-41.50   	-152.28   	102.93   	 -50.86		
-38.76   	-159.61   	102.73   	 -45.78		
-35.10   	-164.18   	102.54   	 -50.86		
-32.35   	-164.49   	102.34   	 -50.86		
-30.52   	-158.08   	102.14   	 -50.86		
-28.08   	-143.74   	101.93   	 -55.95		
-23.19   	-122.68   	101.71   	 -50.86		
-14.95   	-96.74   	101.51   	 -55.95		
 -3.66   	-68.97   	101.28   	 -50.86		
 10.68   	-40.59   	101.08   	 -55.95		
 28.69   	 -9.77   	100.85   	 -55.95		
 50.35   	 25.02   	100.63   	 -55.95		
 71.11   	 62.26   	100.41   	 -61.04		
 84.53   	 96.13   	100.16   	 -61.04		
 86.98   	121.46   	 99.92   	 -61.04		
 81.18   	137.63   	 99.67   	 -61.04		
 76.60   	148.93   	 99.43   	 -66.12		
 81.18   	160.52   	 99.17   	 -66.12		
 95.83   	172.73   	 98.90   	 -61.04		
112.61   	182.19   	 98.66   	 -55.95		
123.60   	186.16   	 98.43   	 -61.04		
126.65   	184.94   	 98.19   	 -50.86		
126.04   	182.80   	 97.99   	 -50.86		
126.65   	183.41   	 97.78   	 -50.86		
129.09   	187.07   	 97.58   	 -45.78		
129.70   	190.12   	 97.40   	 -40.69		
125.12   	186.77   	 97.23   	 -40.69		
115.36   	174.87   	 97.07   	 -40.69		
102.84   	155.33   	 96.91   	 -40.69		
 90.03   	132.75   	 96.74   	 -35.61		
 77.51   	112.30   	 96.60   	 -40.69		
 63.78   	 95.52   	 96.44   	 -35.61		
 48.52   	 81.79   	 96.30   	 -35.61		
 31.74   	 68.66   	 96.15   	 -35.61		
 15.87   	 53.10   	 96.01   	 -35.61		
  2.44   	 34.79   	 95.87   	 -40.69		
 -8.24   	 15.87   	 95.71   	 -35.61		
-17.70   	 -1.22   	 95.56   	 -40.69		
-26.25   	-14.34   	 95.40   	 -35.61		
-35.40   	-23.19   	 95.26   	 -45.78		
-45.17   	-30.52   	 95.08   	 -40.69		
-54.93   	-39.98   	 94.91   	 -45.78		
-64.39   	-51.88   	 94.73   	 -45.78		
-72.33   	-64.09   	 94.55   	 -45.78		
-78.43   	-73.55   	 94.36   	 -50.86		
-81.79   	-77.82   	 94.16   	 -55.95		
-83.92   	-78.13   	 93.94   	 -50.86		
-86.36   	-77.21   	 93.73   	 -50.86		
-89.42   	-78.74   	 93.53   	 -55.95		
-92.47   	-84.53   	 93.31   	 -45.78		
-94.60   	-94.60   	 93.12   	 -50.86		
-95.21   	-107.42   	 92.92   	 -45.78		
-95.52   	-121.46   	 92.74   	 -40.69		
-97.66   	-134.58   	 92.57   	 -40.69		
-102.54   	-147.71   	 92.41   	 -35.61		
-109.86   	-162.05   	 92.27   	 -35.61		
-117.80   	-179.44   	 92.13   	 -30.52		
-124.51   	-199.28   	 92.00   	 -30.52		
-129.39   	-219.12   	 91.88   	 -25.43		
-132.75   	-234.68   	 91.78   	 -25.43		
-134.58   	-243.23   	 91.68   	 -20.35		
-136.41   	-244.45   	 91.60   	 -20.35		
-137.63   	-239.56   	 91.52   	 -15.26		
-137.33   	-230.71   	 91.45   	 -15.26		
-134.58   	-218.81   	 91.39   	 -15.26		
-129.70   	-203.25   	 91.33   	 -10.17		
-122.68   	-182.50   	 91.29   	 -10.17		
-114.44   	-154.11   	 91.25   	 -10.17		
-104.37   	-118.10   	 91.21   	 -15.26		
-91.86   	-77.82   	 91.15   	 -15.26		
-78.74   	-39.98   	 91.09   	 -10.17		
-69.89   	-10.38   	 91.05   	 -20.35		
-69.89   	  8.54   	 90.97   	 -15.26		
-77.82   	 19.84   	 90.91   	 -20.35		
-86.98   	 28.99   	 90.82   	 -15.26		
-88.50   	 39.06   	 90.76   	 -20.35		
-79.35   	 49.44   	 90.68   	 -20.35		
-63.78   	 58.29   	 90.60   	 -15.26		
-50.05   	 64.09   	 90.54   	 -15.26		
-43.03   	 66.83   	 90.48   	 -15.26		
-43.03   	 67.14   	 90.42   	 -15.26		
-45.17   	 64.39   	 90.36   	 -15.26		
-46.08   	 60.12   	 90.29   	 -10.17		
-43.64   	 55.24   	 90.25   	 -15.26		
-39.98   	 50.35   	 90.19   	 -10.17		
-37.23   	 45.17   	 90.15   	 -10.17		
-36.01   	 39.37   	 90.11   	 -10.17		
-36.32   	 32.35   	 90.07   	 -15.26		
-37.23   	 25.02   	 90.01   	 -15.26		
-38.15   	 18.01   	 89.95   	 -15.26		
-38.45   	 12.21   	 89.89   	 -15.26		
-39.37   	  6.41   	 89.83   	 -15.26		
-41.20   	  0.61   	 89.77   	 -15.26		
-43.33   	 -5.49   	 89.70   	 -20.35		
-45.17   	-11.29   	 89.62   	 -15.26		
-46.69   	-15.87   	 89.56   	 -15.26		
-47.30   	-19.53   	 89.50   	 -15.26		
-47.30   	-23.19   	 89.44   	 -15.26		
-47.91   	-27.16   	 89.38   	 -10.17		
-48.83   	-31.13   	 89.34   	 -10.17		
-50.96   	-35.10   	 89.30   	 -10.17		
-53.71   	-38.45   	 89.26   	  -5.09		
-57.68   	-41.50   	 89.24   	  -5.09		
-61.65   	-44.56   	 89.22   	  -5.09		
-65.00   	-48.52   	 89.20   	  -5.09		
-66.53   	-52.49   	 89.18   	   0.00		
-66.53   	-56.15   	 89.18   	   0.00		
-65.61   	-60.12   	 89.18   	   0.00		
-64.70   	-65.00   	 89.18   	   0.00		
-65.31   	-72.94   	 89.18   	   5.09		
-67.75   	-84.53   	 89.20   	   5.09		
-72.02   	-98.88   	 89.22   	   5.09		
-77.51   	-115.05   	 89.24   	  10.17		
-83.92   	-131.53   	 89.28   	   5.09		
-90.64   	-147.71   	 89.30   	  10.17		
-96.74   	-163.27   	 89.34   	   5.09		
-101.32   	-176.70   	 89.36   	  10.17		
-104.06   	-186.46   	 89.40   	   5.09		
-105.90   	-191.65   	 89.42   	   0.00		
-107.73   	-192.57   	 89.42   	   5.09		
-110.17   	-189.82   	 89.44   	   0.00		
-112.30   	-183.72   	 89.44   	   0.00		
-112.30   	-173.95   	 89.44   	   0.00		
-108.95   	-159.91   	 89.44   	   0.00		
-102.84   	-140.08   	 89.44   	  -5.09		
-94.30   	-113.53   	 89.42   	  -5.09		
-83.01   	-80.26   	 89.40   	  -5.09		
-69.27   	-43.33   	 89.38   	  -5.09		
-56.76   	 -8.85   	 89.36   	  -5.09		
-50.96   	 17.70   	 89.34   	  -5.09		
-54.93   	 34.18   	 89.32   	 -10.17		
-65.61   	 42.72   	 89.28   	 -10.17		
-74.77   	 48.83   	 89.24   	 -10.17		
-73.85   	 55.85   	 89.20   	 -10.17		
-62.87   	 63.78   	 89.16   	 -10.17		
-48.22   	 71.11   	 89.11   	 -10.17		
-37.54   	 76.60   	 89.07   	 -10.17		
-33.87   	 79.04   	 89.03   	 -10.17		
-35.40   	 78.43   	 88.99   	 -10.17		
-37.54   	 74.77   	 88.95   	 -10.17		
-38.15   	 68.66   	 88.91   	 -10.17		
-36.93   	 61.04   	 88.87   	 -10.17		
-35.40   	 54.02   	 88.83   	  -5.09		
-34.18   	 47.30   	 88.81   	 -10.17		
-32.65   	 39.98   	 88.77   	 -10.17		
-31.74   	 32.35   	 88.73   	 -10.17		
-31.74   	 24.41   	 88.69   	  -5.09		
-32.96   	 17.40   	 88.67   	 -10.17		
-35.71   	 10.99   	 88.63   	 -15.26		
-38.76   	  5.80   	 88.57   	 -10.17		
-44.25   	  2.14   	 88.52   	 -10.17		
-54.02   	  1.83   	 88.48   	 -15.26		
-68.66   	  6.71   	 88.42   	 -10.17		
-81.79   	 17.70   	 88.38   	 -20.35		
-76.90   	 38.76   	 88.30   	 -15.26		
-33.87   	 79.65   	 88.24   	 -15.26		
 61.34   	153.20   	 88.18   	 -20.35		
206.30   	266.72   	 88.10   	 -15.26		
384.83   	412.90   	 88.04   	 -20.35		
578.31   	572.51   	 87.95   	 -35.61		
944.21   	848.39   	 87.81   	 -20.35		
1072.39   	922.85(R)	 87.73   	 -20.35		
1116.94   	913.70   	 87.65   	 -20.35		
1034.85   	791.63   	 87.57   	 -20.35		
813.60   	559.08   	 87.49   	 -15.26		
495.30   	271.61   	 87.43   	 -20.35		
166.32   	 18.62   	 87.34   	 -15.26		
-80.26   	-130.62   	 87.28   	 -20.35		
-189.21   	-169.07   	 87.20   	 -15.26		
-177.92   	-148.01   	 87.14   	 -15.26		
-116.88   	-134.58   	 87.08   	 -15.26		
-74.77   	-160.52   	 87.02   	 -10.17		
-79.04   	-213.01   	 86.98   	 -15.26		
-114.14   	-259.40   	 86.92   	 -15.26		
-148.01   	-278.63   	 86.86   	 -15.26		
-161.13   	-274.66   	 86.80   	 -15.26		
-156.86   	-263.06   	 86.73   	 -15.26		
-149.23   	-255.43   	 86.67   	 -10.17		
-146.79   	-251.16   	 86.63   	 -10.17		
-148.01   	-244.45   	 86.59   	  -5.09		
-148.32   	-229.49   	 86.57(D)	   5.09		
-144.04   	-205.08   	 86.59   	   5.09		
-135.50   	-173.65   	 86.61   	  20.35		
-122.38   	-138.24   	 86.69   	  30.52		
-106.81   	-102.54   	 86.82   	  45.78		
-92.77   	-70.80   	 87.00   	  66.12		
-84.84   	-44.86   	 87.26   	  81.38		
-85.75   	-25.94   	 87.59   	 106.82		
-93.08   	-12.51   	 88.02   	 137.33		
-99.49   	 -1.22   	 88.57   	 167.85		
-97.35   	  9.46   	 89.24   	 198.37		
-85.75   	 19.53   	 90.03   	 228.89		
-70.50   	 27.77   	 90.95   	 254.32		
-59.51   	 32.65   	 91.96   	 279.75		
-55.85   	 34.79   	 93.08   	 305.19		
-57.37   	 34.18   	 94.30   	 320.45		
-58.90   	 30.82   	 95.58   	 330.62		
-57.98   	 25.94   	 96.91   	 340.79		
-53.71   	 20.14   	 98.27   	 335.71		
-48.52   	 14.34   	 99.61   	 335.71		
-43.95   	  8.24   	100.96   	 325.53		
-40.89   	  2.14   	102.26   	 310.27		
-39.98   	 -4.88   	103.50   	 300.10		
-40.59   	-11.90   	104.70   	 284.84		
-41.81   	-18.62   	105.84   	 269.58		
-43.03   	-24.11   	106.92   	 259.41		
-43.33   	-29.30   	107.95   	 254.32		
-43.03   	-34.79   	108.97   	 244.15		
-42.72   	-40.89   	109.95   	 239.06		
-42.42   	-46.69   	110.90   	 228.89		
-42.72   	-50.96   	111.82   	 223.80		
-43.03   	-53.41   	112.72   	 218.72		
-43.33   	-54.63   	113.59   	 213.63		
-43.33   	-55.85   	114.45   	 208.54		
-43.33   	-57.07   	115.28   	 208.54		
-43.03   	-57.68   	116.11   	 203.46		
-42.72   	-58.29   	116.93   	 208.54		
-43.03   	-58.59   	117.76   	 208.54		
-43.64   	-59.20   	118.60   	 208.54		
-45.17   	-60.12   	119.43   	 218.72		
-46.08   	-61.04   	120.30   	 218.72		
-45.78   	-61.34   	121.18   	 213.63		
-43.95   	-61.34   	122.03   	 213.63		
-41.20   	-62.26   	122.89   	 198.37		
-39.06   	-65.92   	123.68   	 193.29		
-38.76   	-73.24   	124.46   	 178.03		
-40.89   	-83.92   	125.17   	 167.85		
-44.56   	-97.35   	125.84   	 157.68		
-47.91   	-112.00   	126.47   	 142.42		
-50.05   	-127.56   	127.04   	 142.42		
-50.35   	-142.21   	127.61   	 127.16		
-49.74   	-152.89   	128.12   	 122.07		
-48.22   	-157.78   	128.61   	 106.82		
-46.69   	-156.25   	129.03   	  96.64		
-44.86   	-149.84   	129.42   	  76.30		
-42.42   	-140.99   	129.72   	  61.04		
-38.15   	-130.92   	129.97   	  35.61		
-31.43   	-118.71   	130.11   	  10.17		
-21.97   	-102.54   	130.15(S)	 -20.35		
 -9.77   	-80.26   	130.07   	 -45.78		
  5.19   	-50.96   	129.89   	 -71.21		
 23.50   	-14.65   	129.60   	-101.73		
 43.64   	 25.63   	129.20   	-122.07		
 61.34   	 63.17   	128.71   	-137.33		
 70.19   	 91.55   	128.16   	-137.33		
 68.36   	108.03   	127.61   	-127.16		
 60.42   	115.66   	127.10   	-122.07		
 55.54   	120.54   	126.61   	-106.82		
 58.90   	127.26   	126.18   	 -81.38		
 68.66   	135.19   	125.86   	 -66.12		
 76.90   	140.38   	125.59   	 -45.78		
 76.29   	139.47   	125.41   	 -30.52		
 67.44   	132.75   	125.29   	 -15.26		
 55.54   	122.99   	125.23   	  -5.09		
 46.08   	112.30   	125.21   	   0.00		
 39.98   	101.01   	125.21   	   5.09		
 35.71   	 89.11   	125.23   	   0.00		
 30.21   	 75.99   	125.23   	  -5.09		
 23.50   	 61.95   	125.21   	 -10.17		
 15.87   	 48.83   	125.17   	 -20.35		
  8.24   	 36.93   	125.09   	 -30.52		
  1.22   	 26.86   	124.96   	 -35.61		
 -5.80   	 18.31   	124.82   	 -40.69		
-13.12   	 10.38   	124.66   	 -45.78		
-20.45   	  2.44   	124.48   	 -45.78		
-27.47   	 -5.49   	124.29   	 -50.86		
-34.18   	-13.43   	124.09   	 -45.78		
-40.59   	-21.36   	123.91   	 -50.86		
-46.39   	-28.69   	123.70   	 -45.78		
-50.66   	-35.10   	123.52   	 -40.69		
-53.71   	-40.59   	123.36   	 -50.86		
-55.85   	-44.56   	123.15   	 -45.78		
-57.68   	-47.00   	122.97   	 -50.86		
-60.12   	-48.22   	122.77   	 -61.04		
-62.56   	-49.74   	122.52   	 -61.04		
-65.61   	-52.19   	122.28   	 -61.04		
-67.75   	-56.15   	122.03   	 -66.12		
-68.97   	-60.73   	121.77   	 -66.12		
-69.58   	-65.00   	121.51   	 -66.12		
-70.19   	-68.36   	121.24   	 -66.12		
-71.11   	-71.72   	120.98   	 -61.04		
-72.02   	-76.90   	120.73   	 -66.12		
-73.24   	-85.14   	120.47   	 -66.12		
-74.77   	-95.83   	120.20   	 -66.12		
-79.04   	-108.34   	119.94   	 -61.04		
-88.81   	-119.32   	119.69   	 -66.12		
-106.51   	-127.56   	119.43   	 -61.04		
-127.26   	-130.92   	119.19   	 -61.04		
-136.41   	-125.12   	118.94   	 -61.04		
-112.92   	-100.71   	118.70   	 -61.04		
-37.54   	-46.08   	118.45   	 -55.95		
 94.30   	 45.78   	118.23   	 -55.95		
271.91   	169.68   	118.01   	 -50.86		
478.21   	310.67   	117.80   	 -50.86		
695.19   	451.36   	117.60   	 -50.86		
902.71   	577.39   	117.40   	-101.73		
1153.26   	704.04   	116.99   	 -45.78		
1105.04   	645.45   	116.81   	 -50.86		
907.90   	489.50   	116.60   	 -50.86		
600.59   	275.57   	116.40   	 -50.86		
