  I     	  II     	  AO     	  AO'		
  2.75   	121.77   	107.57   	 -66.12		
  9.46   	124.51   	107.30   	   5.09		
 16.78   	118.71   	107.32   	  50.86		
 24.72   	112.00   	107.53   	  91.56		
 31.13   	111.08   	107.89   	 132.25		
 33.87   	115.05   	108.42   	 152.59		
 31.74   	117.19   	109.03   	 147.51		
 23.80   	110.17   	109.62   	 122.07		
 10.68   	 90.03   	110.11   	  76.30		
 -5.80   	 58.59   	110.42   	  25.43		
-23.80   	 18.62   	110.52   	 -30.52		
-40.89   	-24.72   	110.40   	 -55.95		
-54.93   	-65.00   	110.17   	 -66.12		
-65.31   	-94.91   	109.91   	 -81.38		
-72.33   	-110.47   	109.58   	-127.16		
-78.13   	-114.14   	109.07   	-152.59		
-83.31   	-112.92   	108.46   	-167.85		
-88.50   	-113.83   	107.79   	-183.11		
-91.55   	-117.49   	107.06   	-172.94		
-91.55   	-121.46   	106.37   	-132.25		
-89.11   	-122.38   	105.84   	 -55.95		
-85.75   	-120.24   	105.62   	   5.09		
-82.70   	-118.10   	105.64   	  45.78		
-80.57   	-117.49   	105.82   	  25.43		
-79.35   	-117.80   	105.92   	 -30.52		
-79.35   	-117.80   	105.80   	-111.90		
-81.79   	-116.88   	105.35   	-198.37		
-86.98   	-114.44   	104.56   	-295.01		
-95.83   	-109.86   	103.38   	-345.88		
-105.90   	-101.01   	101.99   	-361.14		
-106.81   	-84.23   	100.55   	-371.31		
-80.87   	-51.88   	 99.06   	-386.57		
 -3.05   	  2.75   	 97.52   	-396.74		
145.57   	 87.59   	 95.93   	-427.26		
363.16   	205.08   	 94.22   	-442.52		
614.93   	342.41   	 92.45   	-762.97		
960.08(R)	542.91   	 89.40   	-295.01		
927.12   	533.75   	 88.22   	-249.24		
733.03   	432.13   	 87.22   	-178.03		
431.82   	261.54   	 86.51   	-111.90		
113.53   	 74.46   	 86.06   	-116.99		
-133.97   	-74.46   	 85.59   	-116.99		
-267.94   	-153.20   	 85.13   	-116.99		
-302.73   	-165.71   	 84.66   	-122.07		
-287.17   	-147.09   	 84.17   	-132.25		
-264.28   	-138.24   	 83.64   	-142.42		
-246.89   	-156.25   	 83.07   	-116.99		
-227.05   	-187.07   	 82.60   	 -55.95		
-195.31   	-203.25   	 82.38   	   0.00		
-155.33   	-192.26   	 82.38   	  10.17		
-119.02   	-163.88   	 82.42   	  -5.09		
-97.66   	-139.77   	 82.40   	  30.52		
-92.16   	-134.58   	 82.52   	 147.51		
-96.13   	-144.65   	 83.11   	 289.93		
-100.71   	-155.64   	 84.27   	 427.26		
-101.32   	-156.86   	 85.98   	 442.52		
-97.66   	-148.01   	 87.75   	 330.62		
-91.25   	-136.11   	 89.07   	 218.72		
-85.75   	-127.87   	 89.95   	 178.03		
-82.09   	-125.73   	 90.66   	 203.46		
-80.26   	-128.78   	 91.47   	 269.58		
-79.04   	-132.75   	 92.55   	 269.58		
-78.13   	-134.28   	 93.63   	 183.11		
-76.90   	-132.14   	 94.36   	 157.68		
-75.38   	-127.56   	 94.99   	 295.01		
-72.33   	-123.29   	 96.17   	 422.18		
-68.36   	-121.15   	 97.86   	 513.73		
-65.00   	-120.85   	 99.92   	 712.10		
-62.26   	-119.63   	102.77   	1017.29		
-60.12   	-115.36   	106.84   	1134.28		
-58.29   	-108.34   	111.37   	 895.22		
-55.85   	-101.01   	114.95   	 508.65		
-52.80   	-95.83   	116.99   	 228.89		
-49.74   	-92.47   	117.90   	  91.56		
-46.08   	-89.42   	118.27   	  20.35		
-41.81   	-84.53   	118.35   	   0.00		
-37.84   	-78.13   	118.35   	 106.82		
-35.10   	-72.94   	118.78   	 269.58		
-33.57   	-69.27   	119.86   	 330.62		
-32.35   	-66.22   	121.18   	 305.19		
-29.30   	-62.87   	122.40   	 274.67		
-23.80   	-58.29   	123.50   	 178.03		
-15.87   	-52.49   	124.21   	  30.52		
 -7.32   	-46.39   	124.33   	 -40.69		
  0.61   	-39.98   	124.17   	   0.00		
  8.24   	-32.65   	124.17   	  30.52		
 15.56   	-23.80   	124.29   	  61.04		
 21.97   	-14.04   	124.54   	 147.51		
 27.47   	 -4.58   	125.13   	 203.46		
 31.43   	  4.27   	125.94   	 152.59		
 35.10   	 11.29   	126.55   	 111.90		
 39.37   	 16.78   	127.00   	 122.07		
 45.78   	 21.67   	127.49   	  20.35		
 53.41   	 27.77   	127.57   	 -86.47		
 60.42   	 35.10   	127.22   	 -45.78		
 65.61   	 42.72   	127.04   	  66.12		
 68.36   	 49.13   	127.30   	  71.21		
 68.97   	 53.41   	127.59   	   5.09		
 68.66   	 55.85   	127.61   	 -50.86		
 68.97   	 56.76   	127.41   	 -55.95		
 68.97   	 57.07   	127.18   	  -5.09		
 68.05   	 57.07   	127.16   	  25.43		
 65.00   	 57.37   	127.26   	  30.52		
 60.73   	 58.59   	127.39   	  81.38		
 55.54   	 60.73   	127.71   	 142.42		
 49.74   	 62.56   	128.28   	 162.77		
 42.72   	 61.65   	128.93   	 162.77		
 34.18   	 57.98   	129.58   	 152.59		
 24.41   	 52.19   	130.19   	 162.77		
 13.73   	 45.78   	130.84   	 188.20		
  4.27   	 39.37   	131.60   	 188.20		
 -3.66   	 32.96   	132.35   	 172.94		
-10.07   	 26.55   	133.04   	 147.51		
-16.17   	 20.45   	133.63   	 167.85		
