  I     	  II     	  AO     	  AO'		
274.05   	146.79   	 93.14   	-116.99		
317.38   	102.54   	 92.68   	-132.25		
357.06   	 27.77   	 92.15   	-142.42		
398.86   	-50.96   	 91.58   	-147.51		
443.73   	-115.36   	 90.99   	-157.68		
484.62   	-172.12   	 90.36   	-157.68		
507.51   	-256.96   	 89.72   	-157.68		
500.79   	-414.73   	 89.09   	-157.68		
463.56   	-664.37   	 88.46   	-152.59		
406.49   	-977.78   	 87.85   	-142.42		
346.37   	-1293.34   	 87.28   	-132.25		
296.63   	-1545.41   	 86.75   	-106.82		
264.59   	-1695.25   	 86.33   	 -81.38		
249.33   	-1740.42   	 86.00   	 -35.61		
245.97   	-1704.10   	 85.86   	   5.09		
245.97   	-1614.07   	 85.88   	  55.95		
242.31   	-1492.00   	 86.10   	  96.64		
230.71   	-1354.07   	 86.49   	 132.25		
213.93   	-1210.94   	 87.02   	 157.68		
196.53   	-1065.37   	 87.65   	 167.85		
180.66   	-911.56   	 88.32   	 162.77		
162.96   	-744.63   	 88.97   	 152.59		
139.47   	-567.93   	 89.58   	 122.07		
108.95   	-394.90   	 90.07   	  81.38		
 71.72   	-242.00   	 90.40   	  40.69		
 28.99   	-118.71   	 90.56   	   0.00		
-17.70   	-22.89   	 90.56   	 -40.69		
-63.48   	 50.35   	 90.40   	 -71.21		
-99.49   	101.93   	 90.11   	 -96.64		
-118.41   	130.62   	 89.72   	-106.82		
-119.32   	140.08   	 89.30   	-116.99		
-110.78   	138.55   	 88.83   	-106.82		
-103.76   	136.11   	 88.40   	 -91.56		
-104.68   	138.24   	 88.04   	 -71.21		
-112.00   	144.04   	 87.75   	 -45.78		
-120.85   	150.76   	 87.57   	 -25.43		
-126.04   	157.47   	 87.47   	   0.00		
-126.65   	165.41   	 87.47   	  15.26		
-123.60   	175.48   	 87.53   	  30.52		
-118.41   	186.46   	 87.65   	  50.86		
-112.92   	195.01   	 87.85   	  61.04		
-108.64   	198.67   	 88.10   	  76.30		
-107.73   	197.75   	 88.40   	  96.64		
-110.47   	194.40   	 88.79   	 122.07		
-114.75   	191.96   	 89.28   	 142.42		
-118.71   	191.96   	 89.85   	 178.03		
-121.77   	194.09   	 90.56   	 218.72		
-123.60   	195.92   	 91.43   	 254.32		
-124.82   	197.14   	 92.45   	 295.01		
-125.73   	199.58   	 93.63   	 335.71		
-125.12   	205.38   	 94.97   	 366.22		
-122.07   	215.15   	 96.44   	 401.83		
-117.49   	225.83   	 98.05   	 422.18		
-112.00   	234.99   	 99.74   	 442.52		
-107.73   	241.09   	101.51   	 457.78		
-106.51   	245.36   	103.34   	 467.95		
-108.34   	249.63   	105.21   	 467.95		
-111.08   	256.35   	107.08   	 473.04		
-112.92   	265.20   	108.97   	 478.13		
-114.14   	274.35   	110.88   	 488.30		
-115.97   	282.29   	112.84   	 503.56		
-119.02   	287.48   	114.85   	 518.82		
-123.29   	290.53   	116.93   	 544.25		
-126.95   	292.97   	119.10   	 564.60		
-126.95   	297.24   	121.36   	 579.86		
-122.99   	305.18   	123.68   	 605.29		
-117.49   	316.77   	126.10   	 605.29		
-113.22   	330.51   	128.52   	 615.46		
-111.69   	344.24   	130.99   	 600.20		
-113.22   	356.45   	133.39   	 590.03		
-114.75   	365.91   	135.75   	 554.42		
-112.30   	373.23   	137.96   	 518.82		
-105.59   	378.72   	140.04   	 473.04		
-96.13   	381.77   	141.93   	 417.09		
-87.59   	383.91   	143.60   	 361.14		
-82.70   	385.13   	145.05   	 295.01		
-79.65   	386.35   	146.23   	 223.80		
-75.07   	388.18   	147.12   	 162.77		
-67.14   	390.93   	147.77   	  86.47		
-56.15   	393.68   	148.12   	  25.43		
-45.17   	394.59   	148.22(S)	 -40.69		
-36.01   	392.46   	148.06   	-101.73		
-28.99   	386.35   	147.65   	-152.59		
-21.67   	375.98   	147.04   	-203.46		
-12.82   	363.16   	146.23   	-233.98		
 -3.05   	348.51   	145.29   	-259.41		
  5.49   	332.03   	144.25   	-279.75		
 11.60   	313.42   	143.13   	-284.84		
 14.34   	292.05   	141.99   	-284.84		
 14.04   	267.64   	140.85   	-289.93		
  9.77   	240.48   	139.69   	-289.93		
  2.14   	212.10   	138.53   	-300.10		
 -5.19   	184.02   	137.33   	-300.10		
 -8.54   	159.30   	136.13   	-310.27		
 -7.32   	138.55   	134.89   	-325.53		
 -4.58   	121.15   	133.59   	-340.79		
 -5.80   	104.68   	132.23   	-356.05		
-12.82   	 87.89   	130.80   	-371.31		
-23.19   	 71.11   	129.32   	-386.57		
-31.74   	 55.85   	127.77   	-401.83		
-36.01   	 42.72   	126.16   	-406.92		
-37.84   	 30.82   	124.54   	-406.92		
-39.67   	 19.53   	122.91   	-396.74		
-40.59   	  9.46   	121.32   	-371.31		
-40.28   	  2.75   	119.84   	-340.79		
-38.15   	 -0.31   	118.47   	-300.10		
-36.93   	 -2.14   	117.27   	-239.06		
-39.98   	 -5.80   	116.32   	-188.20		
-46.69   	-11.90   	115.56   	-122.07		
-52.80   	-18.01   	115.08   	 -61.04		
-54.63   	-20.75   	114.83   	 -10.17		
-51.27   	-18.62   	114.79   	  35.61		
-46.08   	-12.82   	114.93   	  76.30		
-43.33   	 -7.32   	115.24   	 101.73		
-44.56   	 -3.97   	115.65   	 127.16		
-47.30   	 -1.83   	116.15   	 127.16		
-49.13   	  1.22   	116.66   	 127.16		
-48.52   	  6.41   	117.17   	 116.99		
-46.08   	 13.73   	117.64   	  96.64		
-44.25   	 22.28   	118.03   	  81.38		
-43.64   	 29.30   	118.35   	  66.12		
-45.47   	 33.57   	118.62   	  45.78		
-49.13   	 33.87   	118.80   	  35.61		
-53.71   	 31.74   	118.94   	  15.26		
-57.37   	 29.91   	119.00   	   5.09		
-57.68   	 31.43   	119.02   	 -10.17		
-53.71   	 37.23   	118.98   	 -20.35		
-46.69   	 45.47   	118.90   	 -30.52		
-39.67   	 53.41   	118.78   	 -45.78		
-35.71   	 58.90   	118.60   	 -55.95		
-37.54   	 61.65   	118.37   	 -66.12		
-44.56   	 60.73   	118.11   	 -86.47		
-52.49   	 59.51   	117.76   	 -96.64		
-55.24   	 61.65   	117.37   	-111.90		
-49.44   	 70.19   	116.93   	-127.16		
