  I     	  II     	  AO     	  AO'		
1293.64   	1310.42   	 85.98   	 -91.56		
1245.42   	1060.49   	 85.62   	 -71.21		
1075.44   	713.20   	 85.33   	 -50.86		
819.09   	310.06   	 85.13   	 -40.69		
538.33   	-69.58   	 84.96   	 -40.69		
296.94   	-335.08   	 84.80   	 -40.69		
131.53   	-432.43   	 84.64   	 -40.69		
 35.40   	-376.59   	 84.48   	 -30.52		
-25.33   	-245.67   	 84.35   	 -25.43		
-75.68   	-137.33   	 84.25   	  -5.09		
-119.63   	-105.90   	 84.23   	  10.17		
-147.09   	-139.77   	 84.27   	  10.17		
-153.20   	-189.21   	 84.31   	   5.09		
-145.57   	-212.40   	 84.33   	 -10.17		
-137.94   	-202.33   	 84.29   	 -25.43		
-138.24   	-178.83   	 84.19   	 -30.52		
-145.26   	-164.79   	 84.07   	 -15.26		
-152.89   	-166.63   	 84.01   	  30.52		
-157.47   	-175.48   	 84.13   	  86.47		
-158.39   	-180.97   	 84.48   	 152.59		
-157.17   	-179.14   	 85.09   	 213.63		
-155.33   	-173.34   	 85.94   	 274.67		
-153.50   	-168.15   	 87.04   	 315.36		
-152.28   	-165.10   	 88.30   	 335.71		
-151.06   	-164.18   	 89.64   	 320.45		
-150.15   	-163.27   	 90.93   	 305.19		
-148.93   	-161.74   	 92.15   	 269.58		
-148.01   	-159.00   	 93.22   	 249.24		
-148.32   	-156.86   	 94.22   	 233.98		
-149.23   	-155.64   	 95.16   	 244.15		
-150.76   	-155.64   	 96.13   	 269.58		
-151.67   	-155.03   	 97.21   	 305.19		
-152.28   	-153.20   	 98.43   	 345.88		
-152.28   	-151.06   	 99.82   	 376.40		
-151.98   	-148.62   	101.32   	 401.83		
-151.67   	-146.79   	102.93   	 417.09		
-151.37   	-144.96   	104.60   	 412.00		
-151.06   	-143.13   	106.25   	 406.92		
-151.37   	-140.99   	107.87   	 391.66		
-152.28   	-139.77   	109.44   	 381.48		
-153.81   	-139.16   	110.97   	 366.22		
-155.33   	-139.16   	112.43   	 361.14		
-155.94   	-138.24   	113.88   	 356.05		
-155.94   	-135.80   	115.30   	 350.97		
-156.86   	-132.75   	116.70   	 335.71		
-159.00   	-130.00   	118.05   	 325.53		
-161.74   	-129.09   	119.35   	 325.53		
-163.57   	-128.78   	120.65   	 340.79		
-163.57   	-128.17   	122.01   	 376.40		
-162.35   	-126.04   	123.52   	 412.00		
-162.05   	-123.29   	125.17   	 422.18		
-164.18   	-121.77   	126.86   	 412.00		
-168.46   	-122.68   	128.50   	 366.22		
-173.34   	-124.82   	129.97   	 310.27		
-177.31   	-126.34   	131.21   	 244.15		
-180.36   	-125.73   	132.19   	 198.37		
-182.50   	-123.60   	132.98   	 178.03		
-184.94   	-122.07   	133.69   	 172.94		
-187.99   	-121.77   	134.38   	 183.11		
-191.65   	-122.99   	135.12   	 193.29		
-194.70   	-123.90   	135.89   	 188.20		
-196.53   	-123.29   	136.64   	 178.03		
-197.14   	-121.15   	137.35   	 157.68		
-196.23   	-118.10   	137.99   	 137.33		
-193.79   	-115.05   	138.53   	 127.16		
-189.82   	-112.61   	139.04   	 111.90		
-185.24   	-109.25   	139.49   	 106.82		
-180.97   	-104.68   	139.92   	 101.73		
-175.48   	-97.96   	140.32   	  86.47		
-167.85   	-89.11   	140.67   	  76.30		
-157.47   	-78.74   	140.98   	  50.86		
-144.65   	-67.14   	141.18   	  20.35		
-130.62   	-55.24   	141.26(S)	  -5.09		
-116.88   	-43.33   	141.24   	 -35.61		
-104.06   	-32.04   	141.10   	 -61.04		
-91.86   	-21.97   	140.85   	 -91.56		
-79.96   	-12.51   	140.49   	-111.90		
-68.97   	 -3.05   	140.04   	-152.59		
-59.20   	  7.02   	139.43   	-193.29		
-51.57   	 15.87   	138.66   	-244.15		
-46.08   	 22.28   	137.68   	-300.10		
-42.72   	 25.02   	136.48   	-356.05		
-39.98   	 25.02   	135.06   	-396.74		
-37.54   	 24.72   	133.47   	-422.18		
-34.79   	 25.33   	131.78   	-432.35		
-32.35   	 26.86   	130.05   	-417.09		
-31.13   	 28.38   	128.38   	-381.48		
-30.52   	 28.08   	126.86   	-330.62		
-30.82   	 26.25   	125.53   	-279.75		
-31.13   	 24.11   	124.41   	-244.15		
-31.13   	 22.89   	123.44   	-218.72		
-31.13   	 22.28   	122.56   	-208.54		
-31.13   	 22.28   	121.73   	-208.54		
-31.74   	 21.36   	120.89   	-198.37		
-32.96   	 19.53   	120.10   	-162.77		
-35.10   	 16.17   	119.45   	 -81.38		
-37.54   	 12.21   	119.12   	   5.09		
-39.67   	  8.54   	119.15   	  20.35		
-40.28   	  5.49   	119.23   	 -50.86		
-39.98   	  3.05   	119.02   	-172.94		
-38.45   	  0.31   	118.33   	-300.10		
-37.23   	 -3.05   	117.13   	-366.22		
-37.23   	 -6.71   	115.67   	-340.79		
-37.54   	-10.07   	114.30   	-249.24		
-38.15   	-11.90   	113.31   	-106.82		
-38.45   	-12.21   	112.88   	  15.26		
-38.15   	-11.60   	112.94   	  86.47		
-38.45   	-10.99   	113.29   	  91.56		
-39.98   	-11.90   	113.65   	  45.78		
-41.81   	-13.73   	113.83   	 -30.52		
-43.33   	-15.56   	113.71   	 -86.47		
-43.64   	-16.48   	113.37   	-106.82		
-42.72   	-16.48   	112.94   	 -96.64		
-40.89   	-16.17   	112.55   	 -66.12		
-39.98   	-16.17   	112.29   	 -30.52		
-39.67   	-16.78   	112.17   	 -10.17		
-39.98   	-17.70   	112.13   	 -15.26		
-39.67   	-18.31   	112.06   	 -45.78		
-38.45   	-18.31   	111.88   	 -76.30		
-36.32   	-18.31   	111.58   	-106.82		
-35.10   	-19.23   	111.15   	-122.07		
-35.10   	-20.75   	110.66   	-111.90		
-35.71   	-22.58   	110.21   	 -91.56		
-36.01   	-23.80   	109.85   	 -76.30		
-34.79   	-23.80   	109.54   	 -61.04		
-33.26   	-21.97   	109.30   	 -55.95		
-31.43   	-18.31   	109.07   	 -66.12		
-29.30   	-12.21   	108.81   	 -81.38		
-26.25   	 -1.83   	108.48   	 -96.64		
-21.36   	 13.43   	108.10   	 -96.64		
-15.87   	 31.43   	107.71   	-101.73		
-12.21   	 48.52   	107.30   	 -96.64		
-11.29   	 59.81   	106.92   	 -86.47		
-12.51   	 64.09   	106.57   	 -86.47		
-13.12   	 64.09   	106.23   	 -86.47		
-10.07   	 65.00   	105.88   	 -91.56		
 -2.14   	 72.63   	105.51   	-101.73		
  9.16   	 89.11   	105.11   	-101.73		
 21.67   	112.61   	104.70   	-106.82		
 32.96   	137.63   	104.27   	-101.73		
 42.11   	159.00   	103.87   	-101.73		
 48.83   	173.03   	103.46   	 -96.64		
 54.02   	179.75   	103.07   	 -96.64		
 58.29   	182.50   	102.69   	 -96.64		
 63.17   	184.63   	102.30   	 -96.64		
 70.19   	187.68   	101.91   	-106.82		
 78.43   	191.04   	101.48   	-106.82		
 85.75   	192.57   	101.06   	-101.73		
 88.81   	191.35   	100.65   	-101.73		
 86.36   	187.68   	100.24   	 -91.56		
 79.04   	181.27   	 99.88   	 -86.47		
 66.83   	168.15   	 99.53   	 -81.38		
 48.22   	143.13   	 99.21   	 -76.30		
 21.67   	104.37   	 98.90   	 -71.21		
-11.29   	 55.85   	 98.62   	 -71.21		
-42.72   	  6.71   	 98.33   	 -76.30		
-63.17   	-33.87   	 98.03   	 -71.21		
-68.97   	-61.65   	 97.74   	 -76.30		
-64.09   	-78.13   	 97.44   	 -71.21		
-57.68   	-87.28   	 97.15   	 -76.30		
-56.15   	-92.77   	 96.85   	 -71.21		
-59.51   	-96.13   	 96.56   	 -76.30		
-62.87   	-98.27   	 96.26   	 -71.21		
-63.17   	-100.10   	 95.97   	 -76.30		
-61.34   	-101.62   	 95.67   	 -76.30		
-60.12   	-103.45   	 95.36   	 -76.30		
-60.42   	-104.37   	 95.06   	 -76.30		
-61.95   	-104.37   	 94.75   	 -76.30		
-62.87   	-102.54   	 94.45   	 -71.21		
-63.17   	-100.40   	 94.16   	 -76.30		
-63.48   	-98.57   	 93.86   	 -81.38		
-64.09   	-96.74   	 93.53   	 -76.30		
-65.00   	-95.21   	 93.22   	 -81.38		
-65.00   	-93.99   	 92.90   	 -81.38		
-63.78   	-92.77   	 92.57   	 -86.47		
-61.95   	-92.47   	 92.23   	 -86.47		
-61.04   	-92.77   	 91.88   	 -91.56		
-61.04   	-93.38   	 91.52   	 -91.56		
-61.04   	-93.38   	 91.15   	 -96.64		
-60.73   	-92.47   	 90.76   	 -91.56		
-59.20   	-90.03   	 90.40   	 -91.56		
-56.76   	-84.23   	 90.03   	 -76.30		
-53.71   	-71.41   	 89.72   	 -71.21		
-51.27   	-49.13   	 89.44   	 -55.95		
-47.30   	-19.53   	 89.22   	 -50.86		
-35.71   	 14.04   	 89.01   	 -50.86		
 -8.85   	 53.10   	 88.81   	 -50.86		
 41.20   	109.86   	 88.61   	 -61.04		
117.80   	210.27   	 88.36   	 -66.12		
224.00   	379.64   	 88.10   	 -76.30		
363.46   	619.20   	 87.79   	 -81.38		
538.94   	895.69   	 87.47   	 -81.38		
747.07   	1152.34   	 87.14   	 -81.38		
970.15   	1332.40   	 86.82   	 -76.30		
1174.93   	1401.98(R)	 86.51   	 -76.30		
1318.66   	1352.23   	 86.21   	 -76.30		
1360.78   	1186.83   	 85.90   	 -76.30		
1273.80   	913.09   	 85.59   	 -71.21		
1064.15   	549.01   	 85.31   	 -76.30		
779.11   	144.96   	 85.00   	 -76.30		
489.81   	-210.88   	 84.70   	 -76.30		
258.79   	-430.60   	 84.39   	 -71.21		
112.30   	-474.24   	 84.11   	 -55.95		
 31.13   	-377.20   	 83.89   	 -45.78		
-22.89   	-232.54   	 83.70   	 -30.52		
-71.41   	-133.97   	 83.58   	 -15.26		
-112.92   	-119.93   	 83.52   	 -10.17		
-136.11   	-162.35   	 83.48   	 -10.17		
-138.55   	-207.52   	 83.44   	 -15.26		
-130.31   	-220.64   	 83.38   	 -25.43		
-124.82   	-204.47   	 83.28   	 -30.52		
-128.17   	-182.50   	 83.15   	 -25.43		
-136.41   	-173.95   	 83.05   	  -5.09		
-142.82   	-179.44   	 83.03(D)	  35.61		
-144.35   	-187.07   	 83.17   	  91.56		
-143.13   	-188.60   	 83.54   	 142.42		
-141.91   	-183.41   	 84.11   	 193.29		
-142.21   	-177.92   	 84.88   	 239.06		
-143.13   	-175.48   	 85.84   	 269.58		
-144.35   	-177.61   	 86.92   	 300.10		
-144.04   	-181.88   	 88.12   	 305.19		
-142.52   	-184.63   	 89.34   	 305.19		
-141.30   	-184.02   	 90.56   	 315.36		
-139.77   	-179.75   	 91.82   	 335.71		
-137.94   	-173.95   	 93.16   	 376.40		
-135.50   	-168.76   	 94.67   	 406.92		
-133.06   	-165.10   	 96.30   	 422.18		
-131.84   	-162.66   	 97.99   	 412.00		
-131.53   	-160.52   	 99.63   	 366.22		
-132.14   	-158.69   	101.10   	 315.36		
-133.06   	-157.17   	102.36   	 279.75		
-134.28   	-156.86   	103.48   	 269.58		
-135.50   	-156.86   	104.56   	 289.93		
-136.11   	-156.86   	105.72   	 325.53		
-136.11   	-155.64   	107.02   	 366.22		
-135.50   	-153.81   	108.48   	 391.66		
-134.58   	-151.37   	110.05   	 391.66		
-133.36   	-148.93   	111.62   	 371.31		
-132.14   	-146.48   	113.10   	 345.88		
-132.14   	-144.04   	114.49   	 310.27		
-133.67   	-141.91   	115.73   	 284.84		
-137.33   	-141.30   	116.87   	 269.58		
-142.21   	-141.60   	117.94   	 254.32		
-145.87   	-141.91   	118.96   	 233.98		
-147.40   	-141.30   	119.90   	 213.63		
-147.40   	-139.16   	120.75   	 198.37		
-148.32   	-136.72   	121.55   	 188.20		
-151.06   	-133.97   	122.30   	 208.54		
-155.03   	-131.23   	123.13   	 249.24		
-159.30   	-128.17   	124.13   	 305.19		
-162.05   	-124.82   	125.35   	 340.79		
-163.57   	-122.38   	126.71   	 366.22		
-165.41   	-120.85   	128.18   	 350.97		
-167.85   	-120.85   	129.58   	 320.45		
-171.20   	-121.46   	130.86   	 274.67		
-175.17   	-122.68   	131.96   	 228.89		
-178.22   	-123.29   	132.88   	 193.29		
-179.75   	-122.68   	133.65   	 157.68		
-179.14   	-120.54   	134.28   	 132.25		
-176.70   	-117.49   	134.81   	 111.90		
-173.65   	-113.83   	135.26   	  91.56		
-169.98   	-109.25   	135.63   	  76.30		
-165.41   	-103.76   	135.93   	  61.04		
-159.30   	-96.44   	136.17   	  50.86		
-151.67   	-88.50   	136.38   	  45.78		
-141.91   	-80.87   	136.56   	  50.86		
-131.23   	-74.16   	136.76   	  45.78		
-119.02   	-67.44   	136.95   	  45.78		
-105.90   	-60.42   	137.13   	  20.35		
-91.55   	-51.27   	137.21(S)	 -15.26		
-76.90   	-40.89   	137.15   	 -50.86		
-62.26   	-29.91   	136.95   	-101.73		
-49.13   	-20.14   	136.54   	-142.42		
-38.45   	-12.82   	135.97   	-178.03		
-30.52   	 -8.54   	135.26   	-218.72		
-24.72   	 -6.10   	134.38   	-249.24		
-20.14   	 -3.97   	133.39   	-284.84		
-15.87   	 -1.53   	132.25   	-325.53		
-12.21   	  1.22   	130.95   	-366.22		
 -9.46   	  3.05   	129.48   	-401.83		
 -8.54   	  2.44   	127.87   	-427.26		
 -8.85   	  0.61   	126.16   	-427.26		
 -9.16   	  0.00   	124.46   	-391.66		
 -8.54   	  1.22   	122.89   	-335.71		
 -7.02   	  4.27   	121.55   	-274.67		
 -4.88   	  7.02   	120.45   	-228.89		
 -3.66   	  6.71   	119.53   	-198.37		
 -3.97   	  3.05   	118.74   	-183.11		
 -5.19   	 -3.05   	118.01   	-193.29		
 -7.63   	 -9.46   	117.23   	-208.54		
-10.07   	-14.34   	116.40   	-223.80		
-13.43   	-18.31   	115.50   	-228.89		
-17.09   	-21.67   	114.59   	-218.72		
-20.45   	-25.02   	113.71   	-203.46		
-21.97   	-28.38   	112.90   	-178.03		
-21.06   	-30.21   	112.19   	-147.51		
-18.92   	-31.13   	111.60   	-106.82		
-16.48   	-30.82   	111.17   	 -76.30		
-15.56   	-30.52   	110.86   	 -50.86		
-15.87   	-30.21   	110.66   	 -35.61		
-17.40   	-28.99   	110.52   	 -25.43		
-19.53   	-26.86   	110.42   	 -30.52		
-21.36   	-25.02   	110.29   	 -35.61		
-22.89   	-25.02   	110.15   	 -50.86		
-24.41   	-27.47   	109.95   	 -61.04		
-25.33   	-32.04   	109.70   	 -81.38		
-25.02   	-36.01   	109.38   	 -96.64		
-23.50   	-37.54   	108.99   	-111.90		
-21.36   	-36.62   	108.54   	-111.90		
-19.84   	-34.48   	108.10   	 -96.64		
-19.23   	-33.26   	107.71   	 -71.21		
-19.23   	-33.87   	107.43   	 -30.52		
-19.23   	-35.71   	107.30   	   0.00		
-18.92   	-37.54   	107.30   	  25.43		
-18.01   	-38.15   	107.41   	  30.52		
-17.09   	-37.23   	107.53   	  20.35		
-16.48   	-36.32   	107.61   	   0.00		
-16.17   	-35.71   	107.61   	 -40.69		
-15.87   	-35.10   	107.45   	 -61.04		
-14.65   	-33.87   	107.20   	 -86.47		
-12.21   	-29.91   	106.86   	 -91.56		
 -8.24   	-21.36   	106.49   	 -96.64		
 -2.44   	 -7.93   	106.10   	 -91.56		
  3.36   	  7.93   	105.74   	 -91.56		
  7.93   	 21.97   	105.37   	 -96.64		
 10.38   	 31.13   	104.98   	 -91.56		
 10.38   	 34.79   	104.62   	-101.73		
 10.99   	 35.71   	104.21   	 -96.64		
 13.12   	 39.06   	103.82   	 -96.64		
 18.31   	 47.00   	103.44   	 -91.56		
 25.94   	 61.04   	103.07   	 -81.38		
 34.48   	 81.18   	102.75   	 -86.47		
 43.03   	105.29   	102.40   	 -81.38		
 52.19   	130.92   	102.07   	 -86.47		
 61.95   	153.50   	101.73   	 -91.56		
 71.41   	169.07   	101.36   	 -96.64		
 79.35   	176.09   	100.98   	-101.73		
 85.14   	176.39   	100.57   	-101.73		
 88.50   	174.87   	100.16   	-111.90		
 92.16   	175.48   	 99.71   	-106.82		
 97.05   	178.83   	 99.29   	-106.82		
102.84   	182.50   	 98.86   	-111.90		
105.90   	184.33   	 98.41   	-111.90		
104.68   	182.80   	 97.97   	-111.90		
 98.57   	177.31   	 97.52   	-116.99		
 87.59   	164.18   	 97.05   	-116.99		
 71.11   	140.08   	 96.58   	-111.90		
 47.00   	102.84   	 96.13   	-111.90		
 16.48   	 55.54   	 95.69   	-106.82		
-13.73   	  7.02   	 95.26   	 -96.64		
-34.48   	-33.87   	 94.87   	 -96.64		
-41.20   	-63.48   	 94.49   	 -81.38		
-37.54   	-83.01   	 94.16   	 -81.38		
-32.35   	-96.44   	 93.83   	 -76.30		
-32.65   	-107.12   	 93.53   	 -76.30		
-38.15   	-115.05   	 93.22   	 -71.21		
-44.25   	-119.63   	 92.94   	 -71.21		
-46.08   	-120.24   	 92.65   	 -71.21		
-43.03   	-117.80   	 92.37   	 -66.12		
-38.45   	-113.53   	 92.11   	 -66.12		
-36.01   	-109.86   	 91.84   	 -66.12		
-36.32   	-108.34   	 91.58   	 -61.04		
-38.76   	-110.47   	 91.33   	 -66.12		
-42.11   	-115.97   	 91.07   	 -66.12		
-45.17   	-122.68   	 90.80   	 -61.04		
-47.00   	-128.17   	 90.56   	 -61.04		
-47.30   	-130.31   	 90.32   	 -61.04		
-46.69   	-129.09   	 90.07   	 -66.12		
-45.17   	-125.12   	 89.81   	 -66.12		
-43.64   	-120.24   	 89.54   	 -76.30		
-42.42   	-116.27   	 89.24   	 -76.30		
-42.11   	-114.14   	 88.93   	 -81.38		
-41.50   	-113.53   	 88.61   	 -81.38		
-39.98   	-112.92   	 88.28   	 -81.38		
-37.23   	-111.08   	 87.95   	 -81.38		
-33.57   	-104.98   	 87.63   	 -81.38		
-29.91   	-90.94   	 87.30   	 -86.47		
-27.16   	-67.44   	 86.96   	 -86.47		
-20.75   	-37.84   	 86.61   	 -86.47		
 -1.22   	 -7.93   	 86.27   	 -76.30		
 40.59   	 20.75   	 85.96   	 -76.30		
108.64   	 59.51   	 85.66   	 -61.04		
201.72   	137.94   	 85.41   	 -55.95		
317.08   	290.22   	 85.19   	 -50.86		
456.24   	526.43   	 84.98   	 -45.78		
623.17   	815.43   	 84.80   	 -45.78		
817.57   	1095.28   	 84.62   	 -55.95		
1023.25   	1298.52   	 84.39   	 -61.04		
1206.67   	1383.67(R)	 84.15   	 -76.30		
1326.60   	1342.77   	 83.85   	 -86.47		
1346.13   	1185.61   	 83.50   	 -96.64		
1241.46   	925.90   	 83.11   	-137.33		
1022.64   	582.89   	 82.56   	-228.89		
737.30   	201.72   	 81.65   	-376.40		
452.88   	-138.55   	 80.14   	-523.90		
229.49   	-357.97   	 78.05   	-564.60		
 91.25   	-418.40   	 75.79   	-422.18		
 18.62   	-350.04   	 74.10   	-111.90		
-26.25   	-235.29   	 73.65(D)	 284.84		
-66.83   	-156.86   	 74.79   	 645.98		
-103.45   	-149.54   	 77.38   	 839.26		
-125.43   	-190.73   	 80.73   	 829.09		
-128.78   	-233.76   	 84.05   	 620.55		
-121.77   	-248.41   	 86.53   	 295.01		
-115.36   	-234.68   	 87.71   	 -30.52		
-115.36   	-213.01   	 87.59   	-289.93		
-119.32   	-202.03   	 86.43   	-412.00		
-122.99   	-205.69   	 84.78   	-412.00		
-124.51   	-215.45   	 83.13   	-315.36		
-123.90   	-221.86   	 81.87   	-188.20		
-121.77   	-221.25   	 81.12   	 -71.21		
-119.63   	-215.76   	 80.83   	 -10.17		
-118.71   	-209.66   	 80.79   	  35.61		
-119.63   	-205.99   	 80.94   	  76.30		
-121.15   	-205.38   	 81.24   	 122.07		
-121.77   	-205.38   	 81.73   	 198.37		
-121.15   	-204.77   	 82.52   	 274.67		
-120.24   	-204.47   	 83.62   	 350.97		
-120.54   	-205.99   	 85.03   	 401.83		
-122.07   	-209.66   	 86.63   	 417.09		
-123.29   	-213.32   	 88.30   	 412.00		
-122.99   	-214.54   	 89.95   	 391.66		
-121.46   	-212.10   	 91.52   	 381.48		
-119.93   	-206.91   	 93.04   	 381.48		
-118.71   	-201.11   	 94.57   	 401.83		
-118.71   	-195.31   	 96.17   	 422.18		
-119.93   	-190.73   	 97.86   	 442.52		
-121.77   	-187.99   	 99.63   	 442.52		
-124.51   	-186.46   	101.40   	 437.43		
-126.65   	-185.85   	103.15   	 417.09		
-126.65   	-185.85   	104.82   	 391.66		
-124.51   	-185.85   	106.39   	 381.48		
-121.46   	-186.46   	107.91   	 381.48		
-119.93   	-187.38   	109.44   	 386.57		
-121.77   	-188.60   	110.99   	 391.66		
-125.73   	-189.51   	112.55   	 386.57		
-129.09   	-190.12   	114.10   	 366.22		
-130.31   	-189.82   	115.56   	 335.71		
-129.39   	-188.90   	116.91   	 295.01		
-128.78   	-186.77   	118.09   	 259.41		
-130.00   	-183.41   	119.12   	 228.89		
-133.36   	-179.44   	120.04   	 213.63		
-137.94   	-176.09   	120.89   	 198.37		
-141.91   	-174.87   	121.69   	 193.29		
-146.18   	-176.39   	122.46   	 193.29		
-150.76   	-179.44   	123.23   	 193.29		
-155.64   	-182.80   	124.01   	 188.20		
-160.22   	-184.63   	124.76   	 183.11		
-163.27   	-184.02   	125.49   	 172.94		
-165.10   	-181.88   	126.18   	 172.94		
-166.63   	-180.05   	126.88   	 162.77		
-168.15   	-180.05   	127.53   	 157.68		
-169.07   	-181.58   	128.16   	 147.51		
-169.07   	-183.11   	128.75   	 127.16		
-167.85   	-182.80   	129.26   	 101.73		
-165.71   	-180.66   	129.66   	  86.47		
-163.57   	-176.70   	130.01   	  66.12		
-160.22   	-171.81   	130.27   	  50.86		
-154.11   	-164.79   	130.48   	  40.69		
-144.96   	-155.33   	130.64   	  30.52		
-133.36   	-144.04   	130.76   	  10.17		
-119.32   	-131.53   	130.80(S)	 -15.26		
-104.68   	-119.63   	130.74   	 -40.69		
-89.42   	-108.64   	130.58   	 -66.12		
-74.77   	-97.66   	130.31   	 -81.38		
-61.65   	-85.45   	129.99   	-101.73		
-50.96   	-72.33   	129.58   	-116.99		
-42.72   	-59.81   	129.11   	-132.25		
-36.32   	-50.35   	128.59   	-157.68		
-31.13   	-46.39   	127.95   	-193.29		
-25.63   	-47.30   	127.18   	-233.98		
-20.75   	-50.05   	126.25   	-274.67		
-16.78   	-51.57   	125.15   	-315.36		
-14.34   	-50.05   	123.89   	-330.62		
-13.12   	-45.78   	122.56   	-315.36		
-12.21   	-39.98   	121.30   	-269.58		
-10.38   	-35.71   	120.22   	-213.63		
 -8.85   	-34.79   	119.37   	-172.94		
 -8.85   	-37.23   	118.68   	-162.77		
-10.68   	-40.89   	118.03   	-188.20		
-13.43   	-43.95   	117.27   	-239.06		
-15.56   	-45.78   	116.32   	-289.93		
-16.78   	-47.00   	115.16   	-315.36		
-17.09   	-49.13   	113.90   	-305.19		
-17.70   	-52.49   	112.68   	-274.67		
-18.62   	-56.15   	111.58   	-218.72		
-19.23   	-58.90   	110.70   	-167.85		
-20.14   	-59.51   	110.03   	-132.25		
-21.36   	-59.51   	109.50   	-111.90		
-23.50   	-60.42   	109.05   	-101.73		
-25.63   	-62.26   	108.65   	-101.73		
-27.47   	-64.39   	108.24   	 -96.64		
-27.77   	-66.22   	107.85   	 -81.38		
