  I     	  II     	  AO     	  AO'		
-29.60   	-58.29   	 84.80   	 -45.78		
-28.38   	-57.07   	 84.62   	 -45.78		
-27.77   	-56.76   	 84.44   	 -40.69		
-27.77   	-55.54   	 84.27   	 -45.78		
-27.16   	-51.27   	 84.09   	 -40.69		
-24.72   	-42.42   	 83.93   	 -50.86		
-20.14   	-28.08   	 83.72   	 -50.86		
-14.04   	 -9.46   	 83.52   	 -50.86		
 -7.63   	 10.68   	 83.32   	 -50.86		
 -2.44   	 28.99   	 83.11   	 -55.95		
  0.61   	 44.56   	 82.89   	 -55.95		
  2.44   	 57.07   	 82.66   	 -50.86		
  5.49   	 68.05   	 82.46   	 -50.86		
 11.29   	 78.74   	 82.26   	 -50.86		
 21.06   	 90.64   	 82.05   	 -45.78		
 32.96   	104.37   	 81.87   	 -40.69		
 44.25   	120.54   	 81.71   	 -40.69		
 53.41   	140.38   	 81.55   	 -40.69		
 61.04   	162.66   	 81.38   	 -30.52		
 69.58   	184.63   	 81.26   	 -35.61		
 80.87   	204.47   	 81.12   	 -35.61		
 93.69   	217.90   	 80.98   	 -35.61		
102.54   	220.64   	 80.83   	 -35.61		
100.71   	207.52   	 80.69   	 -40.69		
 84.53   	176.39   	 80.53   	 -40.69		
 56.15   	128.78   	 80.37   	 -45.78		
 22.89   	 72.63   	 80.18   	 -50.86		
 -5.49   	 19.23   	 79.98   	 -50.86		
-22.58   	-22.58   	 79.78   	 -50.86		
-28.69   	-48.83   	 79.57   	 -55.95		
-28.38   	-60.73   	 79.35   	 -50.86		
-27.47   	-63.48   	 79.15   	 -50.86		
-29.60   	-63.48   	 78.94   	 -50.86		
-33.87   	-65.61   	 78.74   	 -50.86		
-37.23   	-72.02   	 78.53   	 -40.69		
-39.06   	-82.09   	 78.37   	 -45.78		
-39.06   	-93.08   	 78.19   	 -35.61		
-39.37   	-101.93   	 78.05   	 -35.61		
-40.89   	-106.51   	 77.90   	 -35.61		
-43.03   	-107.42   	 77.76   	 -35.61		
-44.86   	-106.20   	 77.62   	 -30.52		
-45.78   	-104.98   	 77.50   	 -30.52		
-45.47   	-104.68   	 77.38   	 -30.52		
-44.56   	-105.59   	 77.25   	 -35.61		
-43.95   	-107.12   	 77.11   	 -30.52		
-44.25   	-108.03   	 76.99   	 -35.61		
-47.30   	-108.64   	 76.85   	 -30.52		
-54.93   	-113.22   	 76.72   	 -35.61		
-70.50   	-127.87   	 76.58   	 -30.52		
-91.25   	-154.11   	 76.46   	 -30.52		
-107.42   	-177.61   	 76.34   	 -35.61		
-100.10   	-172.42   	 76.20   	 -30.52		
-49.13   	-108.03   	 76.07   	 -30.52		
 52.19   	 33.26   	 75.95   	 -25.43		
191.65   	242.92   	 75.85   	 -30.52		
341.80   	482.18   	 75.73   	 -25.43		
469.67   	696.41   	 75.63   	 -30.52		
548.10   	832.21   	 75.50   	 -25.43		
558.78   	850.83   	 75.40   	 -30.52		
493.77   	742.49   	 75.28   	 -25.43		
358.58   	536.50   	 75.18   	 -25.43		
177.31   	283.51   	 75.08   	 -25.43		
-10.07   	 38.76   	 74.97   	 -25.43		
-159.00   	-156.25   	 74.87   	 -25.43		
-242.61   	-283.51   	 74.77   	 -25.43		
-261.23   	-347.29   	 74.67   	 -20.35		
-238.95   	-363.77   	 74.59   	 -25.43		
-203.55   	-350.34   	 74.49   	 -15.26		
-172.12   	-321.66   	 74.42   	 -20.35		
-147.09   	-288.09   	 74.34   	 -20.35		
-124.21   	-252.69   	 74.26   	 -25.43		
-101.93   	-215.45   	 74.16   	 -20.35		
-82.70   	-178.83   	 74.08   	 -20.35		
-69.58   	-148.01   	 74.00   	 -25.43		
-62.56   	-127.87   	 73.90   	 -25.43		
-58.29   	-118.10   	 73.79   	 -25.43		
-54.02   	-114.75   	 73.69   	 -25.43		
-48.83   	-112.92   	 73.59   	 -25.43		
-44.25   	-109.56   	 73.49   	 -20.35		
-41.81   	-103.76   	 73.41   	 -15.26		
-41.20   	-96.74   	 73.35   	 -15.26		
-40.89   	-89.72   	 73.29   	 -15.26		
-39.37   	-83.62   	 73.22   	   0.00		
-36.01   	-79.35   	 73.22   	   0.00		
-32.04   	-77.82   	 73.22   	  10.17		
-28.69   	-79.35   	 73.27   	  30.52		
-26.86   	-81.48   	 73.39   	  40.69		
-26.55   	-83.01   	 73.55   	  66.12		
-26.86   	-81.79   	 73.81   	  91.56		
-26.55   	-78.13   	 74.18   	 116.99		
-24.41   	-72.63   	 74.65   	 157.68		
-20.75   	-68.05   	 75.28   	 193.29		
-16.78   	-65.31   	 76.05   	 228.89		
-13.43   	-64.09   	 76.97   	 264.50		
-10.99   	-63.17   	 78.03   	 300.10		
 -7.93   	-60.12   	 79.23   	 325.53		
 -3.36   	-54.32   	 80.53   	 345.88		
  2.75   	-47.00   	 81.91   	 361.14		
  9.16   	-39.67   	 83.36   	 366.22		
 15.26   	-33.57   	 84.82   	 366.22		
 20.75   	-28.69   	 86.29   	 361.14		
 26.86   	-23.80   	 87.73   	 350.97		
 34.48   	-18.01   	 89.13   	 335.71		
 43.64   	-10.38   	 90.48   	 320.45		
 53.41   	 -0.92   	 91.76   	 300.10		
 62.87   	  9.46   	 92.96   	 279.75		
 72.33   	 19.84   	 94.08   	 259.41		
 82.40   	 29.60   	 95.12   	 228.89		
 93.38   	 39.06   	 96.03   	 213.63		
105.90   	 48.83   	 96.89   	 188.20		
119.63   	 60.12   	 97.64   	 167.85		
133.97   	 73.55   	 98.31   	 157.68		
148.62   	 88.81   	 98.94   	 147.51		
162.05   	104.37   	 99.53   	 137.33		
173.95   	119.63   	100.08   	 137.33		
184.33   	133.97   	100.63   	 142.42		
192.57   	148.01   	101.20   	 147.51		
199.28   	161.74   	101.79   	 152.59		
203.86   	173.34   	102.40   	 152.59		
204.16   	181.27   	103.01   	 157.68		
198.36   	182.50   	103.64   	 157.68		
185.24   	176.09   	104.27   	 147.51		
165.71   	162.96   	104.86   	 137.33		
142.52   	144.65   	105.41   	 122.07		
119.02   	123.90   	105.90   	 111.90		
 96.74   	102.54   	106.35   	  91.56		
 76.29   	 82.09   	106.71   	  81.38		
 57.07   	 62.56   	107.04   	  66.12		
 39.37   	 44.86   	107.30   	  61.04		
 23.50   	 28.08   	107.55   	  50.86		
 10.68   	 12.82   	107.75   	  50.86		
  0.00   	 -0.31   	107.95   	  50.86		
 -8.24   	-10.99   	108.16   	  50.86		
-14.04   	-18.31   	108.36   	  45.78		
-18.62   	-23.80   	108.54   	  50.86		
-21.97   	-28.99   	108.75   	  45.78		
-24.72   	-34.79   	108.93   	  40.69		
-27.16   	-41.20   	109.09   	  35.61		
-28.99   	-46.39   	109.24   	  25.43		
-29.91   	-49.44   	109.34   	  15.26		
-30.21   	-50.05   	109.40   	  15.26		
-30.52   	-49.13   	109.46(S)	   0.00		
-31.43   	-48.22   	109.46   	  -5.09		
-31.74   	-48.22   	109.44   	 -15.26		
-31.13   	-48.83   	109.38   	 -20.35		
-30.21   	-50.35   	109.30   	 -30.52		
-29.30   	-51.27   	109.18   	 -35.61		
-28.69   	-51.57   	109.03   	 -45.78		
-29.30   	-50.96   	108.85   	 -61.04		
-30.21   	-49.74   	108.61   	 -71.21		
-30.52   	-49.13   	108.32   	 -86.47		
-30.82   	-49.13   	107.98   	-111.90		
-30.52   	-50.05   	107.53   	-127.16		
-30.52   	-51.88   	107.02   	-142.42		
-30.21   	-52.19   	106.45   	-167.85		
-29.91   	-49.13   	105.78   	-183.11		
-27.47   	-39.67   	105.05   	-193.29		
-21.67   	-22.28   	104.27   	-198.37		
-11.29   	  3.36   	103.48   	-198.37		
  4.27   	 36.32   	102.69   	-193.29		
 27.47   	 76.29   	101.91   	-172.94		
 61.04   	125.12   	101.22   	-157.68		
107.73   	186.46   	100.59   	-132.25		
170.29   	265.20   	100.06   	-116.99		
247.19   	364.07   	 99.59   	 -91.56		
337.22   	478.82   	 99.23   	 -71.21		
438.54   	601.50   	 98.94   	 -61.04		
550.84   	726.62   	 98.70   	 -45.78		
672.61   	856.32   	 98.51   	 -40.69		
802.00   	1000.06   	 98.35   	 -40.69		
931.40   	1168.82   	 98.19   	 -40.69		
1047.67   	1369.02   	 98.03   	 -45.78		
1134.34   	1602.17   	 97.84   	 -45.78		
1181.03   	1864.62   	 97.66   	 -45.78		
1190.80   	2138.98   	 97.48   	 -50.86		
1179.20   	2386.78   	 97.27   	 -50.86		
1162.41   	2548.52   	 97.07   	 -40.69		
1141.97   	2564.70(R)	 96.91   	 -45.78		
1098.33   	2403.87   	 96.72   	 -30.52		
1003.42   	2077.64   	 96.60   	 -30.52		
842.59   	1632.69   	 96.48   	 -25.43		
629.58   	1138.00   	 96.38   	 -15.26		
402.53   	665.59   	 96.32   	 -15.26		
204.77   	278.32   	 96.26   	 -10.17		
 62.56   	 14.65   	 96.22   	 -10.17		
-25.33   	-127.56   	 96.17   	 -10.17		
-77.82   	-188.29   	 96.13   	 -15.26		
-116.58   	-221.56   	 96.07   	 -10.17		
-151.98   	-262.76   	 96.03   	 -15.26		
-182.80   	-314.94   	 95.97   	 -20.35		
-203.86   	-361.02   	 95.89   	 -15.26		
-213.93   	-388.49   	 95.83   	 -20.35		
-218.20   	-398.86   	 95.75   	 -15.26		
-223.08   	-404.97   	 95.69   	 -20.35		
-231.02   	-415.65   	 95.60   	 -20.35		
-241.09   	-431.21   	 95.52   	 -20.35		
-249.94   	-446.17   	 95.44   	 -15.26		
-255.74   	-456.54   	 95.38   	 -25.43		
-258.79   	-461.73   	 95.28   	 -20.35		
-260.62   	-464.48   	 95.20   	 -25.43		
-261.84   	-466.92   	 95.10   	 -25.43		
-264.28   	-471.50   	 94.99   	 -25.43		
-267.64   	-479.13   	 94.89   	 -25.43		
-271.61   	-488.89   	 94.79   	 -25.43		
-275.27   	-499.27   	 94.69   	 -25.43		
-278.02   	-508.12   	 94.59   	 -20.35		
-281.37   	-515.75   	 94.51   	 -20.35		
-286.25   	-522.77   	 94.42   	 -20.35		
-293.27   	-530.40   	 94.34   	 -15.26		
-301.21   	-539.25   	 94.28   	 -15.26		
-308.23   	-549.32   	 94.22   	 -15.26		
-313.42   	-560.00   	 94.16   	 -20.35		
-317.08   	-570.98   	 94.08   	 -25.43		
-321.66   	-583.19   	 93.98   	 -30.52		
-328.37   	-596.92   	 93.86   	 -30.52		
-336.61   	-611.88   	 93.73   	 -40.69		
-344.54   	-627.44   	 93.57   	 -40.69		
-350.95   	-643.01   	 93.41   	 -45.78		
-356.14   	-659.18   	 93.22   	 -45.78		
-361.33   	-676.88   	 93.04   	 -50.86		
-367.43   	-695.80   	 92.84   	 -50.86		
-374.45   	-715.64   	 92.63   	 -55.95		
-381.16   	-733.95   	 92.41   	 -50.86		
-386.96   	-750.73   	 92.21   	 -50.86		
-389.71   	-765.08   	 92.00   	 -50.86		
-389.10   	-776.67   	 91.80   	 -55.95		
-384.83   	-784.30   	 91.58   	 -50.86		
-376.89   	-785.83   	 91.37   	 -45.78		
-366.52   	-779.72   	 91.19   	 -50.86		
-354.31   	-766.91   	 90.99   	 -50.86		
-340.58   	-747.99   	 90.78   	 -50.86		
-325.01   	-723.57   	 90.58   	 -50.86		
-306.09   	-692.44   	 90.38   	 -50.86		
-282.90   	-653.99   	 90.17   	 -50.86		
-255.43   	-607.61   	 89.97   	 -50.86		
-225.22   	-554.20   	 89.77   	 -50.86		
-194.40   	-495.00   	 89.56   	 -55.95		
-164.49   	-431.52   	 89.34   	 -50.86		
-135.80   	-365.60   	 89.13   	 -55.95		
-110.47   	-301.21   	 88.91   	 -55.95		
-90.03   	-242.00   	 88.69   	 -55.95		
-75.99   	-192.26   	 88.46   	 -55.95		
-67.44   	-154.11   	 88.24   	 -61.04		
-62.56   	-126.95   	 88.00   	 -55.95		
-59.20   	-108.34   	 87.77   	 -61.04		
-55.85   	-95.83   	 87.53   	 -61.04		
-53.10   	-86.98   	 87.28   	 -55.95		
-52.19   	-80.87   	 87.06   	 -61.04		
-52.49   	-75.68   	 86.82   	 -61.04		
-52.80   	-69.58   	 86.57   	 -61.04		
-52.19   	-60.12   	 86.33   	 -61.04		
-49.44   	-46.69   	 86.08   	 -61.04		
-46.08   	-30.82   	 85.84   	 -61.04		
-42.42   	-15.56   	 85.59   	 -61.04		
-39.37   	 -3.97   	 85.35   	 -61.04		
-37.23   	  3.97   	 85.11   	 -61.04		
-36.32   	 10.38   	 84.86   	 -61.04		
-35.71   	 18.92   	 84.62   	 -55.95		
-34.18   	 31.43   	 84.39   	 -55.95		
-29.91   	 47.91   	 84.17   	 -55.95		
-22.58   	 67.14   	 83.95   	 -55.95		
-12.82   	 87.28   	 83.72   	 -55.95		
 -2.75   	108.03   	 83.50   	 -55.95		
  4.88   	129.70   	 83.28   	 -50.86		
 10.68   	152.89   	 83.07   	 -50.86		
 15.56   	176.09   	 82.87   	 -50.86		
 22.89   	197.14   	 82.66   	 -50.86		
 33.57   	211.79   	 82.46   	 -50.86		
 45.17   	216.37   	 82.26   	 -50.86		
 50.96   	208.44   	 82.05   	 -50.86		
 44.56   	187.99   	 81.85   	 -45.78		
 24.41   	156.86   	 81.67   	 -50.86		
 -4.27   	116.88   	 81.46   	 -50.86		
-30.82   	 71.11   	 81.26   	 -45.78		
-47.61   	 24.41   	 81.08   	 -45.78		
-52.80   	-18.31   	 80.89   	 -45.78		
-51.27   	-50.05   	 80.71   	 -40.69		
-48.83   	-67.75   	 80.55   	 -40.69		
-49.44   	-73.24   	 80.39   	 -40.69		
-52.80   	-72.94   	 80.22   	 -35.61		
-57.07   	-72.63   	 80.08   	 -40.69		
-60.73   	-75.38   	 79.92   	 -35.61		
-63.48   	-80.87   	 79.78   	 -30.52		
-65.61   	-86.67   	 79.65   	 -30.52		
-67.14   	-90.94   	 79.53   	 -30.52		
-68.05   	-94.30   	 79.41   	 -30.52		
-68.66   	-97.66   	 79.29   	 -25.43		
-68.97   	-101.93   	 79.19   	 -30.52		
-69.27   	-106.20   	 79.06   	 -25.43		
-69.58   	-109.25   	 78.96   	 -20.35		
-69.58   	-110.47   	 78.88   	 -25.43		
-68.97   	-109.86   	 78.78   	 -25.43		
-68.05   	-108.03   	 78.68   	 -25.43		
-67.44   	-105.59   	 78.58   	 -20.35		
-67.14   	-103.15   	 78.49   	 -30.52		
-66.53   	-101.93   	 78.37   	 -25.43		
-65.61   	-101.93   	 78.27   	 -30.52		
-64.09   	-103.15   	 78.15   	 -30.52		
-62.87   	-104.37   	 78.03   	 -35.61		
-62.56   	-104.37   	 77.88   	 -30.52		
-63.17   	-102.84   	 77.76   	 -35.61		
-63.78   	-100.40   	 77.62   	 -30.52		
-64.39   	-98.88   	 77.50   	 -35.61		
-67.14   	-102.84   	 77.35   	 -30.52		
-75.68   	-117.49   	 77.23   	 -25.43		
-90.94   	-144.04   	 77.13   	 -25.43		
-106.51   	-170.90   	 77.03   	 -20.35		
-106.20   	-171.81   	 76.95   	 -20.35		
-70.80   	-116.58   	 76.87   	 -20.35		
 10.99   	 13.73   	 76.79   	 -15.26		
132.75   	215.15   	 76.72   	 -15.26		
270.69   	454.71   	 76.66   	 -15.26		
393.07   	679.02   	 76.60   	 -15.26		
473.63   	835.88   	 76.54   	 -15.26		
495.61   	885.31   	 76.48   	 -15.26		
451.36   	809.63   	 76.42   	 -20.35		
341.80   	625.61   	 76.34   	 -20.35		
181.58   	375.67   	 76.26   	 -25.43		
  3.66   	112.30   	 76.15   	 -25.43		
-149.84   	-115.36   	 76.05   	 -30.52		
-244.45   	-275.88   	 75.93   	 -35.61		
-271.91   	-360.72   	 75.79   	 -40.69		
-251.77   	-381.77   	 75.63   	 -45.78		
-215.76   	-362.85   	 75.44   	 -45.78		
-185.55   	-328.67   	 75.26   	 -55.95		
-164.79   	-294.19   	 75.04   	 -50.86		
-146.18   	-262.15   	 74.83   	 -55.95		
-123.90   	-227.05   	 74.61   	 -55.95		
-99.18   	-186.77   	 74.38   	 -45.78		
-79.65   	-147.09   	 74.20   	 -45.78		
-69.27   	-117.49   	 74.02   	 -30.52		
-66.53   	-102.84   	 73.90   	 -20.35		
-66.53   	-98.88   	 73.81   	 -10.17		
-64.39   	-98.57   	 73.77(D)	   0.00		
-60.12   	-96.44   	 73.77   	   5.09		
-54.93   	-90.94   	 73.79   	   5.09		
-50.35   	-83.92   	 73.81   	  15.26		
-46.69   	-77.51   	 73.88   	  10.17		
-43.95   	-72.94   	 73.92   	   5.09		
-41.50   	-69.89   	 73.94   	   5.09		
-39.37   	-68.05   	 73.96   	   5.09		
-37.23   	-66.22   	 73.98   	   0.00		
-35.10   	-63.17   	 73.98   	   5.09		
-32.96   	-59.20   	 74.00   	   5.09		
-29.91   	-54.63   	 74.02   	  20.35		
-26.55   	-49.74   	 74.10   	  35.61		
-23.19   	-45.78   	 74.24   	  55.95		
-19.84   	-41.50   	 74.47   	  81.38		
-16.17   	-38.15   	 74.79   	 111.90		
-12.21   	-34.79   	 75.24   	 142.42		
 -7.93   	-32.04   	 75.81   	 172.94		
 -3.66   	-28.38   	 76.50   	 198.37		
  0.61   	-23.19   	 77.29   	 223.80		
  5.19   	-16.78   	 78.19   	 244.15		
 10.38   	 -9.16   	 79.17   	 254.32		
 16.48   	 -1.83   	 80.18   	 264.50		
 24.11   	  5.19   	 81.24   	 269.58		
 32.65   	 12.21   	 82.32   	 274.67		
 41.20   	 20.14   	 83.42   	 264.50		
 50.66   	 29.30   	 84.48   	 264.50		
 60.73   	 39.98   	 85.53   	 249.24		
 71.41   	 50.96   	 86.53   	 244.15		
 83.01   	 62.26   	 87.51   	 233.98		
 94.30   	 74.16   	 88.44   	 218.72		
106.20   	 87.59   	 89.32   	 208.54		
118.41   	102.23   	 90.15   	 193.29		
130.92   	117.49   	 90.93   	 183.11		
143.13   	133.36   	 91.66   	 167.85		
153.81   	148.93   	 92.33   	 152.59		
163.27   	163.88   	 92.94   	 147.51		
170.59   	178.53   	 93.53   	 137.33		
175.78   	191.35   	 94.08   	 132.25		
177.31   	200.20   	 94.61   	 127.16		
174.26   	202.64   	 95.12   	 132.25		
165.71   	196.53   	 95.65   	 127.16		
151.98   	182.50   	 96.15   	 127.16		
134.58   	162.35   	 96.66   	 127.16		
114.14   	139.47   	 97.17   	 122.07		
 92.47   	117.19   	 97.66   	 116.99		
 70.50   	 97.66   	 98.13   	 111.90		
 49.74   	 80.57   	 98.58   	  96.64		
 31.43   	 65.31   	 98.96   	  91.56		
 15.26   	 50.05   	 99.33   	  81.38		
  2.14   	 35.10   	 99.65   	  66.12		
 -8.24   	 21.06   	 99.92   	  61.04		
-16.48   	  8.85   	100.16   	  55.95		
-22.58   	 -0.92   	100.39   	  45.78		
-27.77   	 -8.24   	100.57   	  40.69		
-32.04   	-14.34   	100.73   	  40.69		
-35.40   	-19.84   	100.89   	  35.61		
-37.84   	-24.72   	101.04   	  30.52		
-39.06   	-28.69   	101.16   	  35.61		
-39.67   	-31.43   	101.30   	  30.52		
-39.98   	-32.96   	101.42   	  25.43		
-39.98   	-32.96   	101.53   	  25.43		
-39.98   	-32.04   	101.63   	  20.35		
-40.59   	-30.21   	101.71   	  15.26		
-41.20   	-28.99   	101.77   	  10.17		
-42.11   	-28.99   	101.81(S)	   0.00		
-42.42   	-29.91   	101.81   	 -10.17		
-42.42   	-31.74   	101.77   	 -25.43		
-41.50   	-33.57   	101.67   	 -30.52		
-40.59   	-34.48   	101.55   	 -50.86		
-39.98   	-34.18   	101.34   	 -66.12		
-40.28   	-32.96   	101.08   	 -81.38		
-40.59   	-31.74   	100.75   	 -96.64		
-40.89   	-30.52   	100.37   	-122.07		
-40.89   	-29.60   	 99.88   	-137.33		
-40.89   	-28.99   	 99.33   	-152.59		
-40.89   	-27.77   	 98.72   	-167.85		
-40.89   	-26.55   	 98.05   	-172.94		
-40.89   	-25.63   	 97.35   	-172.94		
-41.20   	-25.33   	 96.66   	-172.94		
-41.81   	-25.63   	 95.97   	-162.77		
-42.42   	-25.94   	 95.32   	-152.59		
-43.64   	-25.63   	 94.71   	-132.25		
-44.25   	-24.41   	 94.18   	-106.82		
-44.25   	-22.89   	 93.75   	 -91.56		
-43.33   	-21.67   	 93.39   	 -76.30		
-42.72   	-21.36   	 93.08   	 -55.95		
-42.42   	-21.97   	 92.86   	 -40.69		
-42.72   	-23.19   	 92.70   	 -35.61		
-42.72   	-24.11   	 92.55   	 -30.52		
-42.42   	-24.11   	 92.43   	 -30.52		
-41.20   	-23.19   	 92.31   	 -35.61		
-39.67   	-22.28   	 92.17   	 -35.61		
-38.76   	-21.97   	 92.02   	 -40.69		
-39.06   	-22.89   	 91.86   	 -45.78		
-39.98   	-24.41   	 91.68   	 -45.78		
-40.89   	-26.55   	 91.50   	 -45.78		
-40.89   	-28.08   	 91.31   	 -40.69		
-40.28   	-28.69   	 91.15   	 -40.69		
-39.67   	-28.69   	 90.99   	 -35.61		
-39.67   	-28.08   	 90.84   	 -25.43		
-39.67   	-27.47   	 90.74   	 -25.43		
-39.67   	-26.86   	 90.64   	 -15.26		
-39.06   	-26.55   	 90.58   	 -15.26		
-38.45   	-26.86   	 90.52   	 -10.17		
-37.54   	-27.16   	 90.48   	  -5.09		
-37.23   	-27.77   	 90.46   	 -10.17		
-36.93   	-28.38   	 90.42   	 -10.17		
-36.93   	-28.69   	 90.38   	 -10.17		
-36.93   	-28.69   	 90.34   	 -10.17		
-37.23   	-28.38   	 90.29   	 -10.17		
-37.23   	-27.77   	 90.25   	 -15.26		
-37.23   	-27.47   	 90.19   	 -15.26		
-36.93   	-27.47   	 90.13   	 -10.17		
-36.32   	-27.77   	 90.09   	 -15.26		
-35.71   	-27.47   	 90.03   	 -10.17		
-34.79   	-26.86   	 89.99   	 -10.17		
