  I     	  II     	  AO     	  AO'		
-57.07   	-12.21   	 77.33   	-564.60		
-55.85   	 -6.41   	 75.08   	-467.95		
-53.41   	 -3.97   	 73.20   	-310.27		
-52.80   	 -4.88   	 71.96   	-147.51		
-54.63   	 -6.71   	 71.37   	  15.26		
-58.29   	 -7.93   	 71.43   	 132.25		
-61.65   	 -7.02   	 71.96   	 178.03		
-62.56   	 -3.97   	 72.68   	 111.90		
-60.42   	 -0.31   	 73.12   	   0.00		
-56.46   	  1.83   	 73.12   	-147.51		
-51.57   	  1.22   	 72.53   	-259.41		
-47.30   	 -3.05   	 71.50   	-264.50		
-45.17   	 -9.77   	 70.44   	-157.68		
-46.69   	-17.40   	 69.81   	   0.00		
-52.19   	-23.80   	 69.81   	 208.54		
-60.73   	-27.16   	 70.64   	 386.57		
-69.58   	-26.25   	 72.19   	 391.66		
-75.99   	-21.67   	 73.75   	 218.72		
-78.74   	-15.26   	 74.63   	-122.07		
-78.74   	-10.99   	 74.14   	-539.16		
-78.43   	-10.38   	 71.98   	-778.23		
-78.74   	-13.43   	 68.87   	-783.31		
-79.96   	-18.01   	 65.74   	-534.08		
-80.57   	-21.67   	 63.60   	 -66.12		
-80.26   	-23.19   	 63.34   	 457.78		
-79.04   	-22.28   	 65.17   	 844.35		
-77.82   	-20.45   	 68.55   	 966.43		
-76.60   	-19.23   	 72.41   	 788.40		
-75.68   	-19.23   	 75.56   	 442.52		
-75.38   	-20.14   	 77.33   	  10.17		
-75.07   	-21.36   	 77.38   	-437.43		
-74.46   	-21.97   	 75.63   	-788.40		
-73.24   	-21.67   	 72.47   	-895.22		
-71.72   	-20.45   	 68.89   	-895.22		
-69.89   	-18.92   	 65.31   	-712.10		
-67.75   	-17.40   	 62.46   	-183.11		
-65.61   	-16.17   	 61.73   	 376.40		
-63.78   	-14.95   	 63.23   	 722.28		
-61.65   	-14.34   	 66.12   	 813.83		
-59.51   	-14.34   	 69.38   	 569.68		
-57.07   	-14.95   	 71.66   	 137.33		
-55.85   	-16.48   	 72.21   	-254.32		
-57.98   	-15.56   	 71.19   	-483.21		
-67.14   	 -8.54   	 69.26   	-620.55		
-84.53   	  7.63   	 66.77   	-656.15		
-106.81   	 32.35   	 64.15(D)	-559.51		
-121.15   	 68.05   	 61.91   	-386.57		
-106.20   	124.21   	 60.37   	-178.03		
-33.26   	219.42   	 59.65   	  35.61		
117.49   	370.79   	 59.80   	 239.06		
346.07   	581.97   	 60.75   	 401.83		
624.39   	829.77   	 62.36   	 462.87		
902.71   	1064.15   	 64.21   	 401.83		
1125.49   	1223.75   	 65.82   	 249.24		
1250.61   	1258.85(R)	 66.82   	  45.78		
1259.77   	1151.12   	 67.00   	-147.51		
1157.23   	926.51   	 66.41   	-254.32		
961.61   	650.33   	 65.39   	-223.80		
706.18   	400.39   	 64.50   	 -76.30		
438.84   	231.93   	 64.19   	  96.64		
210.88   	153.20   	 64.58   	 218.72		
 60.42   	129.70   	 65.45   	 305.19		
 -4.58   	113.22   	 66.67   	 427.26		
-10.38   	 73.55   	 68.38   	 559.51		
 -0.61   	 11.90   	 70.62   	 645.98		
 -6.41   	-48.83   	 73.20   	 605.29		
-31.43   	-87.89   	 75.63   	 330.62		
-60.73   	-100.40   	 76.95   	 -30.52		
-78.43   	-97.96   	 76.83   	-295.01		
-81.18   	-95.52   	 75.65   	-417.09		
-76.60   	-101.01   	 73.98   	-406.92		
-73.24   	-112.30   	 72.35   	-244.15		
-74.46   	-123.29   	 71.37   	 127.16		
-77.21   	-129.09   	 71.88   	 696.84		
-78.74   	-129.09   	 74.67   	1286.87		
-77.82   	-126.95   	 79.82   	1780.26		
-75.68   	-125.43   	 86.94   	1978.63		
-73.24   	-126.34   	 94.85   	1739.57		
-71.41   	-129.39   	101.81   	1063.07		
-70.50   	-134.28   	106.06   	 228.89		
-70.19   	-140.08   	106.98   	-462.87		
-70.19   	-144.65   	105.13   	-900.30		
-69.27   	-147.40   	101.53   	-1103.76		
-67.44   	-147.09   	 97.11   	-844.35		
-64.70   	-145.26   	 93.73   	  15.26		
-61.95   	-142.82   	 93.79   	1022.38		
-58.90   	-141.30   	 97.88   	1602.23		
-56.15   	-140.99   	104.29   	1800.60		
-54.02   	-141.30   	111.49   	1622.58		
-51.88   	-141.91   	117.99   	 696.84		
-50.35   	-142.82   	120.77   	-356.05		
-49.44   	-143.74   	119.35   	-859.61		
-49.13   	-144.65   	115.91   	-701.93		
-48.52   	-145.26   	113.10   	-208.54		
-47.91   	-144.35   	112.27   	 -66.12		
-47.30   	-142.21   	112.00   	-157.68		
-46.39   	-140.08   	111.37   	 106.82		
-45.47   	-138.85   	111.80   	 401.83		
-44.56   	-138.85   	113.41   	 233.98		
-43.95   	-139.47   	114.34   	 -45.78		
-43.95   	-139.47   	114.16   	 -91.56		
-43.95   	-137.33   	113.79   	 -20.35		
-43.64   	-132.75   	113.71   	-172.94		
-41.81   	-126.34   	113.02   	-254.32		
-39.37   	-119.93   	112.00   	 -71.21		
-36.01   	-115.05   	111.72   	 233.98		
-33.57   	-112.00   	112.65   	 778.23		
-32.04   	-109.86   	115.77   	1297.04		
-31.13   	-107.42   	120.96   	1342.82		
-29.30   	-103.15   	126.33   	 793.49		
-26.25   	-97.05   	129.50   	 223.80		
-21.97   	-89.42   	130.40   	-147.51		
-17.09   	-80.57   	129.81   	-259.41		
-12.51   	-70.80   	128.77   	 142.42		
 -7.93   	-60.42   	129.34   	 111.90		
 -3.05   	-49.13   	129.79(S)	 -30.52		
  2.44   	-37.54   	129.66   	 340.79		
  8.54   	-26.86   	131.03   	 228.89		
 15.56   	-18.01   	131.94   	-137.33		
 22.58   	-10.07   	131.39   	-284.84		
 29.91   	 -2.75   	130.25   	-442.52		
 36.93   	  5.80   	128.48   	-457.78		
 43.03   	 15.56   	126.65   	-396.74		
 47.61   	 25.02   	125.07   	-381.48		
 50.05   	 32.04   	123.54   	-142.42		
 50.05   	 34.79   	122.97   	 152.59		
 47.30   	 32.04   	123.58   	 233.98		
 42.42   	 24.72   	124.52   	 162.77		
 36.62   	 14.04   	125.17   	 116.99		
 30.52   	  2.75   	125.64   	 188.20		
 23.80   	 -7.63   	126.39   	 289.93		
 16.48   	-16.48   	127.55   	 300.10		
  8.54   	-24.41   	128.75   	 162.77		
  0.00   	-32.04   	129.40   	 -15.26		
 -7.93   	-40.59   	129.34   	 -76.30		
-14.95   	-50.66   	129.03   	 -76.30		
-21.36   	-61.34   	128.73   	-122.07		
-27.16   	-72.02   	128.24   	-142.42		
-31.43   	-81.18   	127.67   	-132.25		
-34.18   	-87.59   	127.14   	-178.03		
-36.32   	-91.55   	126.43   	-289.93		
-38.15   	-93.69   	125.27   	-518.82		
-40.28   	-94.60   	123.19   	-859.61		
-42.42   	-93.99   	119.76   	-1195.32		
-43.64   	-92.77   	114.97   	-1353.00		
-44.25   	-92.47   	109.56   	-1271.61		
-44.25   	-94.30   	104.48   	-1093.59		
-44.25   	-98.27   	100.10   	-768.05		
-43.64   	-102.54   	 97.03   	   0.00		
-42.11   	-105.90   	 97.03   	 839.26		
-39.98   	-106.81   	100.39   	1174.97		
-38.15   	-106.51   	105.09   	1164.80		
-36.62   	-105.59   	109.75   	 762.97		
-36.01   	-105.29   	112.80   	  40.69		
-35.71   	-105.90   	112.96   	-269.58		
-35.10   	-106.81   	111.88   	-325.53		
-34.79   	-107.73   	110.58   	-361.14		
-34.18   	-107.73   	109.13   	-152.59		
-33.26   	-106.51   	108.52   	  30.52		
-32.04   	-104.68   	108.65   	 137.33		
-31.13   	-103.76   	109.20   	 208.54		
-30.82   	-104.68   	110.03   	  96.64		
-31.13   	-107.12   	110.42   	-162.77		
-31.74   	-109.86   	109.77   	-432.35		
-32.04   	-111.08   	108.04   	-564.60		
-31.74   	-111.39   	105.78   	-523.90		
-30.82   	-111.39   	103.68   	-366.22		
-30.82   	-112.61   	102.22   	-233.98		
-31.74   	-114.14   	101.28   	-167.85		
-32.96   	-114.44   	100.61   	-178.03		
-34.18   	-112.30   	 99.90   	-249.24		
-34.79   	-108.34   	 98.90   	-305.19		
-35.10   	-105.59   	 97.68   	-279.75		
-35.71   	-105.59   	 96.56   	-152.59		
-37.23   	-108.34   	 95.95   	   5.09		
-38.76   	-112.00   	 95.97   	 122.07		
-40.59   	-114.14   	 96.46   	 152.59		
-42.42   	-113.53   	 97.07   	 142.42		
-43.95   	-110.78   	 97.64   	 116.99		
-45.17   	-107.42   	 98.11   	  86.47		
-45.78   	-105.29   	 98.45   	  71.21		
-46.08   	-104.98   	 98.74   	  45.78		
-46.39   	-106.51   	 98.92   	  20.35		
-46.69   	-109.25   	 99.00   	 -15.26		
-47.30   	-111.39   	 98.94   	 -71.21		
-47.61   	-111.39   	 98.66   	-122.07		
-47.30   	-108.34   	 98.17   	-167.85		
-47.00   	-103.76   	 97.50   	-223.80		
-47.00   	-99.79   	 96.60   	-279.75		
-47.91   	-97.96   	 95.48   	-315.36		
-49.13   	-98.88   	 94.22   	-315.36		
-50.35   	-100.71   	 92.96   	-244.15		
-50.66   	-102.23   	 91.98   	-157.68		
-49.74   	-102.84   	 91.35   	-101.73		
-48.52   	-103.76   	 90.95   	 -86.47		
-47.61   	-104.98   	 90.60   	 -61.04		
-47.00   	-105.59   	 90.36   	 -30.52		
-47.00   	-104.37   	 90.23   	 -71.21		
-46.39   	-101.01   	 89.95   	-157.68		
-45.78   	-97.05   	 89.32   	-239.06		
-45.17   	-94.91   	 88.36   	-284.84		
-44.86   	-94.91   	 87.22   	-244.15		
-44.86   	-96.13   	 86.25   	-127.16		
-44.86   	-96.44   	 85.74   	  20.35		
-44.25   	-95.21   	 85.82   	 127.16		
-42.72   	-92.47   	 86.33   	 157.68		
-40.89   	-89.11   	 86.96   	 167.85		
-39.67   	-86.36   	 87.63   	 167.85		
-39.06   	-85.45   	 88.30   	 178.03		
-39.67   	-86.36   	 89.01   	 147.51		
-40.89   	-88.50   	 89.60   	  71.21		
-41.50   	-90.64   	 89.89   	 -25.43		
-41.81   	-90.64   	 89.79   	-122.07		
-40.89   	-86.98   	 89.30   	-183.11		
-39.67   	-81.48   	 88.57   	-213.63		
-38.45   	-77.21   	 87.71   	-223.80		
-37.84   	-76.60   	 86.82   	-269.58		
-37.84   	-80.57   	 85.74   	-340.79		
-37.84   	-85.45   	 84.37   	-427.26		
-37.23   	-87.59   	 82.66   	-508.65		
-36.32   	-84.84   	 80.63   	-528.99		
-35.10   	-76.90   	 78.51   	-401.83		
-33.87   	-66.53   	 76.91   	-167.85		
-32.35   	-57.07   	 76.24   	  45.78		
-29.91   	-50.66   	 76.42   	 122.07		
-27.47   	-47.30   	 76.91   	  86.47		
-24.72   	-46.39   	 77.25   	  20.35		
-22.28   	-45.47   	 77.33   	   5.09		
-20.14   	-43.64   	 77.35   	  15.26		
-17.40   	-39.67   	 77.42   	  50.86		
-14.95   	-34.48   	 77.62   	  91.56		
-12.51   	-28.99   	 77.99   	 152.59		
-10.38   	-25.33   	 78.60   	 203.46		
 -9.16   	-25.02   	 79.41   	 233.98		
 -8.24   	-28.69   	 80.35   	 233.98		
 -8.24   	-36.01   	 81.28   	 183.11		
 -9.16   	-45.17   	 82.01   	  86.47		
-11.90   	-52.49   	 82.36   	 -61.04		
-16.48   	-54.02   	 82.12   	-228.89		
-21.97   	-48.52   	 81.20   	-381.48		
-26.55   	-38.45   	 79.67   	-467.95		
-28.08   	-28.38   	 77.80   	-412.00		
-26.25   	-23.19   	 76.15   	-228.89		
-22.58   	-24.41   	 75.24   	 -55.95		
-19.84   	-30.21   	 75.01   	  25.43		
-20.14   	-37.23   	 75.12   	  25.43		
-23.19   	-41.81   	 75.22   	 -55.95		
-26.86   	-42.11   	 74.99   	-162.77		
-28.38   	-39.67   	 74.34   	-198.37		
-26.86   	-36.01   	 73.55   	-167.85		
-24.11   	-34.18   	 72.88   	-122.07		
-21.06   	-34.79   	 72.39   	 -71.21		
-18.92   	-37.23   	 72.11   	 -10.17		
-17.09   	-40.59   	 72.06   	  66.12		
-15.87   	-44.56   	 72.33   	 132.25		
-17.09   	-50.05   	 72.86   	 162.77		
-21.67   	-56.46   	 73.51   	 122.07		
-30.21   	-61.65   	 74.00   	  25.43		
-40.59   	-62.56   	 74.10   	 -66.12		
-49.13   	-58.90   	 73.83   	 -91.56		
-53.71   	-53.41   	 73.47   	 -25.43		
-54.02   	-50.05   	 73.37   	  71.21		
-52.49   	-51.57   	 73.65   	  40.69		
-50.05   	-56.15   	 73.81   	 -96.64		
-48.22   	-59.20   	 73.43   	-172.94		
-47.30   	-58.29   	 72.74   	-137.33		
-46.69   	-53.71   	 72.19   	 -61.04		
-46.39   	-47.61   	 71.94   	 -20.35		
-45.78   	-43.33   	 71.86   	 -55.95		
-45.17   	-41.81   	 71.64   	-132.25		
-43.95   	-42.42   	 71.11   	-213.63		
-43.64   	-43.64   	 70.25   	-254.32		
-43.95   	-43.95   	 69.24   	-198.37		
-44.86   	-42.42   	 68.44   	 -86.47		
-44.86   	-39.98   	 68.10   	  10.17		
-44.56   	-37.84   	 68.14   	  15.26		
-43.95   	-36.93   	 68.20   	 -45.78		
-43.95   	-37.54   	 68.02   	 -20.35		
-44.56   	-37.84   	 67.93   	  76.30		
-45.17   	-36.93   	 68.24   	 147.51		
-44.56   	-34.48   	 68.83   	 142.42		
-43.33   	-31.13   	 69.40   	  45.78		
-41.50   	-27.77   	 69.58   	 -50.86		
-40.89   	-24.72   	 69.38   	-101.73		
-42.42   	-21.97   	 68.97   	-106.82		
-48.22   	-16.48   	 68.55   	 -91.56		
-60.42   	 -5.80   	 68.18   	 -50.86		
-76.90   	 10.99   	 67.98   	 -30.52		
-90.64   	 37.54   	 67.85   	 -10.17		
-83.92   	 84.84   	 67.81   	 -15.26		
-31.43   	172.42   	 67.75   	 -55.95		
 90.33   	319.82   	 67.53   	 -61.04		
288.09   	533.75   	 67.28   	  35.61		
539.25   	793.15   	 67.43   	 147.51		
795.90   	1050.42   	 68.02   	 335.71		
1002.20   	1245.42   	 69.36   	 437.43		
1115.11   	1325.68(R)	 71.11   	-366.22		
1118.77   	1268.31   	 69.64   	-1236.01		
1021.42   	1087.95   	 64.70   	-991.86		
843.81   	834.05   	 60.73   	-142.42		
615.84   	573.43   	 60.16   	 518.82		
377.81   	361.94   	 62.24   	 778.23		
174.56   	225.52   	 65.35   	 661.24		
 41.20   	153.20   	 68.00   	 335.71		
-12.51   	115.05   	 69.34   	 -40.69		
-10.38   	 82.70   	 69.18   	-254.32		
  6.71   	 43.33   	 68.16   	-198.37		
  7.93   	  0.92   	 67.36(D)	  76.30		
-12.21   	-34.18   	 67.67   	 350.97		
-39.06   	-56.76   	 69.07   	 447.61		
-57.68   	-68.36   	 70.86   	 417.09		
-62.87   	-75.38   	 72.53   	 396.74		
-60.42   	-82.70   	 74.12   	 391.66		
-58.59   	-90.64   	 75.69   	 366.22		
-60.12   	-96.44   	 77.15   	 376.40		
-63.17   	-97.66   	 78.66   	 427.26		
-65.92   	-94.91   	 80.37   	 635.81		
-67.75   	-91.86   	 82.91   	1027.46		
-68.66   	-90.94   	 87.02   	1266.53		
-68.97   	-92.77   	 92.09   	1205.49		
-68.66   	-95.21   	 96.91   	 956.25		
-67.44   	-96.74   	100.73   	 315.36		
-65.92   	-97.05   	101.99   	-401.83		
-65.00   	-96.74   	100.39   	-712.10		
-64.09   	-96.13   	 97.54   	-879.96		
-63.48   	-94.60   	 94.02   	-824.00		
-62.26   	-92.47   	 90.72   	-325.53		
-61.04   	-90.64   	 89.42   	 452.69		
-60.42   	-90.64   	 91.23   	1536.11		
-60.12   	-92.47   	 97.37   	2421.15		
-59.81   	-94.91   	107.06   	2482.19		
-58.59   	-95.52   	116.99   	2024.41		
-56.15   	-93.08   	125.09   	1078.33		
-53.41   	-88.81   	129.40   	 -10.17		
-51.57   	-84.84   	129.36   	-457.78		
-51.27   	-83.62   	127.53   	-345.88		
-51.88   	-85.14   	126.14   	-289.93		
-52.80   	-87.89   	124.98   	-493.39		
-52.80   	-90.33   	123.01   	-478.13		
-51.27   	-90.94   	121.10   	-147.51		
-48.83   	-89.72   	120.51   	 106.82		
-46.08   	-86.98   	120.94   	 147.51		
-44.25   	-83.62   	121.53   	  86.47		
-43.64   	-79.65   	121.87   	-142.42		
-43.33   	-75.38   	121.30   	-172.94		
-43.03   	-70.80   	120.61   	 142.42		
-41.81   	-66.53   	121.18   	 508.65		
-39.98   	-63.17   	123.21   	 493.39		
-38.45   	-60.42   	125.19   	 233.98		
-37.54   	-58.29   	126.12   	 -91.56		
-36.62   	-55.85   	125.76   	-544.25		
-35.10   	-52.49   	123.58   	-574.77		
-32.35   	-47.30   	121.28   	-157.68		
-28.38   	-40.28   	120.65   	 305.19		
-23.50   	-31.74   	121.87   	 620.55		
-18.62   	-22.89   	124.35(S)	 707.02		
-13.73   	-14.65   	127.18   	 361.14		
 -8.85   	 -6.41   	128.63   	-325.53		
 -3.05   	  2.14   	127.32   	-869.78		
  3.36   	 13.12   	123.84   	-900.30		
  9.77   	 25.94   	120.24   	-666.32		
 15.87   	 39.98   	117.58   	-340.79		
 21.67   	 53.10   	116.22   	 -55.95		
 26.86   	 63.78   	115.99   	 -55.95		
 31.74   	 71.11   	115.77   	-172.94		
 35.71   	 74.77   	115.08   	 -45.78		
 37.54   	 75.68   	114.89   	  50.86		
 36.93   	 74.77   	115.10   	-162.77		
 33.57   	 72.02   	114.45   	-371.31		
 28.38   	 68.05   	112.96   	-452.69		
 22.58   	 63.78   	111.15   	-483.21		
 16.78   	 59.51   	109.22   	-254.32		
 10.99   	 54.93   	108.20   	  96.64		
  4.88   	 49.74   	108.59   	 406.92		
 -2.14   	 42.42   	110.21   	 783.31		
 -9.46   	 33.57   	113.35   	1063.07		
-16.78   	 23.80   	117.60   	1022.38		
-22.58   	 14.04   	121.69   	 773.14		
-27.47   	  5.19   	124.78   	 508.65		
-32.04   	 -2.44   	126.82   	 289.93		
-37.54   	 -8.85   	127.98   	  61.04		
-43.95   	-13.43   	128.22   	-330.62		
-49.74   	-16.48   	126.90   	-696.84		
-54.32   	-18.31   	124.11   	-925.73		
-56.46   	-18.31   	120.41   	-1083.41		
-56.46   	-17.40   	116.07   	-1149.54		
-55.85   	-15.56   	111.47   	-1037.64		
-56.15   	-14.65   	107.32   	-844.35		
-57.68   	-15.87   	103.95   	-696.84		
-60.42   	-19.84   	101.16   	-544.25		
-62.87   	-25.02   	 98.98   	  30.52		
-65.00   	-29.30   	 99.10   	 661.24		
-65.92   	-30.82   	101.75   	 712.10		
-66.22   	-30.52   	104.60   	 645.98		
-66.53   	-30.21   	107.18   	 437.43		
-66.22   	-31.13   	108.93   	  66.12		
-65.00   	-32.96   	109.20   	 167.85		
-63.17   	-33.87   	109.87   	 330.62		
-61.04   	-32.65   	111.19   	 254.32		
-60.12   	-30.21   	112.21   	 249.24		
-61.34   	-28.38   	113.20   	 183.11		
-63.78   	-28.38   	113.94   	 208.54		
-65.61   	-30.21   	114.77   	 310.27		
-66.22   	-32.04   	116.01   	 289.93		
-65.00   	-32.35   	117.17   	 213.63		
-62.56   	-30.52   	118.03   	  25.43		
-60.42   	-27.77   	118.13   	-274.67		
-58.90   	-25.94   	117.03   	-488.30		
-58.29   	-25.94   	115.08   	-493.39		
-57.98   	-26.86   	113.10   	-437.43		
-57.68   	-26.86   	111.35   	-478.13		
-57.37   	-25.33   	109.44   	-610.37		
-56.76   	-23.19   	107.00   	-788.40		
-56.76   	-21.36   	103.84   	-1144.45		
-56.46   	-21.06   	 99.27   	-1551.37		
-56.46   	-20.75   	 93.06   	-1551.37		
-56.15   	-20.14   	 86.86   	-1210.58		
-56.15   	-18.62   	 82.01   	-793.49		
-55.85   	-17.40   	 78.84   	-366.22		
-56.15   	-17.70   	 77.38   	 142.42		
-57.07   	-18.62   	 77.94   	 701.93		
-57.68   	-19.23   	 80.75   	 986.77		
-58.29   	-20.14   	 84.70   	1012.20		
-58.29   	-21.36   	 88.75   	1032.55		
-58.59   	-23.50   	 92.88   	 966.43		
-58.90   	-24.72   	 96.74   	 732.45		
-59.51   	-23.19   	 99.67   	 432.35		
-59.51   	-19.23   	101.40   	 213.63		
-59.20   	-14.65   	102.26   	 147.51		
-58.90   	-13.43   	102.85   	 223.80		
-59.20   	-16.17   	103.74   	 198.37		
-60.73   	-21.97   	104.54   	  91.56		
-62.56   	-27.77   	104.90   	  50.86		
-64.09   	-31.43   	105.11   	   0.00		
-65.31   	-32.35   	105.11   	-295.01		
-65.92   	-31.13   	103.93   	-762.97		
-65.92   	-28.69   	100.87   	-1042.72		
-65.00   	-25.63   	 96.70   	-1139.36		
-63.48   	-22.58   	 92.15   	-1149.54		
-62.26   	-21.06   	 87.55   	-1144.45		
-62.56   	-21.67   	 82.97   	-1007.12		
-64.09   	-24.41   	 78.94   	-630.72		
-65.61   	-27.16   	 76.42   	-162.77		
-66.22   	-28.99   	 75.77   	 193.29		
-65.61   	-29.60   	 76.54   	 467.95		
-64.39   	-28.99   	 78.41   	 640.89		
-63.48   	-28.08   	 80.98   	 681.58		
-63.48   	-27.77   	 83.70   	 630.72		
-64.09   	-28.08   	 86.23   	 554.42		
-65.00   	-29.30   	 88.44   	 462.87		
-65.31   	-31.43   	 90.29   	 361.14		
-64.39   	-32.96   	 91.74   	 218.72		
-62.87   	-32.96   	 92.61   	  15.26		
-61.34   	-31.13   	 92.68   	-239.06		
-60.12   	-28.69   	 91.72   	-457.78		
-59.51   	-27.16   	 89.89   	-544.25		
-59.20   	-27.47   	 87.71   	-518.82		
-58.59   	-29.60   	 85.64   	-381.48		
-57.98   	-32.35   	 84.11   	-162.77		
-57.68   	-34.48   	 83.46   	 -45.78		
-57.98   	-35.10   	 83.28   	   0.00		
-58.29   	-33.57   	 83.28   	  25.43		
-58.29   	-30.52   	 83.38   	  55.95		
-57.98   	-27.77   	 83.60   	  61.04		
-57.07   	-26.86   	 83.85   	  91.56		
-55.85   	-27.47   	 84.21   	  66.12		
-54.32   	-28.08   	 84.48   	 -10.17		
-52.80   	-26.86   	 84.44   	 -76.30		
-50.66   	-23.50   	 84.13   	 -66.12		
-48.83   	-18.62   	 83.87   	 -15.26		
-46.69   	-15.56   	 83.80   	 -61.04		
-44.56   	-14.65   	 83.56   	-218.72		
-41.81   	-14.95   	 82.69   	-442.52		
-38.15   	-13.12   	 80.92   	-620.55		
-34.18   	 -8.54   	 78.43   	-544.25		
-30.82   	 -1.53   	 76.26   	-264.50		
-28.08   	  4.27   	 75.20   	  15.26		
-26.25   	  6.41   	 75.26   	 183.11		
-25.33   	  4.58   	 75.99   	 157.68		
-24.41   	 -0.31   	 76.62   	   5.09		
-23.50   	 -6.71   	 76.64   	 -81.38		
-22.28   	-13.43   	 76.32   	 -76.30		
-21.97   	-19.53   	 76.01   	 -20.35		
-23.19   	-24.11   	 75.93   	  50.86		
-26.25   	-25.02   	 76.13   	 116.99		
-30.21   	-21.67   	 76.60   	 183.11		
-32.65   	-14.65   	 77.33   	 213.63		
-32.35   	 -7.32   	 78.19   	 147.51		
-29.30   	 -2.75   	 78.78   	  61.04		
-25.33   	 -3.05   	 79.02   	 -81.38		
-22.58   	 -7.02   	 78.70   	-218.72		
-22.89   	-12.21   	 77.82   	-284.84		
-25.94   	-15.87   	 76.68   	-172.94		
-29.91   	-16.78   	 75.99   	  35.61		
-31.74   	-15.56   	 76.13   	 228.89		
-30.82   	-15.26   	 77.05   	 284.84		
-26.86   	-17.09   	 78.19   	 208.54		
-21.67   	-21.67   	 79.02   	  76.30		
-17.09   	-27.77   	 79.33   	   0.00		
-14.65   	-34.48   	 79.33   	  40.69		
-14.65   	-41.50   	 79.49   	 198.37		
-18.31   	-47.91   	 80.28   	 361.14		
