  I     	  II     	  AO     	  AO'		
-25.63   	-19.84   	165.09   	-478.13		
-27.77   	-17.70   	163.17   	-523.90		
-28.99   	-15.26   	161.08   	-569.68		
-28.38   	-10.68   	158.80   	-590.03		
-26.55   	 -4.27   	156.44   	-600.20		
-24.41   	  2.14   	154.04   	-600.20		
-22.89   	  6.10   	151.64   	-590.03		
-23.19   	  6.10   	149.28   	-569.68		
-24.41   	  3.36   	147.00   	-539.16		
-26.25   	  0.92   	144.84   	-508.65		
-27.47   	  0.61   	142.81   	-473.04		
-27.47   	  3.66   	140.92   	-427.26		
-26.55   	  9.46   	139.21   	-386.57		
-25.02   	 17.09   	137.66   	-350.97		
-23.19   	 25.33   	136.26   	-310.27		
-21.06   	 32.96   	135.01   	-279.75		
-19.84   	 37.54   	133.90   	-239.06		
-20.14   	 38.76   	132.94   	-208.54		
-20.45   	 36.62   	132.11   	-167.85		
-19.84   	 33.57   	131.43   	-127.16		
-17.70   	 32.04   	130.93   	 -81.38		
-14.95   	 32.96   	130.60   	 -30.52		
-13.12   	 36.93   	130.48   	  10.17		
-13.12   	 42.42   	130.52   	  50.86		
-13.73   	 48.83   	130.72   	  76.30		
-14.04   	 55.24   	131.03   	  86.47		
-13.43   	 61.34   	131.37   	  81.38		
-12.21   	 66.53   	131.70   	  55.95		
-11.60   	 71.41   	131.92   	  10.17		
-11.90   	 75.38   	131.96   	 -50.86		
-13.12   	 78.43   	131.76   	-127.16		
-14.95   	 80.26   	131.25   	-218.72		
-16.48   	 81.18   	130.38   	-315.36		
-17.09   	 82.70   	129.11   	-412.00		
-17.09   	 85.75   	127.47   	-503.56		
-16.48   	 90.94   	125.45   	-584.94		
-15.26   	 97.35   	123.11   	-651.07		
-13.73   	102.84   	120.51   	-691.76		
-12.51   	105.90   	117.74   	-722.28		
-12.21   	105.90   	114.85   	-727.36		
-12.82   	104.37   	111.94   	-722.28		
-14.34   	103.15   	109.05   	-691.76		
-16.17   	102.54   	106.29   	-661.24		
-17.40   	102.23   	103.64   	-620.55		
-18.31   	101.62   	101.16   	-569.68		
-18.92   	 99.49   	 98.88   	-518.82		
-18.62   	 96.74   	 96.81   	-478.13		
-17.09   	 94.30   	 94.89   	-427.26		
-15.26   	 92.47   	 93.18   	-381.48		
-14.04   	 90.33   	 91.66   	-335.71		
-14.65   	 86.67   	 90.32   	-295.01		
-17.09   	 80.57   	 89.13   	-244.15		
-18.92   	 73.24   	 88.16   	-203.46		
-18.62   	 66.83   	 87.34   	-162.77		
-15.87   	 62.87   	 86.69   	-116.99		
-12.21   	 60.73   	 86.23   	 -76.30		
-10.07   	 58.90   	 85.92   	 -45.78		
 -9.16   	 55.54   	 85.74   	  -5.09		
 -9.46   	 49.74   	 85.72   	  30.52		
-10.07   	 41.20   	 85.84   	  50.86		
-10.99   	 31.43   	 86.04   	  76.30		
-11.60   	 22.89   	 86.35   	  96.64		
-11.90   	 16.78   	 86.73   	 106.82		
-10.68   	 13.12   	 87.16   	 111.90		
 -8.85   	 10.07   	 87.61   	 111.90		
 -7.32   	  5.49   	 88.06   	 116.99		
 -6.71   	  0.00   	 88.52   	 106.82		
 -5.80   	 -1.83   	 88.95   	 106.82		
 -3.66   	  3.36   	 89.38   	 101.73		
 -0.61   	 15.56   	 89.79   	  91.56		
  3.66   	 30.21   	 90.15   	  81.38		
  7.93   	 40.59   	 90.48   	  71.21		
 11.90   	 43.64   	 90.76   	  55.95		
 15.87   	 40.59   	 90.99   	  40.69		
 18.62   	 35.71   	 91.15   	  25.43		
 20.45   	 32.04   	 91.25   	  20.35		
 21.06   	 28.38   	 91.33   	  10.17		
 21.06   	 22.58   	 91.37   	   5.09		
 22.58   	 13.73   	 91.39   	   0.00		
 24.72   	  2.75   	 91.39   	 -20.35		
 26.25   	 -8.54   	 91.31   	 -40.69		
 25.94   	-19.53   	 91.15   	 -55.95		
 23.50   	-31.13   	 90.93   	 -71.21		
 20.45   	-42.42   	 90.64   	 -76.30		
 18.92   	-50.05   	 90.34   	 -66.12		
 19.53   	-50.05   	 90.07   	 -40.69		
 20.45   	-42.11   	 89.91   	 -20.35		
 19.84   	-30.82   	 89.83   	  15.26		
 17.09   	-22.89   	 89.89   	  40.69		
 13.12   	-23.19   	 90.05   	  55.95		
 10.68   	-32.04   	 90.27   	  66.12		
  9.77   	-46.69   	 90.54   	  55.95		
  8.85   	-63.78   	 90.76   	  40.69		
  5.49   	-79.96   	 90.93   	  10.17		
 -1.83   	-94.60   	 90.97   	 -25.43		
-11.29   	-105.90   	 90.86   	 -55.95		
-20.45   	-113.83   	 90.64   	 -96.64		
-27.47   	-119.63   	 90.25   	-122.07		
-31.13   	-125.43   	 89.77   	-152.59		
-33.26   	-131.84   	 89.16   	-157.68		
-35.10   	-138.85   	 88.52   	-172.94		
-36.93   	-144.65   	 87.83   	-167.85		
-38.15   	-148.01   	 87.16   	-162.77		
-37.84   	-149.54   	 86.51   	-152.59		
-36.32   	-150.76   	 85.90   	-147.51		
-34.18   	-151.98   	 85.31   	-147.51		
-32.96   	-153.50   	 84.72   	-142.42		
-32.65   	-154.11   	 84.15   	-142.42		
-32.65   	-153.81   	 83.58   	-147.51		
-32.65   	-153.81   	 82.99   	-147.51		
-33.26   	-155.03   	 82.40   	-157.68		
-34.18   	-157.47   	 81.77   	-162.77		
-35.40   	-159.00   	 81.12   	-157.68		
-36.01   	-159.30   	 80.49   	-162.77		
-34.79   	-158.39   	 79.84   	-162.77		
-32.35   	-156.25   	 79.19   	-162.77		
-29.60   	-151.37   	 78.53   	-157.68		
-25.63   	-140.38   	 77.90   	-152.59		
-16.48   	-120.54   	 77.29   	-157.68		
  4.88   	-86.98   	 76.66   	-162.77		
 47.30   	-31.13   	 76.01   	-167.85		
116.58   	 58.29   	 75.34   	-183.11		
210.88   	190.73   	 74.61   	-193.29		
318.60   	362.85   	 73.83   	-213.63		
419.31   	540.77   	 72.98   	-473.04		
512.08   	667.42(R)	 71.09   	-259.41		
472.72   	531.62   	 70.05   	-264.50		
374.15   	290.53   	 68.99   	-269.58		
236.82   	 24.41   	 67.91   	-269.58		
 94.60   	-187.99   	 66.84   	-254.32		
-15.87   	-309.45   	 65.82   	-239.06		
-72.94   	-347.29   	 64.86   	-213.63		
-81.48   	-331.12   	 64.01   	-193.29		
-68.05   	-283.51   	 63.23   	-157.68		
-59.20   	-216.06   	 62.60   	-137.33		
-64.09   	-140.69   	 62.05   	-111.90		
-76.60   	-75.99   	 61.61   	 -86.47		
-85.14   	-37.84   	 61.26   	 -66.12		
-85.45   	-27.77   	 61.00   	 -45.78		
-81.18   	-30.52   	 60.81   	 -25.43		
-78.74   	-28.99   	 60.71   	 -15.26		
-80.87   	-16.17   	 60.65   	  -5.09		
-85.45   	  2.14   	 60.63(D)	   0.00		
-89.42   	 18.31   	 60.63   	   5.09		
-90.64   	 28.99   	 60.65   	  15.26		
-88.50   	 35.10   	 60.71   	  15.26		
-83.31   	 37.54   	 60.77   	  25.43		
-77.21   	 35.71   	 60.87   	  35.61		
-72.02   	 28.69   	 61.02   	  45.78		
-68.97   	 18.31   	 61.20   	  61.04		
-67.75   	  8.24   	 61.44   	  86.47		
-67.75   	  1.22   	 61.79   	 106.82		
-67.75   	 -1.83   	 62.22   	 132.25		
-67.44   	 -2.14   	 62.75   	 172.94		
-66.83   	 -0.92   	 63.44   	 213.63		
-66.22   	  0.31   	 64.29   	 259.41		
-65.00   	  1.83   	 65.33   	 320.45		
-63.78   	  3.05   	 66.61   	 391.66		
-62.87   	  4.58   	 68.18   	 478.13		
-62.87   	  6.71   	 70.09   	 569.68		
-62.87   	  8.54   	 72.37   	 676.50		
-61.65   	 10.68   	 75.08   	 783.31		
-59.20   	 11.90   	 78.21   	 890.13		
-55.54   	 12.51   	 81.77   	 981.68		
-52.80   	 13.43   	 85.70   	1068.15		
-51.88   	 14.65   	 89.97   	1139.36		
-53.10   	 15.87   	 94.53   	1195.32		
-54.32   	 16.78   	 99.31   	1230.92		
-55.24   	 16.48   	104.23   	1251.27		
-54.63   	 15.87   	109.24   	1251.27		
-53.10   	 15.87   	114.24   	1241.09		
-51.27   	 18.01   	119.21   	1215.66		
-49.44   	 22.89   	124.07   	1180.06		
-47.91   	 29.30   	128.79   	1129.19		
-47.30   	 36.32   	133.31   	1068.15		
-47.30   	 42.11   	137.58   	 996.94		
-47.30   	 46.69   	141.57   	 920.65		
-47.30   	 50.66   	145.25   	 834.18		
-47.00   	 53.71   	148.59   	 747.71		
-45.47   	 56.15   	151.58   	 661.24		
-43.33   	 58.29   	154.22   	 569.68		
-40.28   	 60.12   	156.50   	 478.13		
-37.23   	 61.65   	158.41   	 396.74		
-34.79   	 63.78   	160.00   	 310.27		
-33.57   	 65.92   	161.24   	 233.98		
-32.35   	 68.97   	162.18   	 157.68		
-30.21   	 73.24   	162.81   	  86.47		
-27.47   	 78.74   	163.15   	  25.43		
-24.11   	 85.14   	163.25   	 -30.52		
-21.67   	 91.25   	163.13   	 -81.38		
-20.45   	 97.05   	162.81   	-132.25		
-19.84   	101.01   	162.28   	-167.85		
-19.23   	103.76   	161.61   	-198.37		
-17.70   	104.37   	160.81   	-218.72		
-16.17   	102.84   	159.94   	-228.89		
-14.34   	 99.18   	159.02   	-223.80		
-13.12   	 94.30   	158.13   	-218.72		
-11.60   	 89.42   	157.25   	-188.20		
 -9.77   	 84.84   	156.50   	-147.51		
 -7.93   	 79.96   	155.91   	 -71.21		
 -6.41   	 74.46   	155.63   	   5.09		
 -4.88   	 68.05   	155.65   	 106.82		
 -2.75   	 61.34   	156.07   	 203.46		
  0.31   	 54.93   	156.89   	 295.01		
  3.36   	 48.83   	158.07   	 376.40		
  5.19   	 41.81   	159.57   	 437.43		
  5.19   	 33.57   	161.32   	 462.87		
  4.58   	 25.02   	163.17   	 467.95		
  4.27   	 17.09   	165.05   	 442.52		
  4.58   	 10.07   	166.82   	 376.40		
  4.88   	  3.97   	168.32   	 305.19		
  3.36   	 -2.44   	169.54   	 208.54		
  0.00   	 -9.77   	170.38   	 111.90		
 -3.36   	-17.70   	170.82   	  25.43		
 -5.19   	-25.02   	170.93   	 -45.78		
 -4.58   	-30.82   	170.74   	 -96.64		
 -2.14   	-34.18   	170.36   	-127.16		
 -0.61   	-36.01   	169.85   	-122.07		
 -1.53   	-37.84   	169.36   	-106.82		
 -4.58   	-40.89   	168.93   	 -71.21		
 -8.24   	-45.78   	168.65   	 -25.43		
-10.68   	-51.27   	168.54   	  25.43		
-11.29   	-56.15   	168.65   	  66.12		
-10.07   	-58.90   	168.91   	 106.82		
 -8.24   	-60.12   	169.34   	 137.33		
 -7.02   	-61.34   	169.89   	 152.59		
 -7.63   	-64.09   	170.50   	 157.68		
 -9.77   	-68.05   	171.13   	 147.51		
-11.90   	-71.72   	171.72   	 106.82		
-12.82   	-72.94   	172.15   	  50.86		
-10.99   	-70.50   	172.35(S)	 -20.35		
