  I     	  II     	  AO     	  AO'		
176.70   	-12.82   	 77.92   	 -81.38		
176.70   	-12.82   	 77.60   	 -76.30		
176.09   	-12.21   	 77.29   	 -81.38		
175.17   	-11.60   	 76.97   	 -81.38		
173.34   	-11.29   	 76.64   	 -86.47		
171.81   	-11.90   	 76.30   	 -81.38		
170.59   	-13.12   	 75.97   	 -81.38		
169.98   	-14.65   	 75.65   	 -86.47		
169.37   	-16.17   	 75.30   	 -81.38		
168.46   	-17.09   	 74.97   	 -81.38		
167.54   	-17.70   	 74.65   	 -86.47		
166.63   	-18.31   	 74.30   	 -81.38		
166.02   	-19.23   	 73.98   	 -76.30		
165.71   	-20.75   	 73.67   	 -81.38		
165.10   	-22.58   	 73.35   	 -76.30		
164.49   	-24.72   	 73.04   	 -76.30		
163.27   	-25.94   	 72.74   	 -76.30		
162.66   	-26.55   	 72.43   	 -66.12		
162.35   	-27.16   	 72.17   	 -71.21		
162.66   	-28.08   	 71.88   	 -66.12		
163.27   	-28.99   	 71.62   	 -71.21		
163.27   	-29.60   	 71.33   	 -61.04		
163.27   	-27.77   	 71.09   	 -66.12		
163.27   	-22.89   	 70.82   	 -66.12		
164.18   	-14.34   	 70.56   	 -71.21		
165.71   	 -2.75   	 70.27   	 -66.12		
167.24   	  9.77   	 70.01   	 -66.12		
168.15   	 21.67   	 69.75   	 -76.30		
167.54   	 31.43   	 69.44   	 -71.21		
165.71   	 37.84   	 69.16   	 -81.38		
163.27   	 41.81   	 68.83   	 -76.30		
162.66   	 44.86   	 68.52   	 -81.38		
164.18   	 48.22   	 68.20   	 -81.38		
167.85   	 52.80   	 67.87   	 -86.47		
172.42   	 56.15   	 67.53   	 -81.38		
176.70   	 55.85   	 67.20   	 -81.38		
179.75   	 50.35   	 66.88   	 -76.30		
182.19   	 40.89   	 66.57   	 -76.30		
185.55   	 30.82   	 66.27   	 -71.21		
189.21   	 22.89   	 65.98   	 -71.21		
192.57   	 18.92   	 65.70   	 -66.12		
194.09   	 18.92   	 65.43   	 -61.04		
194.09   	 21.97   	 65.19   	 -61.04		
193.79   	 24.72   	 64.94   	 -50.86		
195.62   	 22.89   	 64.74   	 -55.95		
200.20   	 14.04   	 64.52   	 -45.78		
205.99   	  0.61   	 64.33   	 -45.78		
208.74   	-10.68   	 64.15   	 -40.69		
205.69   	-13.12   	 63.99   	 -40.69		
195.01   	 -7.93   	 63.82   	 -35.61		
179.44   	 -3.05   	 63.68   	 -35.61		
161.74   	 -7.32   	 63.54   	 -40.69		
145.87   	-23.80   	 63.38   	 -35.61		
132.75   	-46.39   	 63.23   	 -40.69		
123.60   	-65.00   	 63.07   	 -40.69		
117.49   	-71.72   	 62.91   	 -40.69		
115.36   	-67.44   	 62.75   	 -45.78		
115.66   	-57.68   	 62.56   	 -40.69		
117.49   	-50.35   	 62.40   	 -45.78		
119.93   	-49.13   	 62.22   	 -40.69		
121.77   	-52.19   	 62.05   	 -45.78		
124.21   	-54.32   	 61.87   	 -45.78		
126.65   	-53.41   	 61.69   	 -45.78		
128.78   	-50.05   	 61.51   	 -50.86		
130.62   	-46.69   	 61.30   	 -50.86		
131.53   	-44.25   	 61.10   	 -50.86		
132.45   	-42.72   	 60.89   	 -55.95		
133.97   	-40.28   	 60.67   	 -50.86		
135.50   	-37.23   	 60.47   	 -50.86		
136.11   	-34.79   	 60.26   	 -45.78		
133.97   	-32.96   	 60.08   	 -45.78		
125.73   	-28.08   	 59.90   	 -40.69		
107.12   	-14.65   	 59.74   	 -40.69		
 72.94   	 10.07   	 59.57   	 -40.69		
 24.41   	 42.42   	 59.41   	 -30.52		
-23.50   	 74.16   	 59.29   	 -35.61		
-44.25   	100.10   	 59.15   	 -30.52		
 -6.71   	124.51   	 59.02   	 -30.52		
110.78   	163.27   	 58.90   	 -25.43		
311.58   	234.99   	 58.80   	 -30.52		
578.00   	346.68   	 58.68   	 -25.43		
873.11   	473.94   	 58.58   	 -30.52		
1142.27   	551.76(R)	 58.45   	 -25.43		
1319.58   	505.37   	 58.35   	 -25.43		
1354.07   	301.21   	 58.25   	 -30.52		
1238.71   	-13.43   	 58.13   	 -25.43		
1021.12   	-318.30   	 58.03   	 -25.43		
780.33   	-489.50   	 57.92   	 -30.52		
582.28   	-483.40   	 57.80   	 -25.43		
443.73   	-357.67   	 57.70   	 -30.52		
339.66   	-213.93   	 57.58   	 -30.52		
242.92   	-123.60   	 57.46   	 -30.52		
151.37   	-91.86   	 57.33   	 -30.52		
 82.70   	-83.01   	 57.21   	 -25.43		
 50.35   	-67.14   	 57.11   	 -20.35		
 47.61   	-43.64   	 57.03   	 -10.17		
 52.80   	-27.16   	 56.99   	   5.09		
 48.52   	-24.72   	 57.01   	  25.43		
 34.18   	-29.60   	 57.11   	  50.86		
 18.92   	-31.43   	 57.31   	  86.47		
 10.07   	-26.86   	 57.66   	 111.90		
  8.24   	-18.92   	 58.11   	 147.51		
  9.16   	-12.51   	 58.70   	 172.94		
  9.16   	 -8.85   	 59.39   	 198.37		
  7.02   	 -7.93   	 60.18   	 218.72		
  3.97   	 -8.24   	 61.06   	 244.15		
  1.53   	 -8.24   	 62.03   	 259.41		
  0.31   	 -7.63   	 63.07   	 279.75		
 -0.31   	 -6.41   	 64.19   	 289.93		
 -0.61   	 -4.88   	 65.35   	 310.27		
 -0.92   	 -3.36   	 66.59   	 310.27		
 -1.22   	 -1.83   	 67.83   	 305.19		
 -1.83   	  0.61   	 69.05   	 289.93		
 -2.44   	  3.05   	 70.21   	 264.50		
 -3.36   	  5.49   	 71.27   	 239.06		
 -4.58   	  7.63   	 72.23   	 203.46		
 -5.49   	  8.85   	 73.04   	 183.11		
 -6.71   	  9.46   	 73.77   	 167.85		
 -8.54   	  8.54   	 74.45   	 157.68		
-11.29   	  7.02   	 75.08   	 157.68		
-14.65   	  5.49   	 75.71   	 167.85		
-18.01   	  4.58   	 76.38   	 167.85		
-20.45   	  5.49   	 77.05   	 167.85		
-21.97   	  7.32   	 77.72   	 162.77		
-23.50   	  8.85   	 78.37   	 142.42		
-25.94   	  8.85   	 78.94   	 127.16		
-29.91   	  7.63   	 79.45   	  96.64		
-34.48   	  6.41   	 79.84   	  71.21		
-38.45   	  6.71   	 80.12   	  50.86		
-41.50   	  8.85   	 80.33   	  45.78		
-43.33   	 11.29   	 80.51   	  50.86		
-45.47   	 13.12   	 80.71   	  55.95		
-48.22   	 13.43   	 80.94   	  81.38		
-51.88   	 13.73   	 81.26   	 106.82		
-54.93   	 15.56   	 81.69   	 132.25		
-57.37   	 18.62   	 82.22   	 152.59		
-58.90   	 22.28   	 82.83   	 178.03		
-61.04   	 25.63   	 83.54   	 183.11		
-64.39   	 28.08   	 84.27   	 193.29		
-68.97   	 30.21   	 85.05   	 198.37		
-74.16   	 33.26   	 85.84   	 208.54		
-79.04   	 36.93   	 86.67   	 208.54		
-83.31   	 40.59   	 87.51   	 228.89		
-88.20   	 43.64   	 88.42   	 233.98		
-93.69   	 45.47   	 89.36   	 249.24		
-99.49   	 45.78   	 90.36   	 264.50		
-105.29   	 45.78   	 91.41   	 269.58		
-110.47   	 46.39   	 92.49   	 274.67		
-114.44   	 48.22   	 93.59   	 279.75		
-117.80   	 51.57   	 94.71   	 279.75		
-121.15   	 54.93   	 95.83   	 279.75		
-124.21   	 57.98   	 96.95   	 284.84		
-127.56   	 59.51   	 98.09   	 289.93		
-131.23   	 59.81   	 99.25   	 289.93		
-134.89   	 59.51   	100.41   	 289.93		
-137.33   	 58.90   	101.57   	 289.93		
-138.24   	 58.29   	102.73   	 289.93		
-137.02   	 57.68   	103.89   	 284.84		
-133.36   	 57.37   	105.03   	 284.84		
-127.87   	 56.76   	106.16   	 279.75		
-120.54   	 55.54   	107.28   	 279.75		
-112.30   	 53.41   	108.40   	 274.67		
-103.45   	 50.05   	109.50   	 269.58		
-93.08   	 45.47   	110.58   	 269.58		
-81.18   	 39.98   	111.66   	 259.41		
-67.75   	 34.18   	112.70   	 249.24		
-54.93   	 28.38   	113.69   	 239.06		
-43.95   	 22.58   	114.65   	 218.72		
-36.32   	 16.78   	115.52   	 203.46		
-31.13   	 10.99   	116.34   	 178.03		
-27.16   	  5.19   	117.05   	 152.59		
-23.19   	  0.00   	117.66   	 122.07		
-19.53   	 -4.58   	118.15   	  91.56		
-16.48   	 -9.16   	118.51   	  66.12		
-14.65   	-13.73   	118.78   	  35.61		
-13.73   	-18.01   	118.92   	  10.17		
-13.73   	-21.97   	118.96(S)	 -25.43		
-13.73   	-24.72   	118.86   	 -45.78		
-13.43   	-26.55   	118.68   	 -71.21		
-12.82   	-26.86   	118.39   	-101.73		
-12.21   	-26.86   	117.99   	-127.16		
-11.90   	-27.16   	117.48   	-157.68		
-12.21   	-27.47   	116.85   	-183.11		
-12.51   	-28.08   	116.11   	-208.54		
-12.82   	-28.69   	115.28   	-239.06		
-12.21   	-28.99   	114.32   	-259.41		
-10.99   	-29.30   	113.29   	-284.84		
 -8.54   	-29.60   	112.15   	-289.93		
 -5.80   	-29.60   	110.99   	-289.93		
 -3.05   	-29.91   	109.83   	-279.75		
 -0.92   	-30.21   	108.71   	-254.32		
  0.61   	-30.52   	107.69   	-228.89		
  1.83   	-30.52   	106.77   	-203.46		
  3.66   	-29.60   	105.96   	-188.20		
  6.10   	-27.77   	105.21   	-178.03		
  9.77   	-25.02   	104.50   	-172.94		
 14.34   	-21.97   	103.80   	-178.03		
 18.62   	-18.62   	103.09   	-183.11		
 22.89   	-15.87   	102.36   	-183.11		
 26.55   	-13.43   	101.63   	-178.03		
 30.21   	-11.29   	100.92   	-172.94		
 33.26   	-10.07   	100.22   	-162.77		
 36.01   	 -9.16   	 99.57   	-152.59		
 38.45   	 -8.85   	 98.96   	-142.42		
 40.89   	 -7.63   	 98.39   	-132.25		
 44.25   	 -5.19   	 97.86   	-122.07		
 48.22   	 -2.14   	 97.37   	-111.90		
 52.49   	  0.92   	 96.93   	-101.73		
 55.85   	  3.36   	 96.52   	 -91.56		
 57.98   	  3.66   	 96.15   	 -86.47		
 58.90   	  2.14   	 95.81   	 -81.38		
 58.59   	 -0.92   	 95.48   	 -71.21		
 58.59   	 -4.27   	 95.20   	 -66.12		
 58.90   	 -7.02   	 94.93   	 -71.21		
 60.12   	 -9.16   	 94.65   	 -66.12		
 61.65   	-10.38   	 94.38   	 -76.30		
 63.78   	-11.29   	 94.08   	 -81.38		
 65.92   	-12.21   	 93.75   	 -86.47		
 68.66   	-13.73   	 93.41   	 -96.64		
 71.41   	-14.95   	 93.02   	-106.82		
 74.77   	-15.87   	 92.59   	-101.73		
 78.13   	-15.87   	 92.19   	-106.82		
 81.48   	-14.95   	 91.76   	-111.90		
 84.53   	-14.04   	 91.31   	-101.73		
 87.59   	-14.34   	 90.91   	-106.82		
 90.33   	-16.17   	 90.48   	-101.73		
 92.77   	-18.92   	 90.07   	-101.73		
 94.60   	-22.28   	 89.66   	-101.73		
 96.74   	-25.02   	 89.26   	 -96.64		
 98.57   	-26.86   	 88.87   	 -91.56		
100.71   	-28.38   	 88.50   	 -96.64		
102.54   	-29.91   	 88.12   	 -86.47		
104.06   	-31.43   	 87.77   	 -91.56		
105.29   	-33.26   	 87.41   	 -81.38		
106.20   	-35.10   	 87.08   	 -86.47		
106.20   	-37.23   	 86.73   	 -81.38		
105.29   	-39.98   	 86.41   	 -86.47		
102.84   	-43.64   	 86.06   	 -81.38		
 99.79   	-47.91   	 85.74   	 -81.38		
 96.13   	-52.19   	 85.41   	 -86.47		
 93.08   	-56.15   	 85.07   	 -81.38		
 90.64   	-59.51   	 84.74   	 -86.47		
 88.81   	-62.26   	 84.39   	 -81.38		
 87.28   	-64.09   	 84.07   	 -91.56		
 85.75   	-65.61   	 83.70   	 -86.47		
 83.31   	-67.75   	 83.36   	 -91.56		
 80.26   	-70.50   	 82.99   	 -91.56		
 76.60   	-73.24   	 82.62   	 -96.64		
 72.63   	-75.38   	 82.24   	 -96.64		
 68.66   	-76.90   	 81.85   	 -96.64		
 65.61   	-78.13   	 81.46   	-101.73		
 63.17   	-79.04   	 81.06   	-101.73		
 60.73   	-79.65   	 80.65   	-101.73		
 58.29   	-80.57   	 80.24   	-106.82		
 54.93   	-81.18   	 79.82   	 -96.64		
 51.27   	-81.48   	 79.43   	-101.73		
 47.00   	-81.18   	 79.02   	-101.73		
 43.03   	-80.57   	 78.62   	 -96.64		
 39.98   	-80.26   	 78.23   	-101.73		
 37.23   	-79.96   	 77.82   	 -96.64		
 34.79   	-79.96   	 77.44   	 -96.64		
 32.96   	-79.35   	 77.05   	 -91.56		
 31.43   	-78.13   	 76.68   	 -96.64		
 30.82   	-76.29   	 76.30   	 -91.56		
 29.91   	-75.07   	 75.93   	 -91.56		
 28.38   	-74.16   	 75.56   	 -86.47		
 26.55   	-73.85   	 75.22   	 -81.38		
 23.80   	-72.63   	 74.89   	 -86.47		
 21.36   	-71.11   	 74.55   	 -81.38		
 18.92   	-68.66   	 74.22   	 -81.38		
 17.09   	-66.83   	 73.90   	 -76.30		
 15.26   	-65.92   	 73.59   	 -81.38		
 14.04   	-65.31   	 73.27   	 -76.30		
 12.82   	-64.70   	 72.96   	 -81.38		
 12.21   	-63.78   	 72.63   	 -76.30		
 12.21   	-62.26   	 72.33   	 -81.38		
 11.90   	-61.04   	 72.00   	 -71.21		
 11.29   	-60.12   	 71.72   	 -76.30		
 10.38   	-59.51   	 71.41   	 -71.21		
  9.46   	-58.29   	 71.13   	 -76.30		
  8.54   	-57.07   	 70.82   	 -66.12		
  8.54   	-55.24   	 70.56   	 -71.21		
  8.85   	-54.02   	 70.27   	 -66.12		
  9.16   	-53.71   	 70.01   	 -71.21		
  9.16   	-53.71   	 69.73   	 -66.12		
  8.85   	-53.71   	 69.46   	 -66.12		
  8.85   	-53.41   	 69.20   	 -66.12		
  9.16   	-52.19   	 68.93   	 -66.12		
  9.46   	-51.27   	 68.67   	 -66.12		
  9.77   	-50.96   	 68.40   	 -66.12		
 10.07   	-50.96   	 68.14   	 -61.04		
 10.07   	-51.57   	 67.89   	 -61.04		
 10.38   	-51.88   	 67.65   	 -66.12		
 10.68   	-51.57   	 67.39   	 -61.04		
 10.99   	-50.96   	 67.14   	 -61.04		
 11.29   	-50.05   	 66.90   	 -66.12		
 11.60   	-49.44   	 66.63   	 -61.04		
 11.90   	-49.13   	 66.39   	 -66.12		
 12.51   	-48.83   	 66.12   	 -61.04		
 12.82   	-48.83   	 65.88   	 -66.12		
 13.43   	-48.83   	 65.62   	 -61.04		
 14.04   	-48.83   	 65.37   	 -66.12		
 14.34   	-49.13   	 65.11   	 -61.04		
 14.95   	-49.13   	 64.86   	 -61.04		
 15.26   	-48.83   	 64.62   	 -61.04		
 15.87   	-48.22   	 64.37   	 -66.12		
 16.78   	-46.69   	 64.11   	 -66.12		
 17.70   	-45.17   	 63.85   	 -61.04		
 18.31   	-43.64   	 63.60   	 -61.04		
 18.92   	-43.03   	 63.36   	 -61.04		
 18.92   	-42.72   	 63.11   	 -55.95		
 18.01   	-43.03   	 62.89   	 -55.95		
 17.09   	-43.03   	 62.67   	 -55.95		
 16.78   	-42.72   	 62.44   	 -50.86		
 16.78   	-41.81   	 62.24   	 -45.78		
 17.09   	-40.59   	 62.05   	 -45.78		
 17.09   	-39.37   	 61.87   	 -45.78		
 17.09   	-37.84   	 61.69   	 -45.78		
 16.78   	-36.62   	 61.51   	 -40.69		
 17.09   	-35.40   	 61.34   	 -40.69		
 17.09   	-34.48   	 61.18   	 -35.61		
 17.40   	-33.87   	 61.04   	 -40.69		
 17.70   	-33.57   	 60.87   	 -40.69		
 18.31   	-33.26   	 60.71   	 -40.69		
 18.62   	-32.96   	 60.55   	 -40.69		
 18.92   	-32.65   	 60.39   	 -40.69		
 18.92   	-31.74   	 60.22   	 -40.69		
 18.62   	-28.69   	 60.06   	 -40.69		
 19.23   	-21.67   	 59.90   	 -40.69		
 20.75   	-10.99   	 59.74   	 -40.69		
 23.50   	  2.75   	 59.57   	 -35.61		
 25.94   	 17.09   	 59.43   	 -35.61		
 27.47   	 29.60   	 59.29   	 -35.61		
 27.16   	 38.76   	 59.15   	 -35.61		
 25.94   	 44.56   	 59.00   	 -35.61		
 25.33   	 47.91   	 58.86   	 -30.52		
 26.25   	 51.27   	 58.74   	 -30.52		
 29.30   	 55.54   	 58.62   	 -30.52		
 33.57   	 59.81   	 58.49   	 -30.52		
 38.15   	 61.34   	 58.37   	 -30.52		
 42.72   	 58.29   	 58.25   	 -25.43		
 47.61   	 49.74   	 58.15   	 -30.52		
 53.10   	 38.76   	 58.03   	 -30.52		
 58.29   	 28.69   	 57.90   	 -25.43		
 62.26   	 22.28   	 57.80   	 -30.52		
 64.39   	 21.06   	 57.68   	 -25.43		
 65.00   	 22.89   	 57.58   	 -30.52		
 67.14   	 25.33   	 57.46   	 -30.52		
 72.33   	 23.50   	 57.33   	 -30.52		
 80.87   	 15.87   	 57.21   	 -30.52		
 90.33   	  5.49   	 57.09   	 -30.52		
 97.35   	 -1.22   	 56.97   	 -25.43		
 97.96   	  0.31   	 56.87   	 -30.52		
 90.33   	  7.32   	 56.74   	 -25.43		
 75.38   	 10.99   	 56.64   	 -30.52		
 56.46   	  3.36   	 56.52   	 -30.52		
 38.45   	-16.48   	 56.40   	 -25.43		
 24.72   	-40.89   	 56.30   	 -30.52		
 16.17   	-59.20   	 56.17   	 -30.52		
 11.90   	-65.00   	 56.05   	 -30.52		
  9.77   	-59.81   	 55.93   	 -30.52		
  8.24   	-50.66   	 55.81   	 -35.61		
  6.41   	-44.25   	 55.67   	 -30.52		
  4.27   	-43.33   	 55.54   	 -35.61		
  1.83   	-45.78   	 55.40   	 -35.61		
  0.00   	-48.52   	 55.26   	 -40.69		
 -1.53   	-48.83   	 55.10   	 -35.61		
 -3.05   	-47.30   	 54.95   	 -35.61		
 -4.88   	-45.47   	 54.81   	 -35.61		
 -6.10   	-43.95   	 54.67   	 -30.52		
 -6.71   	-42.42   	 54.55   	 -30.52		
 -6.41   	-40.59   	 54.43   	 -30.52		
 -6.10   	-37.84   	 54.30   	 -25.43		
 -8.54   	-32.35   	 54.20   	 -20.35		
-18.01   	-21.97   	 54.12   	 -25.43		
-41.20   	 -2.75   	 54.02   	 -20.35		
-80.57   	 24.41   	 53.94   	 -25.43		
-130.31   	 54.02   	 53.83   	 -25.43		
-170.59   	 80.26   	 53.73   	 -25.43		
-172.42   	102.54   	 53.63   	 -20.35		
-107.42   	131.23   	 53.55   	 -25.43		
 38.76   	184.63   	 53.45   	 -20.35		
262.45   	278.93   	 53.37   	 -20.35		
538.94   	410.77   	 53.29   	 -20.35		
827.33   	540.16   	 53.20   	 -15.26		
1068.73   	592.65(R)	 53.14   	 -15.26		
1199.65   	502.01   	 53.08   	 -15.26		
1181.03   	259.70   	 53.02   	 -20.35		
1025.39   	-59.20   	 52.94   	 -15.26		
795.29   	-326.23   	 52.88   	 -15.26		
570.98   	-440.67   	 52.82   	 -20.35		
403.14   	-395.20   	 52.74   	 -15.26		
289.31   	-267.94   	 52.68   	 -15.26		
198.67   	-152.28   	 52.61   	 -15.26		
110.78   	-94.30   	 52.55   	 -10.17		
 31.13   	-79.35   	 52.51   	  -5.09		
-21.36   	-71.11   	 52.49(D)	   0.00		
-39.37   	-51.57   	 52.49   	   5.09		
-36.62   	-29.60   	 52.51   	  25.43		
-34.18   	-19.84   	 52.61   	  40.69		
-42.42   	-23.80   	 52.78   	  66.12		
-57.68   	-30.52   	 53.04   	  91.56		
-70.19   	-31.13   	 53.41   	 111.90		
-75.07   	-25.33   	 53.86   	 137.33		
-74.16   	-17.40   	 54.40   	 167.85		
-72.33   	-11.29   	 55.08   	 193.29		
-71.72   	 -8.54   	 55.85   	 218.72		
-73.55   	 -7.93   	 56.72   	 254.32		
-76.60   	 -8.24   	 57.74   	 274.67		
-79.35   	 -7.93   	 58.84   	 289.93		
-81.48   	 -6.71   	 60.00   	 289.93		
-82.40   	 -5.49   	 61.16   	 279.75		
-83.01   	 -4.27   	 62.28   	 249.24		
-83.31   	 -3.97   	 63.28   	 203.46		
-84.23   	 -3.97   	 64.09   	 152.59		
-85.45   	 -3.66   	 64.70   	 106.82		
-87.59   	 -3.05   	 65.13   	  76.30		
-89.72   	 -1.83   	 65.43   	  61.04		
-91.25   	  0.00   	 65.68   	  55.95		
-92.16   	  2.14   	 65.90   	  66.12		
-92.47   	  3.97   	 66.16   	  76.30		
-92.47   	  5.49   	 66.47   	  91.56		
-92.47   	  7.32   	 66.84   	  86.47		
-93.08   	  9.16   	 67.18   	  76.30		
-94.30   	 10.99   	 67.49   	  61.04		
-96.44   	 12.21   	 67.73   	  30.52		
-98.88   	 13.12   	 67.85   	  10.17		
-100.71   	 13.73   	 67.89   	 -10.17		
-101.62   	 14.95   	 67.85   	 -15.26		
-101.32   	 16.78   	 67.79   	 -10.17		
-100.10   	 19.53   	 67.75   	  20.35		
-99.18   	 22.58   	 67.83   	  50.86		
-99.18   	 24.72   	 68.04   	  91.56		
-100.10   	 26.25   	 68.40   	 132.25		
-101.62   	 26.55   	 68.93   	 172.94		
-102.54   	 27.16   	 69.62   	 203.46		
-103.15   	 28.08   	 70.44   	 228.89		
-103.45   	 29.60   	 71.35   	 249.24		
-103.76   	 31.74   	 72.35   	 259.41		
-104.06   	 34.48   	 73.39   	 274.67		
-105.29   	 37.23   	 74.49   	 284.84		
-107.42   	 39.98   	 75.63   	 289.93		
-110.17   	 42.42   	 76.79   	 305.19		
-112.92   	 44.86   	 78.01   	 305.19		
-115.66   	 47.61   	 79.23   	 315.36		
-118.10   	 50.05   	 80.49   	 325.53		
-120.54   	 52.49   	 81.79   	 325.53		
-123.90   	 54.63   	 83.09   	 335.71		
-127.87   	 56.46   	 84.44   	 335.71		
-132.14   	 57.68   	 85.78   	 335.71		
-136.11   	 58.90   	 87.12   	 335.71		
-139.77   	 59.51   	 88.46   	 325.53		
-143.13   	 60.12   	 89.77   	 325.53		
-147.09   	 60.12   	 91.07   	 320.45		
-151.37   	 59.81   	 92.35   	 315.36		
-155.03   	 59.20   	 93.61   	 320.45		
-158.08   	 57.98   	 94.89   	 315.36		
-160.52   	 56.46   	 96.15   	 320.45		
-162.66   	 54.32   	 97.44   	 320.45		
-164.49   	 51.57   	 98.72   	 315.36		
-165.71   	 48.22   	 99.98   	 310.27		
-165.41   	 44.25   	101.22   	 300.10		
-162.66   	 40.59   	102.42   	 284.84		
-157.17   	 36.93   	103.56   	 264.50		
-149.23   	 34.18   	104.62   	 244.15		
-139.47   	 32.35   	105.59   	 233.98		
-127.87   	 31.74   	106.53   	 218.72		
-114.14   	 32.04   	107.41   	 203.46		
-98.27   	 32.35   	108.22   	 198.37		
-81.18   	 32.96   	109.01   	 183.11		
-64.39   	 32.65   	109.75   	 178.03		
-49.44   	 31.74   	110.46   	 162.77		
-37.23   	 29.91   	111.11   	 162.77		
-27.16   	 28.08   	111.76   	 147.51		
-18.62   	 26.25   	112.35   	 142.42		
-10.99   	 25.63   	112.92   	 132.25		
 -3.66   	 26.25   	113.45   	 122.07		
  2.75   	 28.08   	113.94   	 101.73		
  7.93   	 29.91   	114.34   	  76.30		
 11.60   	 30.52   	114.65   	  55.95		
 13.73   	 28.99   	114.87   	  20.35		
 14.65   	 25.33   	114.95(S)	 -20.35		
 14.34   	 20.14   	114.87   	 -55.95		
 13.12   	 14.95   	114.65   	 -91.56		
 11.29   	 10.68   	114.28   	-137.33		
  9.77   	  7.93   	113.73   	-167.85		
