  I     	  II     	  AO     	  AO'		
238.34   	336.00   	 95.97   	 -30.52		
244.45   	339.05   	 95.85   	 147.51		
246.89   	337.22   	 96.44   	 376.40		
245.06   	329.59   	 97.94   	 574.77		
239.26   	316.47   	100.24   	 722.28		
228.27   	297.24   	103.13   	 808.75		
212.40   	272.83   	106.37   	 808.75		
191.04   	243.53   	109.60   	 727.36		
165.10   	210.57   	112.51   	 574.77		
135.80   	173.95   	114.81   	 325.53		
104.68   	135.50   	116.11   	  96.64		
 73.55   	 96.44   	116.50   	-101.73		
 43.95   	 59.51   	116.09   	-325.53		
 16.78   	 25.63   	114.79   	-686.67		
-29.60   	-32.35   	112.04   	-188.20		
-65.61   	-79.96   	111.29   	 284.84		
-92.47   	-115.05   	112.43   	 457.78		
-110.17   	-136.11   	114.26   	 -76.30		
-122.99   	-151.06   	113.96   	-523.90		
-128.17   	-157.17   	111.86   	-579.86		
-130.62   	-160.52   	109.54   	-284.84		
-129.39   	-162.05   	108.40   	  20.35		
-128.17   	-161.74   	108.48   	 106.82		
-126.95   	-160.83   	108.91   	 147.51		
-126.04   	-159.91   	109.50   	 188.20		
-126.04   	-158.69   	110.25   	 198.37		
-125.73   	-157.78   	111.05   	 172.94		
-124.51   	-156.56   	111.74   	  96.64		
-122.38   	-154.72   	112.13   	 -15.26		
-119.63   	-152.59   	112.06   	-203.46		
-117.19   	-150.15   	111.25   	-432.35		
-115.36   	-147.09   	109.52   	-640.89		
-113.83   	-143.74   	106.96   	-757.88		
-112.30   	-140.08   	103.93   	-793.49		
-110.78   	-137.02   	100.75   	-778.23		
-109.25   	-134.28   	 97.64   	-701.93		
-107.73   	-132.14   	 94.83   	-544.25		
-106.20   	-130.31   	 92.65   	-330.62		
-105.29   	-128.48   	 91.33   	 -71.21		
-104.68   	-126.34   	 91.05   	 188.20		
-104.68   	-124.21   	 91.80   	 391.66		
-105.59   	-122.38   	 93.37   	 488.30		
-106.20   	-120.85   	 95.32   	 447.61		
-106.20   	-119.63   	 97.11   	 305.19		
-105.29   	-118.41   	 98.33   	 111.90		
-103.76   	-117.19   	 98.78   	 -76.30		
-102.84   	-116.88   	 98.47   	-228.89		
-102.84   	-117.19   	 97.56   	-330.62		
-104.37   	-118.10   	 96.24   	-356.05		
-106.51   	-119.02   	 94.81   	-310.27		
-108.03   	-119.02   	 93.57   	-198.37		
-108.64   	-118.41   	 92.78   	 -71.21		
-107.42   	-117.19   	 92.49   	  50.86		
-105.90   	-117.19   	 92.70   	 137.33		
