  I     	  II     	  AO     	  AO'		
  8.54   	 -3.36   	124.70   	 132.25		
  8.54   	  4.27   	125.23   	 127.16		
  8.24   	  8.85   	125.74   	 116.99		
  7.93   	 12.21   	126.20   	 101.73		
  7.93   	 16.17   	126.61   	  86.47		
  7.02   	 19.53   	126.96   	  71.21		
  5.49   	 21.06   	127.24   	  45.78		
  3.05   	 19.53   	127.43   	  20.35		
 -0.31   	 15.87   	127.51   	   0.00		
 -5.19   	 12.51   	127.51   	 -30.52		
-10.99   	  9.77   	127.39   	 -66.12		
-16.78   	  7.32   	127.12   	-101.73		
-20.45   	  3.36   	126.71   	-137.33		
-21.36   	 -3.36   	126.16   	-167.85		
-20.14   	-11.60   	125.49   	-203.46		
-18.31   	-18.92   	124.68   	-218.72		
-18.62   	-23.50   	123.80   	-239.06		
-21.36   	-24.41   	122.85   	-244.15		
-25.63   	-22.28   	121.87   	-249.24		
-28.99   	-18.62   	120.87   	-244.15		
-28.69   	-16.17   	119.90   	-239.06		
-25.33   	-15.87   	118.94   	-233.98		
-21.67   	-17.40   	118.01   	-228.89		
-19.84   	-18.92   	117.09   	-218.72		
-21.36   	-18.92   	116.22   	-208.54		
-24.72   	-16.78   	115.38   	-193.29		
-28.08   	-13.73   	114.61   	-188.20		
-29.60   	-11.29   	113.86   	-172.94		
-29.60   	 -9.46   	113.16   	-162.77		
-29.30   	 -8.54   	112.51   	-147.51		
-28.99   	 -7.63   	111.92   	-142.42		
-28.69   	 -7.32   	111.35   	-132.25		
-27.77   	 -7.32   	110.82   	-127.16		
-24.11   	 -7.02   	110.31   	-116.99		
-18.31   	 -5.80   	109.85   	-111.90		
-14.04   	 -3.97   	109.40   	-101.73		
-13.73   	 -3.36   	108.99   	-101.73		
-18.92   	 -3.97   	108.59   	 -96.64		
-25.33   	 -5.19   	108.20   	 -96.64		
-28.38   	 -4.88   	107.81   	 -96.64		
-25.02   	 -2.14   	107.43   	-101.73		
-18.31   	  1.22   	107.02   	-106.82		
-13.43   	  2.44   	106.59   	-106.82		
-14.95   	  0.61   	106.16   	-111.90		
-21.06   	 -3.05   	105.72   	-111.90		
-26.86   	 -5.80   	105.27   	-116.99		
-27.16   	 -6.41   	104.80   	-111.90		
-22.58   	 -6.10   	104.35   	-111.90		
-17.09   	 -6.71   	103.91   	-111.90		
-14.95   	 -9.46   	103.46   	-106.82		
-15.87   	-12.21   	103.03   	-106.82		
-16.48   	-13.73   	102.60   	-101.73		
-14.04   	-13.12   	102.20   	 -96.64		
-10.07   	-12.21   	101.81   	 -96.64		
 -8.24   	-12.82   	101.42   	 -91.56		
-10.99   	-15.87   	101.06   	 -91.56		
-17.40   	-19.23   	100.69   	 -96.64		
-24.41   	-21.06   	100.30   	 -91.56		
-28.99   	-20.75   	 99.94   	 -96.64		
-29.60   	-19.53   	 99.55   	 -91.56		
-27.16   	-19.23   	 99.19   	 -91.56		
-23.19   	-20.14   	 98.82   	 -96.64		
-20.14   	-22.28   	 98.43   	 -96.64		
-18.92   	-23.80   	 98.05   	 -96.64		
-19.84   	-25.02   	 97.66   	 -96.64		
-21.67   	-26.25   	 97.27   	 -96.64		
-23.50   	-27.77   	 96.89   	-101.73		
-23.80   	-29.30   	 96.48   	-101.73		
-22.89   	-31.13   	 96.07   	-106.82		
-21.06   	-33.57   	 95.65   	-101.73		
-20.14   	-35.71   	 95.24   	-106.82		
-20.75   	-36.62   	 94.81   	-106.82		
-24.11   	-36.32   	 94.38   	-111.90		
-28.08   	-34.18   	 93.94   	-106.82		
-31.13   	-31.43   	 93.51   	-111.90		
-30.52   	-28.99   	 93.06   	-106.82		
-26.25   	-26.55   	 92.63   	-111.90		
-19.53   	-22.58   	 92.19   	-106.82		
-13.12   	-14.04   	 91.76   	-106.82		
-10.38   	  0.31   	 91.33   	-106.82		
-11.29   	 17.70   	 90.91   	-106.82		
-14.04   	 34.48   	 90.48   	-106.82		
-15.26   	 47.61   	 90.05   	-101.73		
-13.43   	 55.24   	 89.64   	-101.73		
 -8.54   	 58.29   	 89.24   	-101.73		
 -2.14   	 59.51   	 88.83   	 -96.64		
  3.66   	 61.34   	 88.44   	 -96.64		
  7.93   	 66.22   	 88.06   	 -91.56		
 11.60   	 77.21   	 87.69   	 -91.56		
 16.48   	 94.60   	 87.32   	 -91.56		
 22.28   	113.22   	 86.96   	 -91.56		
 27.77   	123.60   	 86.59   	 -86.47		
 32.04   	118.41   	 86.25   	 -81.38		
 34.48   	 97.66   	 85.92   	 -86.47		
 35.10   	 69.27   	 85.57   	 -81.38		
 36.01   	 45.47   	 85.25   	 -81.38		
 36.93   	 32.35   	 84.92   	 -81.38		
 36.32   	 28.38   	 84.60   	 -71.21		
 31.74   	 26.55   	 84.31   	 -71.21		
 22.28   	 21.67   	 84.03   	 -66.12		
  9.16   	 11.60   	 83.76   	 -66.12		
 -4.27   	 -2.44   	 83.50   	 -55.95		
-14.95   	-19.23   	 83.28   	 -55.95		
-21.97   	-36.32   	 83.05   	 -50.86		
-26.55   	-52.49   	 82.85   	 -45.78		
-30.21   	-65.61   	 82.66   	 -45.78		
-33.26   	-74.77   	 82.48   	 -40.69		
-35.10   	-79.65   	 82.32   	 -40.69		
-35.10   	-80.87   	 82.16   	 -35.61		
-34.18   	-79.04   	 82.01   	 -35.61		
-32.65   	-75.38   	 81.87   	 -40.69		
-30.52   	-71.72   	 81.71   	 -40.69		
-28.08   	-68.97   	 81.55   	 -40.69		
-25.02   	-68.66   	 81.38   	 -50.86		
-22.89   	-70.50   	 81.18   	 -50.86		
-23.50   	-74.77   	 80.98   	 -50.86		
-27.77   	-82.40   	 80.77   	 -50.86		
-34.79   	-94.30   	 80.57   	 -50.86		
-43.95   	-112.92   	 80.37   	 -45.78		
-56.46   	-139.47   	 80.18   	 -35.61		
-73.85   	-175.17   	 80.04   	 -30.52		
-94.60   	-214.84   	 79.92   	 -25.43		
-110.17   	-244.14   	 79.82   	 -15.26		
-103.45   	-243.53   	 79.76   	  -5.09		
-56.15   	-194.70   	 79.74   	   0.00		
 43.64   	-90.64   	 79.74   	   5.09		
194.40   	 64.70   	 79.76   	   5.09		
375.06   	260.01   	 79.78   	  10.17		
548.10   	488.89   	 79.82   	  10.17		
668.95   	750.73   	 79.86   	  10.17		
702.51   	1021.42   	 79.90   	  10.17		
490.11   	1320.50(R)	 79.94   	  -5.09		
310.36   	1219.79   	 79.92   	 -10.17		
146.48   	956.12   	 79.88   	 -20.35		
 27.47   	624.69   	 79.80   	 -30.52		
-46.08   	338.75   	 79.67   	 -35.61		
-93.69   	158.08   	 79.53   	 -45.78		
-133.67   	 76.29   	 79.35   	 -45.78		
-168.46   	 52.49   	 79.17   	 -45.78		
-187.68   	 49.44   	 78.98   	 -40.69		
-182.19   	 48.52   	 78.82   	 -30.52		
-154.42   	 42.72   	 78.70   	 -20.35		
-117.49   	 25.33   	 78.62   	   0.00		Beg---------
-85.45   	 -7.93   	 78.62   	  25.43		
-65.92   	-52.80   	 78.72   	  55.95		
-57.37   	-92.47   	 78.94   	  86.47		
-55.54   	-114.44   	 79.29   	 122.07		
-55.54   	-119.02   	 79.78   	 157.68		
-56.76   	-116.27   	 80.41   	 183.11		
-58.90   	-115.05   	 81.14   	 203.46		
-60.42   	-118.71   	 81.95   	 218.72		
-61.34   	-124.82   	 82.83   	 228.89		
-60.73   	-129.70   	 83.74   	 239.06		
-59.51   	-132.45   	 84.70   	 244.15		
-57.98   	-133.36   	 85.68   	 259.41		
-56.76   	-133.97   	 86.71   	 264.50		
-55.54   	-134.89   	 87.77   	 274.67		
-53.71   	-136.41   	 88.87   	 289.93		
-52.49   	-137.63   	 90.03   	 300.10		
-51.88   	-137.33   	 91.23   	 310.27		
-52.49   	-134.58   	 92.47   	 310.27		
-53.10   	-130.00   	 93.71   	 315.36		
-51.88   	-124.51   	 94.97   	 315.36		
-48.22   	-120.85   	 96.24   	 305.19		
-42.72   	-119.93   	 97.46   	 310.27		
-37.23   	-121.77   	 98.70   	 305.19		
-34.48   	-124.82   	 99.92   	 310.27		
-35.40   	-126.34   	101.16   	 320.45		
-37.84   	-125.43   	102.44   	 320.45		
-39.06   	-121.77   	103.72   	 330.62		
-37.54   	-117.49   	105.05   	 330.62		
-33.87   	-113.83   	106.37   	 330.62		
-30.82   	-112.30   	107.69   	 325.53		
-28.69   	-111.69   	108.99   	 325.53		
-27.77   	-109.86   	110.29   	 320.45		
-26.86   	-106.20   	111.58   	 315.36		
-25.63   	-101.62   	112.84   	 310.27		
-25.63   	-98.27   	114.08   	 300.10		
-25.94   	-96.74   	115.28   	 300.10		
-25.94   	-96.44   	116.48   	 289.93		
-23.80   	-95.21   	117.64   	 289.93		
-19.84   	-93.38   	118.80   	 279.75		
-16.17   	-91.25   	119.92   	 279.75		
-13.73   	-89.42   	121.04   	 269.58		
-13.43   	-87.28   	122.12   	 269.58		
-14.04   	-83.01   	123.19   	 259.41		
-14.04   	-75.99   	124.23   	 249.24		
-13.73   	-67.44   	125.23   	 244.15		
-13.12   	-59.81   	126.20   	 233.98		
-13.12   	-55.54   	127.14   	 228.89		
-14.34   	-54.93   	128.06   	 218.72		
-15.87   	-54.93   	128.93   	 218.72		
-16.78   	-52.19   	129.81   	 218.72		
-16.17   	-44.56   	130.68   	 208.54		
-13.43   	-32.96   	131.52   	 203.46		
 -9.77   	-18.92   	132.33   	 198.37		
 -7.02   	 -4.27   	133.12   	 183.11		
 -6.41   	  9.16   	133.86   	 178.03		
 -7.32   	 21.06   	134.57   	 162.77		
 -8.54   	 30.21   	135.22   	 147.51		
 -7.63   	 37.54   	135.81   	 142.42		
 -4.27   	 43.03   	136.38   	 132.25		
  0.92   	 47.00   	136.91   	 116.99		
  5.19   	 48.83   	137.37   	 111.90		
  6.10   	 47.91   	137.82   	  96.64		
  3.66   	 43.64   	138.21   	  81.38		
 -1.53   	 36.62   	138.53   	  61.04		
 -6.71   	 28.38   	138.78   	  50.86		
-11.29   	 19.84   	138.98   	  35.61		
-14.04   	 11.90   	139.12   	  20.35		
-14.65   	  5.19   	139.21   	   5.09		
-14.34   	 -0.92   	139.23(S)	 -10.17		
-14.95   	 -7.32   	139.19   	 -20.35		
-17.70   	-14.34   	139.10   	 -40.69		
-22.28   	-20.45   	138.94   	 -55.95		
-27.16   	-23.80   	138.72   	 -71.21		
-29.91   	-24.72   	138.43   	 -96.64		
-29.91   	-24.11   	138.05   	-127.16		
-28.38   	-24.41   	137.54   	-147.51		
-26.55   	-26.25   	136.95   	-183.11		
-25.33   	-28.38   	136.22   	-213.63		
-24.11   	-30.21   	135.36   	-239.06		
-22.89   	-31.13   	134.40   	-259.41		
-21.67   	-31.74   	133.37   	-274.67		
-21.06   	-32.35   	132.27   	-284.84		
-21.06   	-31.74   	131.13   	-279.75		
-21.36   	-30.21   	130.01   	-274.67		
-22.28   	-28.08   	128.91   	-269.58		
-23.80   	-27.16   	127.83   	-259.41		
-25.02   	-26.55   	126.80   	-244.15		
-24.72   	-25.33   	125.82   	-233.98		
-22.28   	-22.89   	124.88   	-218.72		
-18.92   	-20.14   	124.01   	-213.63		
-16.78   	-18.92   	123.15   	-198.37		
-17.09   	-19.23   	122.36   	-193.29		
-20.14   	-20.75   	121.59   	-188.20		
-24.11   	-20.75   	120.83   	-188.20		
-27.47   	-19.53   	120.08   	-193.29		
-29.60   	-18.62   	119.31   	-193.29		
-29.91   	-19.53   	118.53   	-203.46		
-28.69   	-21.67   	117.72   	-208.54		
-26.25   	-23.80   	116.89   	-218.72		
-23.80   	-24.11   	116.01   	-228.89		
-22.28   	-22.89   	115.10   	-239.06		
-22.89   	-21.67   	114.14   	-249.24		
-24.72   	-21.67   	113.14   	-249.24		
-26.25   	-23.19   	112.15   	-259.41		
-25.63   	-25.63   	111.11   	-264.50		
-22.89   	-27.47   	110.05   	-264.50		
-20.14   	-28.38   	108.99   	-269.58		
-18.62   	-28.69   	107.91   	-264.50		
-20.14   	-29.60   	106.86   	-264.50		
-23.50   	-31.43   	105.80   	-264.50		
-26.55   	-33.87   	104.74   	-259.41		
-26.55   	-35.40   	103.70   	-254.32		
-23.50   	-35.40   	102.69   	-249.24		
-20.45   	-33.87   	101.69   	-239.06		
-19.23   	-32.35   	100.73   	-233.98		
-21.36   	-32.65   	 99.80   	-218.72		
-25.02   	-34.48   	 98.92   	-208.54		
-28.38   	-37.54   	 98.09   	-193.29		
-29.91   	-40.59   	 97.31   	-172.94		
-29.30   	-43.33   	 96.62   	-152.59		
-27.47   	-45.47   	 96.01   	-132.25		
-24.72   	-47.61   	 95.48   	-111.90		
-21.97   	-48.22   	 95.04   	 -86.47		
-20.14   	-47.30   	 94.69   	 -71.21		
-21.06   	-45.17   	 94.40   	 -50.86		
-24.41   	-43.03   	 94.20   	 -35.61		
-28.08   	-41.50   	 94.06   	 -20.35		
-30.21   	-40.89   	 93.98   	 -15.26		
-30.21   	-41.20   	 93.92   	  -5.09		
-29.30   	-41.50   	 93.90   	   5.09		
-28.99   	-42.42   	 93.92   	   0.00		
-29.91   	-43.33   	 93.92   	  10.17		
-30.52   	-44.25   	 93.96   	  10.17		
-30.52   	-44.25   	 94.00   	  15.26		
-28.69   	-41.81   	 94.06   	  15.26		
-25.94   	-36.62   	 94.12   	  20.35		
-23.19   	-27.77   	 94.20   	  20.35		
-21.06   	-14.34   	 94.28   	  25.43		
-19.53   	  2.14   	 94.38   	  20.35		
-18.62   	 19.84   	 94.47   	  20.35		
-16.78   	 35.40   	 94.55   	  20.35		
-13.12   	 45.78   	 94.63   	  15.26		
 -7.63   	 50.05   	 94.69   	   5.09		
 -0.92   	 50.05   	 94.71   	   5.09		
  5.19   	 49.74   	 94.73   	  -5.09		
  9.77   	 53.41   	 94.71   	 -10.17		
 13.73   	 64.70   	 94.67   	 -15.26		
 18.62   	 83.62   	 94.61   	 -25.43		
 24.72   	104.68   	 94.51   	 -30.52		
 30.52   	118.41   	 94.38   	 -40.69		
 34.18   	117.19   	 94.22   	 -50.86		
 36.32   	 99.18   	 94.02   	 -50.86		
 38.15   	 72.02   	 93.81   	 -61.04		
 41.50   	 47.00   	 93.57   	 -66.12		
 46.69   	 31.43   	 93.31   	 -71.21		
 50.05   	 25.33   	 93.02   	 -76.30		
 47.00   	 22.58   	 92.72   	 -76.30		
 34.79   	 17.70   	 92.41   	 -76.30		
 14.34   	  7.63   	 92.11   	 -76.30		
 -9.16   	 -6.71   	 91.80   	 -76.30		
-28.38   	-24.11   	 91.50   	 -76.30		
-38.45   	-42.42   	 91.19   	 -71.21		
-38.76   	-59.20   	 90.91   	 -66.12		
-32.65   	-72.02   	 90.64   	 -71.21		
-26.55   	-79.96   	 90.36   	 -66.12		
-24.11   	-83.62   	 90.09   	 -71.21		
-26.55   	-85.14   	 89.81   	 -76.30		
-32.35   	-86.36   	 89.50   	 -76.30		
-37.84   	-87.89   	 89.20   	 -86.47		
-41.81   	-88.81   	 88.85   	-101.73		
-43.03   	-88.50   	 88.44   	-106.82		
-42.42   	-86.67   	 88.02   	-116.99		
-40.89   	-84.84   	 87.55   	-127.16		
-39.67   	-83.92   	 87.04   	-132.25		
-39.37   	-85.75   	 86.51   	-137.33		
-40.89   	-92.16   	 85.96   	-142.42		
-45.78   	-105.59   	 85.39   	-142.42		
-56.76   	-129.70   	 84.82   	-132.25		
-75.99   	-166.02   	 84.29   	-132.25		
-101.62   	-210.27   	 83.76   	-127.16		
-124.51   	-248.41   	 83.26   	-116.99		
-127.87   	-259.09   	 82.79   	-111.90		
-92.47   	-223.08   	 82.34   	-111.90		
 -4.88   	-131.53   	 81.89   	-101.73		
135.50   	 11.90   	 81.48   	 -96.64		
311.89   	193.18   	 81.10   	 -91.56		
492.25   	403.44   	 80.73   	 -86.47		
634.77   	645.75   	 80.39   	 -81.38		
700.07   	910.64   	 80.06   	-142.42		
541.99   	1278.38(R)	 79.49   	 -66.12		
364.38   	1236.27   	 79.23   	 -66.12		
185.55   	1015.32   	 78.96   	 -61.04		
 44.86   	693.66   	 78.72   	 -71.21		
-46.08   	388.79   	 78.43   	 -71.21		
-99.79   	180.66   	 78.15   	 -81.38		
-137.63   	 77.82   	 77.82   	 -76.30		
-169.37   	 43.33   	 77.52   	 -81.38		
-189.51   	 35.40   	 77.19   	 -76.30		
-188.60   	 32.35   	 76.89   	 -66.12		
-164.49   	 28.38   	 76.62   	 -55.95		
-127.26   	 18.62   	 76.40   	 -35.61		
-91.86   	 -5.49   	 76.26   	  -5.09		
-68.05   	-44.56   	 76.24(D)	  30.52		
-57.37   	-85.75   	 76.36   	  66.12		
-54.63   	-113.22   	 76.62   	 106.82		
-53.71   	-120.85   	 77.05   	 142.42		
-51.27   	-116.88   	 77.62   	 183.11		
-47.00   	-112.61   	 78.35   	 213.63		
-42.72   	-114.14   	 79.21   	 233.98		
-40.28   	-119.93   	 80.14   	 249.24		
-39.37   	-124.82   	 81.14   	 264.50		
-38.76   	-125.73   	 82.20   	 274.67		
-37.54   	-121.77   	 83.30   	 284.84		
-36.01   	-117.19   	 84.44   	 289.93		
-36.01   	-114.75   	 85.59   	 305.19		
-37.84   	-115.66   	 86.82   	 320.45		
-39.67   	-118.10   	 88.10   	 325.53		
-39.37   	-118.71   	 89.40   	 340.79		
-36.32   	-116.58   	 90.76   	 350.97		
-32.04   	-112.30   	 92.17   	 356.05		
-29.60   	-108.64   	 93.59   	 350.97		
-29.91   	-107.73   	 94.99   	 350.97		
-31.43   	-109.25   	 96.40   	 345.88		
-31.43   	-110.78   	 97.78   	 350.97		
-28.69   	-110.78   	 99.19   	 345.88		
-24.41   	-108.64   	100.57   	 356.05		
-21.06   	-105.59   	101.99   	 356.05		
-20.14   	-103.76   	103.42   	 361.14		
-20.45   	-103.15   	104.86   	 361.14		
-19.53   	-101.93   	106.31   	 361.14		
-16.17   	-99.79   	107.75   	 366.22		
-10.99   	-96.74   	109.22   	 356.05		
 -6.71   	-94.60   	110.64   	 350.97		
 -4.88   	-93.99   	112.04   	 340.79		
 -5.49   	-93.38   	113.41   	 330.62		
 -6.41   	-91.86   	114.73   	 315.36		
 -6.41   	-88.81   	115.99   	 310.27		
 -5.49   	-85.75   	117.23   	 300.10		
 -4.58   	-84.23   	118.43   	 289.93		
 -4.27   	-83.92   	119.59   	 279.75		
 -3.66   	-83.92   	120.71   	 274.67		
 -2.44   	-82.40   	121.81   	 269.58		
  0.31   	-79.04   	122.89   	 254.32		
  3.66   	-75.07   	123.91   	 254.32		
  6.10   	-72.33   	124.92   	 239.06		
  6.71   	-70.19   	125.88   	 228.89		
  5.19   	-68.66   	126.80   	 223.80		
  2.14   	-66.53   	127.69   	 213.63		
 -0.31   	-62.26   	128.54   	 208.54		
 -1.53   	-55.54   	129.38   	 193.29		
 -0.61   	-47.00   	130.15   	 193.29		
  1.83   	-37.54   	130.93   	 178.03		
  4.88   	-28.08   	131.64   	 167.85		
  7.63   	-19.23   	132.31   	 157.68		
  9.46   	-10.07   	132.94   	 147.51		
 10.38   	  0.31   	133.53   	 137.33		
 11.29   	 11.29   	134.08   	 127.16		
 12.82   	 21.97   	134.59   	 122.07		
 15.26   	 31.74   	135.08   	 111.90		
 18.01   	 39.98   	135.52   	 106.82		
 20.14   	 46.69   	135.95   	  96.64		
 20.45   	 51.27   	136.34   	  91.56		
 19.53   	 51.88   	136.70   	  86.47		
 17.09   	 48.83   	137.05   	  71.21		
 14.34   	 42.72   	137.33   	  66.12		
 11.29   	 34.79   	137.60   	  45.78		
  8.54   	 26.86   	137.78   	  35.61		
  5.49   	 19.53   	137.92   	  20.35		
  2.44   	 12.82   	138.01(S)	   0.00		
